A	B	scaled_weight
MAR11198	alanine[c]	0.641176101742343
MAR11198	tyrosine[c]	0.641176101742343
H2O[c]	MAR11199	0.904535765888077
Tyrosyl-Alaninyl-Phenylalanine[c]	MAR11199	0.904535765888077
MAR11199	alanine[c]	0.640106091106025
MAR11199	phenylalanine[c]	0.640106091106025
MAR11199	tyrosine[c]	0.640106091106025
H2O[c]	MAR11200	0.89048031135086
Tyrosyl-Arginyl-Glutamate[c]	MAR11200	0.89048031135086
MAR11200	arginine[c]	0.666879701124847
MAR11200	glutamate[c]	0.666879701124847
MAR11200	tyrosine[c]	0.666879701124847
H2O[c]	MAR11201	0.894956083629791
Tyrosyl-Arginyl-Serine[c]	MAR11201	0.894956083629791
MAR11201	arginine[c]	0.652031687369075
MAR11201	serine[c]	0.652031687369075
MAR11201	tyrosine[c]	0.652031687369075
H2O[c]	MAR11202	0.901924666901533
Tyrosyl-Aspartyl-Arginine[c]	MAR11202	0.901924666901533
MAR11202	arginine[c]	0.643693251628645
MAR11202	aspartate[c]	0.643693251628645
MAR11202	tyrosine[c]	0.643693251628645
H2O[c]	MAR11203	0.905014159475274
Tyrosyl-Cysteinyl-Glycine[c]	MAR11203	0.905014159475274
MAR11203	cysteine[c]	0.652825669178656
MAR11203	glycine[c]	0.652825669178656
MAR11203	tyrosine[c]	0.652825669178656
H2O[c]	MAR11204	0.89356889275959
Tyrosyl-Cysteinyl-Threonine[c]	MAR11204	0.89356889275959
MAR11204	cysteine[c]	0.655101980374214
MAR11204	threonine[c]	0.655101980374214
MAR11204	tyrosine[c]	0.655101980374214
H2O[c]	MAR11205	0.888326069910877
Tyrosyl-Glutamate[c]	MAR11205	0.888326069910877
MAR11205	glutamate[c]	0.672534124120399
MAR11205	tyrosine[c]	0.672534124120399
H2O[c]	MAR11206	0.913386220434459
Tyrosyl-Leucyl-Arginine[c]	MAR11206	0.913386220434459
MAR11206	arginine[c]	0.644774622531144
MAR11206	leucine[c]	0.644774622531144
MAR11206	tyrosine[c]	0.644774622531144
H2O[c]	MAR11207	0.891952959353456
Tyrosyl-Phenylalanyl-Tyrosine[c]	MAR11207	0.891952959353456
MAR11207	phenylalanine[c]	0.643933518071862
MAR11207	tyrosine[c]	0.643933518071862
H2O[c]	MAR11208	0.920992895696053
Tyrosyl-Threonine[c]	MAR11208	0.920992895696053
MAR11208	threonine[c]	0.649977085860047
MAR11208	tyrosine[c]	0.649977085860047
H2O[c]	MAR11209	0.89048031135086
Tyrosyl-Tryptophanyl-Phenylalanine[c]	MAR11209	0.89048031135086
MAR11209	phenylalanine[c]	0.635849681176733
MAR11209	tryptophan[c]	0.635849681176733
MAR11209	tyrosine[c]	0.635849681176733
H2O[c]	MAR11210	0.958034074319149
Tyrosyl-Tyrosine[c]	MAR11210	0.958034074319149
MAR11210	tyrosine[c]	0.642210942005493
H2O[c]	MAR11211	0.893506611460169
Tyrosyl-Valyl-Methionine[c]	MAR11211	0.893506611460169
MAR11211	methionine[c]	0.632406740893629
MAR11211	tyrosine[c]	0.632406740893629
MAR11211	valine[c]	0.632406740893629
H2O[c]	MAR11212	0.891152288977
Valyl-Arginyl-Glycine[c]	MAR11212	0.891152288977
MAR11212	arginine[c]	0.629665191491849
MAR11212	glycine[c]	0.629665191491849
MAR11212	valine[c]	0.629665191491849
H2O[c]	MAR11213	0.91644455304815
Valyl-Histidyl-Asparagine[c]	MAR11213	0.91644455304815
MAR11213	asparagine[c]	0.64885390071062
MAR11213	histidine[c]	0.64885390071062
MAR11213	valine[c]	0.64885390071062
H2O[c]	MAR11214	0.936056103093871
Valyl-Leucyl-Phenylalanine[c]	MAR11214	0.936056103093871
MAR11214	leucine[c]	0.632574367923653
MAR11214	phenylalanine[c]	0.632574367923653
MAR11214	valine[c]	0.632574367923653
H2O[c]	MAR11215	0.892041447380156
Valyl-Lysyl-Tyrosine[c]	MAR11215	0.892041447380156
MAR11215	lysine[c]	0.644633369214118
MAR11215	tyrosine[c]	0.644633369214118
MAR11215	valine[c]	0.644633369214118
H2O[c]	MAR11216	0.891385102839749
Valyl-Phenylalanyl-Arginine[c]	MAR11216	0.891385102839749
MAR11216	arginine[c]	0.631560768445514
MAR11216	phenylalanine[c]	0.631560768445514
MAR11216	valine[c]	0.631560768445514
H2O[c]	MAR11217	0.888326069910878
Valyl-Prolyl-Tryptophan[c]	MAR11217	0.888326069910878
MAR11217	proline[c]	0.640812352054933
MAR11217	tryptophan[c]	0.640812352054933
MAR11217	valine[c]	0.640812352054933
H2O[c]	MAR11218	0.89048031135086
Valyl-Seryl-Arginine[c]	MAR11218	0.89048031135086
MAR11218	arginine[c]	0.64261467361611
MAR11218	serine[c]	0.64261467361611
MAR11218	valine[c]	0.64261467361611
H2O[c]	MAR11219	0.89048031135086
Valyl-Tryptophanyl-Phenylalanine[c]	MAR11219	0.89048031135086
MAR11219	phenylalanine[c]	0.640360703020876
MAR11219	tryptophan[c]	0.640360703020876
MAR11219	valine[c]	0.640360703020876
H2O[c]	MAR11220	0.900711856520819
Valyl-Tryptophanyl-Valine[c]	MAR11220	0.900711856520819
MAR11220	tryptophan[c]	0.630921487873625
MAR11220	valine[c]	0.630921487873625
H2O[c]	MAR11221	0.958437605126191
Valyl-Valine[c]	MAR11221	0.958437605126191
MAR11221	valine[c]	0.629421460580972
H2O[c]	MAR11222	0.920073154366638
Tryptophanyl-Glycyl-Aspartate[c]	MAR11222	0.920073154366638
MAR11222	aspartate[c]	0.638730605393383
MAR11222	glycine[c]	0.638730605393383
MAR11222	tryptophan[c]	0.638730605393383
AKG[e]	MAR11223	0.977612466294787
homovanillate[c]	MAR11223	0.977612466294787
MAR11223	AKG[c]	0.808038126264756
MAR11223	homovanillate[e]	0.808038126264756
H+[c]	MAR11224	1
NADPH[c]	MAR11224	1
O2[c]	MAR11224	1
phenethylamine[c]	MAR11224	1
H+[c]	MAR11225	1
NADPH[c]	MAR11225	1
O2[c]	MAR11225	1
tyramine[c]	MAR11225	1
2-Palmitoylglycerophosphocholine[e]	MAR11226	0.275590957045153
MAR11226	2-Palmitoylglycerophosphocholine[c]	0.275590957045153
1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)[e]	MAR11227	1
MAR11227	1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)[c]	0.275590957045153
1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)[e]	MAR11228	1
MAR11228	1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)[c]	0.275590957045153
1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)[e]	MAR11229	1
MAR11229	1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)[c]	0.275590957045153
1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)[e]	MAR11230	1
MAR11230	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)[c]	0.275590957045153
Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)[e]	MAR11231	1
MAR11231	Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)[c]	0.275590957045153
Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)[e]	MAR11232	1
MAR11232	Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)[c]	0.275590957045153
1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)[e]	MAR11233	0.275590957045153
MAR11233	1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)[c]	0.275590957045153
Lysopc A C26:1 (Delta 5)[e]	MAR11234	0.275590957045153
MAR11234	Lysopc A C26:1 (Delta 5)[c]	0.275590957045153
Lysopc A C28:1 (Delta 5)[e]	MAR11235	0.275590957045153
MAR11235	Lysopc A C28:1 (Delta 5)[c]	0.275590957045153
Lysopc A C28:0[e]	MAR11236	0.275590957045153
MAR11236	Lysopc A C28:0[c]	0.275590957045153
3-Hydroxy Butyryl Carnitine[e]	MAR11237	0.275590957045153
MAR11237	3-Hydroxy Butyryl Carnitine[c]	0.275590957045153
3-Hydroxydodecanoylcarnitine[e]	MAR11238	0.275590957045153
MAR11238	3-Hydroxydodecanoylcarnitine[c]	0.275590957045153
3-Hydroxydecanoylcarnitine[e]	MAR11239	0.275590957045153
MAR11239	3-Hydroxydecanoylcarnitine[c]	0.275590957045153
3-Hydroxyhexadecenoylcarnitine[e]	MAR11240	0.275590957045153
MAR11240	3-Hydroxyhexadecenoylcarnitine[c]	0.275590957045153
3-Hydroxyhexadecanoylcarnitine[e]	MAR11241	0.275590957045153
MAR11241	3-Hydroxyhexadecanoylcarnitine[c]	0.275590957045153
3-Hydroxy-Isovaleryl Carnitine[e]	MAR11242	0.275590957045153
MAR11242	3-Hydroxy-Isovaleryl Carnitine[c]	0.275590957045153
3-Hydroxyoctadecadienoylcarnitine[e]	MAR11243	0.275590957045153
MAR11243	3-Hydroxyoctadecadienoylcarnitine[c]	0.275590957045153
3-Hydroxyoctadecanoyl Carnitine[e]	MAR11244	0.275590957045153
MAR11244	3-Hydroxyoctadecanoyl Carnitine[c]	0.275590957045153
3-Hydroxy-Octadecenoyl Carnitine[e]	MAR11245	0.275590957045153
MAR11245	3-Hydroxy-Octadecenoyl Carnitine[c]	0.275590957045153
3-Hydroxy-Tetradecanoyl Carnitine[e]	MAR11246	0.275590957045153
MAR11246	3-Hydroxy-Tetradecanoyl Carnitine[c]	0.275590957045153
3-Hydroxy Tetradecenoyl-7-Carnitine[e]	MAR11247	0.275590957045153
MAR11247	3-Hydroxy Tetradecenoyl-7-Carnitine[c]	0.275590957045153
3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine[e]	MAR11248	0.275590957045153
MAR11248	3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine[c]	0.275590957045153
3-Hydroxy Trans5,8Tetradecadienoyl Carnitine[e]	MAR11249	0.275590957045153
MAR11249	3-Hydroxy Trans5,8Tetradecadienoyl Carnitine[c]	0.275590957045153
O-acetylcarnitine[e]	MAR11250	0.818432217823121
MAR11250	O-acetylcarnitine[c]	0.813860359915971
Decenoyl Carnitine[e]	MAR11251	0.275590957045153
MAR11251	Decenoyl Carnitine[c]	0.275590957045153
Decanoyl Carnitine[e]	MAR11252	0.275590957045153
MAR11252	Decanoyl Carnitine[c]	0.275590957045153
Sebacoyl Carnitine[e]	MAR11253	0.275590957045153
MAR11253	Sebacoyl Carnitine[c]	0.275590957045153
Dodecanedioyl Carnitine[e]	MAR11254	0.275590957045153
MAR11254	Dodecanedioyl Carnitine[c]	0.275590957045153
Hexadecanedioic Acid Mono-L-Carnitine Ester[e]	MAR11255	0.275590957045153
MAR11255	Hexadecanedioic Acid Mono-L-Carnitine Ester[c]	0.275590957045153
Malonyl Carnitine[e]	MAR11256	0.275590957045153
MAR11256	Malonyl Carnitine[c]	0.275590957045153
O-butanoylcarnitine[e]	MAR11257	0.275590957045153
MAR11257	O-butanoylcarnitine[c]	0.275590957045153
Succinyl Carnitine[e]	MAR11258	0.275590957045153
MAR11258	Succinyl Carnitine[c]	0.275590957045153
Tiglyl Carnitine[e]	MAR11259	0.275590957045153
MAR11259	Tiglyl Carnitine[c]	0.275590957045153
Glutaryl Carnitine[e]	MAR11260	0.275590957045153
MAR11260	Glutaryl Carnitine[c]	0.275590957045153
Hexanoyl Carnitine[e]	MAR11261	0.275590957045153
MAR11261	Hexanoyl Carnitine[c]	0.275590957045153
Adipoyl Carnitine[e]	MAR11262	0.275590957045153
MAR11262	Adipoyl Carnitine[c]	0.275590957045153
Octenoyl Carnitine[e]	MAR11263	0.275590957045153
MAR11263	Octenoyl Carnitine[c]	0.275590957045153
L-octanoylcarnitine[e]	MAR11264	0.275590957045153
MAR11264	L-octanoylcarnitine[c]	0.275590957045153
Suberyl Carnitine[e]	MAR11265	0.275590957045153
MAR11265	Suberyl Carnitine[c]	0.275590957045153
Lauroyl Carnitine[e]	MAR11266	0.275590957045153
MAR11266	Lauroyl Carnitine[c]	0.275590957045153
Dodecenoyl Carnitine[e]	MAR11267	0.275590957045153
MAR11267	Dodecenoyl Carnitine[c]	0.275590957045153
Decadienoyl Carnitine[e]	MAR11268	0.275590957045153
MAR11268	Decadienoyl Carnitine[c]	0.275590957045153
palmitoleoyl-carnitine[e]	MAR11270	0.818432217823121
MAR11270	palmitoleoyl-carnitine[c]	0.854762076901901
Isovaleryl Carnitine[e]	MAR11271	0.275590957045153
MAR11271	Isovaleryl Carnitine[c]	0.275590957045153
(6Z,9Z)-octadecadienoylcarnitine[e]	MAR11272	0.818432217823121
MAR11272	(6Z,9Z)-octadecadienoylcarnitine[c]	1
octadecenoylcarnitine(5)[e]	MAR11274	0.818432217823121
MAR11274	octadecenoylcarnitine(5)[c]	0.91708250815631
L-palmitoylcarnitine[e]	MAR11276	0.818432217823121
MAR11276	L-palmitoylcarnitine[c]	0.941222480097981
stearoylcarnitine[e]	MAR11277	0.818432217823119
MAR11277	stearoylcarnitine[c]	0.940647606850239
Tetradecadienoyl Carnitine[e]	MAR11278	0.275590957045153
MAR11278	Tetradecadienoyl Carnitine[c]	0.275590957045153
Tetradecenoyl Carnitine[e]	MAR11279	0.275590957045153
MAR11279	Tetradecenoyl Carnitine[c]	0.275590957045153
tetradecenoylcarnitine(5)[e]	MAR11280	0.275590957045153
MAR11280	tetradecenoylcarnitine(5)[c]	0.275590957045153
pool[e]	MAR11281	0.607936913739282
MAR11281	pool[e]	1
1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)[c]	MAR11282	1
MAR11282	1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)[l]	0.275590957045153
1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)[c]	MAR11283	1
MAR11283	1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)[l]	0.275590957045153
1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)[c]	MAR11284	1
MAR11284	1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)[l]	0.275590957045153
1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)[c]	MAR11285	1
MAR11285	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)[l]	0.275590957045153
Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)[c]	MAR11286	1
MAR11286	Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)[l]	0.275590957045153
Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)[c]	MAR11287	1
MAR11287	Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)[l]	0.275590957045153
hippurate[m]	MAR11288	1
MAR11288	hippurate[c]	0.275590957045153
phenylacetylglycine[m]	MAR11289	0.900216903164198
MAR11289	phenylacetylglycine[c]	0.275590957045153
Hexanoate (N-C6:0)[m]	MAR11290	0.71925734076109
MAR11290	Hexanoate (N-C6:0)[c]	0.275590957045153
Hexanoate (N-C6:0)[x]	MAR11291	0.956180582651402
MAR11291	Hexanoate (N-C6:0)[c]	0.956180582651402
Hexanoate (N-C6:0)[c]	MAR11292	0.651759647485095
MAR11292	Hexanoate (N-C6:0)[e]	1
Hexanoate (N-C6:0)[e]	MAR11293	0.651759647485095
MAR11293	Hexanoate (N-C6:0)[e]	1
H2O[c]	MAR11294	0.942103749434054
Tetradecenoyl Coenzyme A (N-C14:1)[c]	MAR11294	0.942103749434054
ATP[m]	MAR11295	0.900216903164199
CoA[m]	MAR11295	0.900216903164199
phenylacetate[m]	MAR11295	0.900216903164199
phenylacetaldehyde[c]	MAR11296	0.900216903164198
MAR11296	phenylacetaldehyde[m]	0.878003220256666
benzoate[c]	MAR11297	1
MAR11297	benzoate[m]	0.275590957045153
glcnac-alpha-1,4-core 1[c]	MAR11298	0.791423359808415
MAR11298	glcnac-alpha-1,4-core 1[e]	0.275590957045153
GSH[c]	MAR11299	1
L-Homocystine[c]	MAR11299	1
MAR11299	GSSG[c]	0.642000005847877
MAR11299	homocysteine[c]	0.642000005847877
L-Homocystine[c]	MAR11300	0.642000005847858
MAR11300	L-Homocystine[e]	1
L-Homocystine[e]	MAR11301	0.64200000584786
MAR11301	L-Homocystine[e]	1
phosphatidate-LD-TAG pool[c]	MAR11302	0.275590957045153
MAR11302	phosphatidate-LD-TAG pool[m]	0.275590957045153
L-carnitine[e]	MAR11303	0.795393195902296
palmitolate[c]	MAR11303	0.795393195902296
MAR11303	L-carnitine[c]	0.785504601272995
MAR11303	palmitolate[e]	0.785504601272995
L-carnitine[m]	MAR11304	0.789186713672118
palmitolate[c]	MAR11304	0.789186713672118
MAR11304	L-carnitine[c]	0.275590957045153
MAR11304	palmitolate[m]	0.275590957045153
H+[c]	MAR11305	0.66486841258294
malonyl-CoA[c]	MAR11305	0.66486841258294
NADPH[c]	MAR11305	0.66486841258294
palmitate[c]	MAR11305	0.66486841258294
3-methoxytyramine[c]	MAR11306	0.867927543962259
ATP[c]	MAR11306	0.867927543962259
H2O[c]	MAR11306	0.867927543962259
H+[e]	MAR11307	1
5-aminolevulinate[e]	MAR11307	1
H+[e]	MAR11308	1
N-acetylneuraminate[e]	MAR11308	1
SAM[c]	MAR11309	0.275590957045153
Band Membrane Protein (Universal, Erythrocyte --> 2.1,3,4.1)[c]	MAR11309	0.275590957045153
MAR11309	H+[c]	0.275590957045153
MAR11309	SAH[c]	0.275590957045153
MAR11309	Band Membrane Protein (Methylated, Universal, Erythrocyte -> 2.1,3,4.1)[c]	0.275590957045153
CoA[c]	MAR11310	1
octadecenoylcarnitine(5)[c]	MAR11310	1
MAR11310	L-carnitine[c]	1
MAR11310	oleoyl-CoA[c]	1
Ca2+[e]	MAR11311	0.689361154926103
MAR11311	Ca2+[c]	1
ATP[c]	MAR11312	0.712682806925213
GSSG[c]	MAR11312	0.712682806925213
H2O[c]	MAR11312	0.712682806925213
homocysteine[e]	MAR11313	1
MAR11313	homocysteine[c]	0.639594645937634
ATP[c]	MAR11314	0.870727753973142
H2O[c]	MAR11314	0.870727753973142
normetanephrine[c]	MAR11314	0.870727753973142
H+[e]	MAR11315	1
orotate[e]	MAR11315	1
O2[c]	MAR11316	1
protoporphyrinogen IX[c]	MAR11316	1
H+[c]	MAR11317	0.73868153721144
spermine[e]	MAR11317	0.73868153721144
MAR11317	H+[e]	0.746286467169056
MAR11317	spermine[c]	0.746286467169056
H+[e]	MAR11318	0.982770114885638
MAR11318	H+[c]	0.996956116863995
thiamin-P[e]	MAR11319	0.822180872221657
MAR11319	thiamin-P[c]	0.822180872221657
thiamin[e]	MAR11320	0.89878378889386
MAR11320	thiamin[c]	0.982109042571077
bilirubin[c]	MAR11321	0.694754809293629
UDP-glucuronate[c]	MAR11321	0.694754809293629
MAR11321	bilirubin-monoglucuronoside[c]	0.844553926621855
MAR11321	UDP[c]	0.844553926621855
N-acetylgalactosamine[c]	MAR11322	0.765998854306945
N-acetylneuraminate[c]	MAR11323	1
core 4[g]	MAR11324	0.774873097209503
core 5[g]	MAR11325	0.275590957045153
core 7[g]	MAR11326	0.275590957045153
core 8[g]	MAR11327	0.275590957045153
disialyl-T antigen[g]	MAR11328	0.8029951095054
D-Galactosamine[e]	MAR11329	0.275590957045153
MAR11329	D-Galactosamine[c]	0.275590957045153
Menaquinone-10[c]	MAR11330	0.275590957045153
MAR11330	Menaquinone-10[e]	0.275590957045153
Menaquinone-11[c]	MAR11331	0.275590957045153
MAR11331	Menaquinone-11[e]	0.275590957045153
Menaquinone-7[c]	MAR11332	0.275590957045153
MAR11332	Menaquinone-7[e]	0.275590957045153
Menaquinone-9[c]	MAR11333	0.275590957045153
MAR11333	Menaquinone-9[e]	0.275590957045153
de-Fuc form of PA6 (wo peptide linkage)[e]	MAR11334	1
MAR11334	de-Fuc form of PA6 (wo peptide linkage)[c]	0.758308165727525
sialyl-Tn antigen[g]	MAR11335	0.787321596908281
core 4[e]	MAR11336	0.774873097209503
MAR11336	core 4[e]	0.275590957045153
F1alpha[e]	MAR11337	0.789665920104201
MAR11337	F1alpha[e]	1
D-Galactosamine[e]	MAR11338	0.275590957045153
MAR11338	D-Galactosamine[e]	0.275590957045153
glcnac-alpha-1,4-core 1[e]	MAR11339	0.791423359808417
MAR11339	glcnac-alpha-1,4-core 1[e]	0.275590957045153
Menaquinone-10[e]	MAR11340	0.275590957045153
MAR11340	Menaquinone-10[e]	0.275590957045153
Menaquinone-11[e]	MAR11341	0.275590957045153
MAR11341	Menaquinone-11[e]	0.275590957045153
Menaquinone-7[e]	MAR11342	0.275590957045153
MAR11342	Menaquinone-7[e]	0.275590957045153
Menaquinone-9[e]	MAR11343	0.275590957045153
MAR11343	Menaquinone-9[e]	0.275590957045153
de-Fuc form of PA6 (wo peptide linkage)[e]	MAR11344	0.75830816572752
MAR11344	de-Fuc form of PA6 (wo peptide linkage)[e]	1
lipoamide[e]	MAR11345	0.275590957045153
MAR11345	lipoamide[e]	0.275590957045153
H+[e]	MAR11346	0.275590957045153
lipoamide[e]	MAR11346	0.275590957045153
MAR11346	H+[c]	0.275590957045153
MAR11346	lipoamide[c]	0.275590957045153
N-acetylgalactosamine[e]	MAR11347	0.765998854306939
MAR11347	N-acetylgalactosamine[e]	0.275590957045153
N-acetylneuraminate[e]	MAR11348	0.791623724310013
MAR11348	N-acetylneuraminate[e]	1
creatine-phosphate[e]	MAR11349	0.741619197741084
MAR11349	creatine-phosphate[e]	1
cis-aconitate[e]	MAR11350	0.737880629813734
MAR11350	cis-aconitate[e]	1
azelaic acid[e]	MAR11351	0.891528946677475
MAR11351	azelaic acid[e]	0.275590957045153
phosphatidate-LD-TAG pool[e]	MAR11352	0.275590957045153
MAR11352	phosphatidate-LD-TAG pool[e]	0.275590957045153
O-methylhippurate[e]	MAR11353	1
MAR11353	O-methylhippurate[e]	0.275590957045153
F1alpha[e]	MAR11354	0.275590957045153
MAR11354	F1alpha[l]	0.275590957045153
F1alpha[e]	MAR11355	0.275590957045153
MAR11355	F1alpha[g]	0.275590957045153
glcnac-alpha-1,4-core 1[g]	MAR11356	0.791423359808409
MAR11356	glcnac-alpha-1,4-core 1[c]	0.275590957045153
4-hydroxyphenyllactate[c]	MAR11357	0.645758856344791
H+[c]	MAR11357	0.645758856344791
MAR11357	H+[m]	0.643755011255741
MAR11357	4-hydroxyphenyllactate[m]	0.643755011255741
3-hydroxyisobutyrate[m]	MAR11358	0.654587707258111
hydracrylate[c]	MAR11359	1
MAR11359	hydracrylate[m]	0.74731092974425
N-acetyl-L-glutamate[c]	MAR11360	0.275590957045153
MAR11360	N-acetyl-L-glutamate[m]	0.275590957045153
lipoamide[c]	MAR11361	0.275590957045153
H+[i]	MAR11361	0.275590957045153
homoserine[m]	MAR11362	0.275590957045153
MAR11362	homoserine[c]	0.275590957045153
pool[m]	MAR11363	0.690314727785069
MAR11363	pool[c]	0.69236777320697
O-methylhippurate[c]	MAR11364	1
MAR11364	O-methylhippurate[e]	0.275590957045153
taurolithocholate[c]	MAR11365	0.903774173979004
MAR11365	taurolithocholate[x]	0.976000431573999
prostaglandin E2[r]	MAR11366	0.972309428091209
MAR11366	prostaglandin E2[c]	0.972718242614548
prostaglandin E2[m]	MAR11367	0.915001852609609
MAR11367	prostaglandin E2[c]	0.915001852609609
estradiol-17beta[r]	MAR11368	1
H+[r]	MAR11368	1
NADPH[r]	MAR11368	1
O2[r]	MAR11368	1
16alpha-hydroxyestrone[r]	MAR11369	1
H+[r]	MAR11369	1
NADH[r]	MAR11369	1
lathosterol[c]	MAR11370	0.955452120331716
MAR11370	lathosterol[r]	0.930648338084327
pool[m]	MAR11371	0.692467150818144
MAR11371	pool[c]	0.683525348862912
glycogenin G4G4[c]	MAR11372	0.699663001585095
MAR11372	glycogenin G4G4[e]	0.827804606663862
glycogenin G4G4[e]	MAR11373	0.699663001585099
MAR11373	glycogenin G4G4[e]	0.827804606663862
3alpha,7alpha-dihydroxy-5beta-cholestanate[c]	MAR11374	0.795362727934601
ATP[c]	MAR11374	0.795362727934601
H2O[c]	MAR11374	0.795362727934601
3alpha,7alpha-dihydroxy-5beta-cholestanate[c]	MAR11375	0.959398469243278
Na+[c]	MAR11375	0.959398469243278
MAR11375	Na+[e]	0.795848303440442
MAR11375	3alpha,7alpha-dihydroxy-5beta-cholestanate[e]	0.795848303440442
3alpha,7alpha-dihydroxy-5beta-cholestanate[e]	MAR11376	0.959398469243281
MAR11376	3alpha,7alpha-dihydroxy-5beta-cholestanate[e]	1
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[c]	MAR11377	0.795362727934599
ATP[c]	MAR11377	0.795362727934599
H2O[c]	MAR11377	0.795362727934599
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[c]	MAR11378	1
Na+[c]	MAR11378	1
MAR11378	Na+[e]	0.795848303440442
MAR11378	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[e]	0.795848303440442
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[e]	MAR11379	1
MAR11379	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[e]	1
5beta-cholestane-3alpha,7alpha,26-triol[c]	MAR11380	0.795360477302242
ATP[c]	MAR11380	0.795360477302242
H2O[c]	MAR11380	0.795360477302242
5beta-cholestane-3alpha,7alpha,26-triol[c]	MAR11381	0.962985915445156
Na+[c]	MAR11381	0.962985915445156
MAR11381	Na+[e]	0.795503687323411
MAR11381	5beta-cholestane-3alpha,7alpha,26-triol[e]	0.795503687323411
5beta-cholestane-3alpha,7alpha,26-triol[e]	MAR11382	0.962985915445154
MAR11382	5beta-cholestane-3alpha,7alpha,26-triol[e]	1
7alpha-hydroxycholest-4-en-3-one[c]	MAR11383	0.795362727934587
ATP[c]	MAR11383	0.795362727934587
H2O[c]	MAR11383	0.795362727934587
7alpha-hydroxycholest-4-en-3-one[c]	MAR11384	0.948495680411523
Na+[c]	MAR11384	0.948495680411523
MAR11384	Na+[e]	0.795848303440444
MAR11384	7alpha-hydroxycholest-4-en-3-one[e]	0.795848303440444
7alpha-hydroxycholest-4-en-3-one[e]	MAR11385	0.948495680411526
MAR11385	7alpha-hydroxycholest-4-en-3-one[e]	1
7alpha,12alpha-dihydroxycholest-4-en-3-one[c]	MAR11386	1
ATP[c]	MAR11386	1
H2O[c]	MAR11386	1
7alpha,12alpha-dihydroxycholest-4-en-3-one[e]	MAR11387	1
MAR11387	7alpha,12alpha-dihydroxycholest-4-en-3-one[e]	0.275590957045153
ATP[c]	MAR11388	0.795362727934598
H2O[c]	MAR11388	0.795362727934598
7-Ketolithocholate[c]	MAR11388	0.795362727934598
Na+[c]	MAR11389	1
7-Ketolithocholate[c]	MAR11389	1
MAR11389	Na+[e]	0.795865624707549
MAR11389	7-Ketolithocholate[e]	0.795865624707549
7-Ketolithocholate[e]	MAR11390	1
MAR11390	7-Ketolithocholate[e]	1
2-oxobutyrate[e]	MAR11391	0.652370343459275
MAR11391	2-oxobutyrate[e]	0.919661063151545
Glutarate[e]	MAR11392	0.275590957045153
MAR11392	Glutarate[e]	0.275590957045153
D-gluconic acid[e]	MAR11393	0.781847576611263
MAR11393	D-gluconic acid[e]	1
ATP[c]	MAR11394	0.794147194142838
CoA[c]	MAR11394	0.794147194142838
propanoate[c]	MAR11394	0.794147194142838
adenosine[e]	MAR11395	0.671276614906733
