"name"	"Cluster_R"	"R"	"distance"
"33168"	"SGIP1"	0.63763041317908	0.645707425008062	0.0056
"33169"	"SGK1"	0.513751533714302	0.518097821401225	0.0071
"33170"	"SGK2"	0.446493812640029	0.435796727509162	-0.0011
"33171"	"SGK223"	0.218702803392904	0.219205873214762	0.0141
"33172"	"SGK3"	0.547693651494319	0.557579133900713	0.0098
"33173"	"SGK494"	0.235737721125057	0.238735845810605	0.0153
"33174"	"SGMS1"	0.668325605394657	0.680508562836908	0.0075
"33175"	"SGMS2"	0.641814587524821	0.654267473555977	0.0085
"33176"	"SGO1"	0.608138372631524	0.612372856276143	0.0039
"33177"	"SGO2"	0.59995348468935	0.604216116309034	0.0042
"33178"	"SGOL1"	0.237287621243489	0.23781605130126	0.0136
"33179"	"SGOL1-AS1"	0.237287621243489	0.23781605130126	0.0136
"33180"	"SGPL1"	0.497069226530651	0.496836560998138	0.0045
"33181"	"SGPP1"	0.604928219315814	0.606540655153348	0.0022
"33182"	"SGPP2"	0.556758557267504	0.554527682240214	0.0012
"33183"	"SGSH"	0.638737647159289	0.659841382703538	0.0146
"33184"	"SGSM1"	0.484377090689938	0.495724744821069	0.0129
"33185"	"SGSM2"	0.466409032403249	0.483305303105125	0.0173
"33186"	"SGSM3"	0.480233789375222	0.486814653414729	0.0098
"33187"	"SGTA"	0.702634805785401	0.709761953069515	0.0028
"33188"	"SGTB"	0.619196309926653	0.622800695008407	0.0031
"33189"	"SH2B1"	0.466930894590976	0.475548779912098	0.0116
"33190"	"SH2B2"	0.439437584082297	0.458285294119721	0.0196
"33191"	"SH2B3"	0.457198480310187	0.431399440977193	-0.0118
"33192"	"SH2D1A"	0.479199579018619	0.500093010845556	0.0197
"33193"	"SH2D1B"	0.50602093991272	0.521761467806804	0.0152
"33194"	"SH2D2A"	0.495069900524311	0.503631119705897	0.0106
"33195"	"SH2D3A"	0.486925245900571	0.472939248695109	-0.0047
"33196"	"SH2D3C"	0.443695657389537	0.438877226458315	0.0031
"33197"	"SH2D4A"	0.570547972762363	0.574893447247121	0.0053
"33198"	"SH2D4B"	0.415328851787405	0.394706419744768	-0.0069
"33199"	"SH2D5"	0.557353711822736	0.580100227468751	0.0184
"33200"	"SH2D6"	0.356465144552929	0.402456961323398	0.041
"33201"	"SH2D7"	0.37560646437559	0.422203206294277	0.0408
"33202"	"SH3BGR"	0.417997989158708	0.387143611045398	-0.014
"33203"	"SH3BGRL"	0.504788287369763	0.519804350058289	0.0148
"33204"	"SH3BGRL2"	0.443710828948765	0.431134781075108	-0.0023
"33205"	"SH3BGRL3"	0.445235483707472	0.454151348704481	0.0125
"33206"	"SH3BP1"	0.518832881181116	0.525177154011521	0.0083
"33207"	"SH3BP2"	0.565929157760101	0.567972339630779	0.0038
"33208"	"SH3BP4"	0.514817928631999	0.527225166337935	0.0127
"33209"	"SH3BP5"	0.485261688108045	0.50867056736975	0.0212
"33210"	"SH3BP5L"	0.361822536683655	0.375679437021724	0.0187
"33211"	"SH3D19"	0.557429070651831	0.572753916199473	0.0133
"33212"	"SH3GL1"	0.555396790567366	0.560803769377779	0.0065
"33213"	"SH3GL2"	0.644961790553955	0.649969204099392	0.0033
"33214"	"SH3GL3"	0.479476616814865	0.498748656851386	0.0185
"33215"	"SH3GLB1"	0.647020974655184	0.657595851229027	0.007
"33216"	"SH3GLB2"	0.533669364198118	0.569461170260051	0.0282
"33217"	"SH3KBP1"	0.744791803104169	0.753483540525736	0.0025
"33218"	"SH3PXD2A"	0.39250280906429	0.432127523558539	0.0355
"33219"	"SH3PXD2B"	0.41470902761906	0.422022799455994	0.0124
"33220"	"SH3RF1"	0.473195368627066	0.492890007111547	0.019
"33221"	"SH3RF2"	0.577388462256628	0.59320797525569	0.013
"33222"	"SH3RF3"	0.57967879283128	0.575188226554109	-0.0011
"33223"	"SH3TC1"	0.411272191385168	0.459904441842049	0.0411
"33224"	"SH3TC2"	0.468852888608784	0.492202124286251	0.0217
"33225"	"SH3YL1"	0.4159408163795	0.406374855897514	7e-04
"33226"	"SHANK1"	0.589710161491198	0.623269628695978	0.0248
"33227"	"SHANK2"	0.457766091652379	0.471614308657953	0.0155
"33228"	"SHANK2-AS2"	0.260305488914161	0.260843466647405	0.0128
"33229"	"SHANK2-AS3"	0.238848024660213	0.239889722190814	0.0139
"33230"	"SHANK3"	0.57418233647155	0.629277603805946	0.0402
"33231"	"SHARPIN"	0.54351377896509	0.561268158530982	0.0154
"33232"	"SHB"	0.464428266311351	0.468641736239419	0.0086
"33233"	"SHBG"	0.368703335490592	0.371499225008888	0.0108
"33234"	"SHC1"	0.858644401346899	0.861805233509301	-0.005
"33235"	"SHC2"	0.436656997422064	0.430715250705404	0.0025
"33236"	"SHC3"	0.503261926390452	0.508114617945247	0.0078
"33237"	"SHC4"	0.450252595124069	0.457231811443828	0.011
"33238"	"SHCBP1"	0.397453003890513	0.4515140923594	0.0453
"33239"	"SHCBP1L"	0.230720927858519	0.232286649288137	0.0145
"33240"	"SHD"	0.41802085518441	0.418774976910653	0.0078
"33241"	"SHE"	0.41528904264537	0.414186600460076	0.0066
"33242"	"SHF"	0.663314739619163	0.672656835213766	0.0057
"33243"	"SHFL"	0.143609530803739	0.146834362748904	0.0185
"33244"	"SHFM1"	0.230089340822664	0.229925504116692	0.0133
"33245"	"SHH"	0.5744738543353	0.578181315399971	0.0047
"33246"	"SHINC3"	0.214336114691501	0.220169721085912	0.018
"33247"	"SHISA2"	0.578496404339418	0.634822753947981	0.0409
"33248"	"SHISA3"	0.374733667143484	0.440095299976676	0.0538
"33249"	"SHISA4"	0.343362568850091	0.387234429724015	0.04
"33250"	"SHISA5"	0.493044248080006	0.489807474116428	0.0026
"33251"	"SHISA6"	0.537117630349877	0.524135837517489	-0.0056
"33252"	"SHISA7"	0.440264986896124	0.501848261077024	0.0491
"33253"	"SHISA9"	0.431979589224797	0.469760959119024	0.0329
"33254"	"SHKBP1"	0.548941244109848	0.615777910467047	0.0491
"33255"	"SHMT1"	0.517221094480469	0.546433366822136	0.0242
"33256"	"SHMT2"	0.577733974556817	0.578324712512263	0.0024
"33257"	"SHOC2"	0.512548640737714	0.532543411623008	0.018
"33258"	"SHOX"	0.482671127631983	0.487977775846735	0.0088
"33259"	"SHOX2"	0.392373945991459	0.437667097222086	0.0394
"33260"	"SHPK"	0.451970809007402	0.482101355938749	0.027
"33261"	"SHPRH"	0.583042314004947	0.575346769473544	-0.0035
"33262"	"SHQ1"	0.528306595981658	0.556244086590734	0.0229
"33263"	"SHROOM1"	0.465932727309186	0.465154427499833	0.0051
"33264"	"SHROOM2"	0.478989381746854	0.521877836764613	0.0349
"33265"	"SHROOM3"	0.532789095917724	0.602076962782561	0.0513
"33266"	"SHROOM4"	0.496300563316102	0.54642538291263	0.0393
"33267"	"SI"	0.602655417185937	0.591108979273063	-0.0068
"33268"	"SIAE"	0.559918875587839	0.583232405916275	0.0187
"33269"	"SIAH1"	0.62825601185668	0.642436260084329	0.0102
"33270"	"SIAH2"	0.599791860168773	0.605682711090591	0.0054
"33271"	"SIAH3"	0.443527904463244	0.477782064561619	0.0301
"33272"	"SIDT1"	0.485165237152261	0.505615004020286	0.0192
"33273"	"SIDT1-AS1"	0.300382507303095	0.312883567951785	0.0197
"33274"	"SIDT2"	0.359766741891653	0.329824927429108	-0.0115
"33275"	"SIGIRR"	0.469541038999578	0.470803540617574	0.0064
"33276"	"SIGLEC1"	0.531234074877405	0.540978148173494	0.0103
"33277"	"SIGLEC10"	0.598302337972965	0.597733659901398	0.001
"33278"	"SIGLEC11"	0.530366575346122	0.525308028805641	1e-04
"33279"	"SIGLEC12"	0.557679111467858	0.617373231544919	0.0439
"33280"	"SIGLEC14"	0.555050073099465	0.561349074779949	0.0071
"33281"	"SIGLEC15"	0.589526840596813	0.617782145643422	0.0211
"33282"	"SIGLEC16"	0.533778348778966	0.55444091919286	0.0177
"33283"	"SIGLEC19P"	0.301165386857858	0.309308550768282	0.0167
"33284"	"SIGLEC5"	0.465094395229929	0.491009782075101	0.0236
"33285"	"SIGLEC6"	0.553123843851756	0.547144507888364	-0.0013
"33286"	"SIGLEC7"	0.628671311563199	0.638214537489575	0.0069
"33287"	"SIGLEC8"	0.460042547485415	0.479454885901306	0.0193
"33288"	"SIGLEC9"	0.570986004181707	0.578896971840974	0.0077
"33289"	"SIGLECL1"	0.438701065706546	0.445806315085301	0.0115
"33290"	"SIGMAR1"	0.494533479308314	0.513105274886436	0.0176
"33291"	"SIK1"	0.48839952424394	0.492040765154505	0.0075
"33292"	"SIK1B"	0.319409143359441	0.323092158384817	0.013
"33293"	"SIK2"	0.447946006241879	0.45167702424221	0.0089
"33294"	"SIK3"	0.559060672892825	0.57885342325601	0.0163
"33295"	"SIKE1"	0.580652611596503	0.587553503261464	0.0067
"33296"	"SIL1"	0.535786503882299	0.552515899836103	0.0149
"33297"	"SIM1"	0.469179596391518	0.484441963793675	0.0161
"33298"	"SIM2"	0.444581436074501	0.434997317935469	-2e-04
"33299"	"SIN3A"	0.757746545178122	0.761569224942386	-0.0012
"33300"	"SIN3B"	0.634686327908884	0.638222242886663	0.0026
"33301"	"SINHCAF"	0.329213788764894	0.333041886812579	0.0128
"33302"	"SIPA1"	0.566753956149058	0.571969558252831	0.006
"33303"	"SIPA1L1"	0.465148382727682	0.46930253420527	0.0086
"33304"	"SIPA1L2"	0.463495036757769	0.487413076003852	0.0223
"33305"	"SIPA1L3"	0.510179463451573	0.506403517621078	0.0016
"33306"	"SIRPA"	0.613906304840026	0.631341524903119	0.0129
"33307"	"SIRPB1"	0.406109436466521	0.404440522878121	0.0065
"33308"	"SIRPB2"	0.465108293595274	0.490427460734302	0.0232
"33309"	"SIRPD"	0.547762158491624	0.558254508495783	0.0102
"33310"	"SIRPG"	0.417588446880772	0.470205179813821	0.0436
"33311"	"SIRT1"	0.625573413668637	0.631067001411568	0.0042
"33312"	"SIRT2"	0.659122964000841	0.663924092780088	0.0027
"33313"	"SIRT3"	0.51136696916723	0.520986489114584	0.0108
"33314"	"SIRT4"	0.424860466566538	0.435410507801283	0.0143
"33315"	"SIRT5"	0.472914121420663	0.481892574613563	0.0117
"33316"	"SIRT6"	0.52518035651651	0.536851667413364	0.0118
"33317"	"SIRT7"	0.64501264429377	0.65049890863109	0.0036
"33318"	"SIT1"	0.463940806308327	0.459685567320043	0.0028
"33319"	"SIVA1"	0.457807096934484	0.453790156605198	0.0032
"33320"	"SIX1"	0.405051559977669	0.420470451822708	0.0183
"33321"	"SIX2"	0.501976579773395	0.467157567669674	-0.0195
"33322"	"SIX3"	0.518933439066805	0.538465482734999	0.0174
"33323"	"SIX4"	0.460719946472727	0.48025572291922	0.0193
"33324"	"SIX5"	0.515047865982547	0.533591674456894	0.0169
"33325"	"SIX6"	0.507334446516851	0.520492312520187	0.0134
"33326"	"SKA1"	0.623363704867471	0.624046624679077	0.001
"33327"	"SKA2"	0.63693823399831	0.637824937152659	7e-04
"33328"	"SKA3"	0.451806369882072	0.450034506802413	0.0049
"33329"	"SKAP1"	0.460745201290279	0.519513227830587	0.0464
"33330"	"SKAP2"	0.545511739395512	0.55510755371285	0.0097
"33331"	"SKI"	0.624589132657228	0.628374393359965	0.0031
"33332"	"SKIL"	0.502646199244412	0.50645319003392	0.0071
"33333"	"SKIV2L"	0.449761791418086	0.453494816743727	0.0088
"33334"	"SKOR1"	0.35968641678293	0.36309523053503	0.0115
"33335"	"SKOR2"	0.285861982065323	0.290149171281889	0.0146
"33336"	"SKP1"	0.830893372716422	0.837332387150686	-0.0018
"33337"	"SKP2"	0.670195494550381	0.672377741930596	5e-04
"33338"	"SLA"	0.53762681864551	0.543242196784208	0.0072
"33339"	"SLA2"	0.498980164127601	0.495137538961056	0.0019
"33340"	"SLAIN1"	0.467314318387284	0.485293183544847	0.0181
"33341"	"SLAIN2"	0.563193939855621	0.572678245492008	0.009
"33342"	"SLAMF1"	0.4581474881554	0.436195391902421	-0.0092
"33343"	"SLAMF6"	0.581877023844736	0.574290001326907	-0.0034
"33344"	"SLAMF7"	0.657267446259333	0.678015214057515	0.0137
"33345"	"SLAMF8"	0.504088125410859	0.524839907380922	0.0188
"33346"	"SLAMF9"	0.447617708581763	0.463594616835242	0.0173
"33347"	"SLBP"	0.656243927136671	0.661297986315471	0.0029
"33348"	"SLC10A1"	0.717564845905533	0.707592076801612	-0.0095
"33349"	"SLC10A2"	0.677286416930111	0.672499420668396	-0.0046
"33350"	"SLC10A3"	0.367693297560543	0.377148885899481	0.0154
"33351"	"SLC10A4"	0.396511442152167	0.426709562200912	0.0288
"33352"	"SLC10A5"	0.392551148777441	0.37337044258427	-0.0052
"33353"	"SLC10A6"	0.502034378853381	0.519283076690094	0.0164
"33354"	"SLC10A7"	0.325049866631881	0.343006923465467	0.0227
"33355"	"SLC11A1"	0.535946161435764	0.545814013015445	0.0102
"33356"	"SLC11A2"	0.616908971290487	0.631515638903394	0.0108
"33357"	"SLC12A1"	0.562301331944425	0.550172862716304	-0.0058
"33358"	"SLC12A2"	0.485918542404166	0.492970022523567	0.0099
"33359"	"SLC12A3"	0.550160231892723	0.553354548378803	0.0051
"33360"	"SLC12A4"	0.567573452986837	0.552703276809891	-0.0079
"33361"	"SLC12A5"	0.574110255045956	0.609257187796545	0.0264
"33362"	"SLC12A6"	0.56583446216056	0.59283376951714	0.0211
"33363"	"SLC12A7"	0.576380684648602	0.591013534723706	0.0122
"33364"	"SLC12A8"	0.433462899182814	0.425015533337647	9e-04
"33365"	"SLC12A9"	0.399009717032346	0.431700027818583	0.0305
"33366"	"SLC13A1"	0.646945260097838	0.667830280025091	0.0142
"33367"	"SLC13A2"	0.603033875167276	0.645228235150507	0.0303
"33368"	"SLC13A3"	0.590428645139546	0.597915887477273	0.0068
"33369"	"SLC13A4"	0.569569356320297	0.503706935978512	-0.0432
"33370"	"SLC13A5"	0.570130542746665	0.602445409207658	0.0246
"33371"	"SLC14A1"	0.521808072667811	0.525710789537762	0.0065
"33372"	"SLC14A2"	0.562458453914103	0.583420022113998	0.017
"33373"	"SLC15A1"	0.737407272727231	0.738829126857356	-0.0022
"33374"	"SLC15A2"	0.725470625812031	0.725313855675976	-0.0029
"33375"	"SLC15A3"	0.576889684919726	0.593846955020353	0.0138
"33376"	"SLC15A4"	0.636802946995303	0.654097300699046	0.012
"33377"	"SLC16A1"	0.708479388660746	0.712948164549578	8e-04
"33378"	"SLC16A10"	0.544912244736604	0.56828741992016	0.0192
"33379"	"SLC16A11"	0.395814198624553	0.394848910310102	0.0073
"33380"	"SLC16A12"	0.503666684048792	0.521293914410106	0.0166
"33381"	"SLC16A13"	0.527566686849338	0.514254627866668	-0.0055
"33382"	"SLC16A14"	0.376620891009844	0.409307505893679	0.0312
"33383"	"SLC16A2"	0.5472137376625	0.46308095897838	-0.0551
"33384"	"SLC16A3"	0.686222028097293	0.689568941906943	8e-04
"33385"	"SLC16A4"	0.679940558983723	0.673452769128303	-0.0058
"33386"	"SLC16A5"	0.678440011275293	0.681728264879214	0.001
"33387"	"SLC16A6"	0.683596853091118	0.68862153430833	0.002
"33388"	"SLC16A7"	0.699451981159531	0.705517932672679	0.0022
"33389"	"SLC16A8"	0.680184680816925	0.684387932926002	0.0016
"33390"	"SLC16A9"	0.533360385560666	0.55835821709234	0.0207
"33391"	"SLC17A1"	0.544055348835999	0.550417424520786	0.0075
"33392"	"SLC17A2"	0.516770149917793	0.526419981925885	0.0107
"33393"	"SLC17A3"	0.507283398092441	0.532319862106441	0.0216
"33394"	"SLC17A4"	0.511412382984646	0.518857134260764	0.0093
"33395"	"SLC17A5"	0.507900845716449	0.513496603138277	0.0082
"33396"	"SLC17A6"	0.533963851208814	0.563892543421271	0.0241
"33397"	"SLC17A7"	0.604179220488799	0.627354379133547	0.0172
"33398"	"SLC17A8"	0.552216208255036	0.582626222192577	0.0239
"33399"	"SLC17A9"	0.371118938054917	0.393392188722042	0.0242
"33400"	"SLC18A1"	0.651014491349979	0.654352272506228	0.0019
"33401"	"SLC18A2"	0.644398644095582	0.654737709913094	0.007
"33402"	"SLC18A3"	0.602219170610218	0.605726266486241	0.0036
"33403"	"SLC19A1"	0.57053130973281	0.595573184974268	0.0195
"33404"	"SLC19A2"	0.547204390818214	0.547867301402292	0.0035
"33405"	"SLC19A3"	0.611760316817732	0.617120083897552	0.0046
"33406"	"SLC1A1"	0.594092070945235	0.602112815642928	0.007
"33407"	"SLC1A2"	0.547793949003303	0.559367385594851	0.011
"33408"	"SLC1A3"	0.585833411339421	0.606996198548655	0.0164
"33409"	"SLC1A4"	0.716005226477841	0.718676128485569	-7e-04
"33410"	"SLC1A5"	0.770136139061052	0.769815985774116	-0.0045
"33411"	"SLC1A6"	0.591896075011006	0.605191225886941	0.0107
"33412"	"SLC1A7"	0.56329039162327	0.582405392975392	0.0157
"33413"	"SLC20A1"	0.524544793384975	0.523921681640309	0.0033
"33414"	"SLC20A2"	0.559969835409484	0.568301466166654	0.0084
"33415"	"SLC22A1"	0.676309720811197	0.679279071402464	8e-04
"33416"	"SLC22A10"	0.602324215415009	0.622687747273892	0.0153
"33417"	"SLC22A11"	0.577747654494708	0.588149455066861	0.0092
"33418"	"SLC22A12"	0.540738978616913	0.546222372816299	0.007
"33419"	"SLC22A13"	0.557051694359725	0.585942762289236	0.0226
"33420"	"SLC22A14"	0.462832109950395	0.445937700266013	-0.0059
"33421"	"SLC22A15"	0.501153542326703	0.527386316237789	0.0226
"33422"	"SLC22A16"	0.544814995476975	0.549175517434469	0.0061
"33423"	"SLC22A17"	0.477275041970126	0.49574708756887	0.0181
"33424"	"SLC22A18"	0.62088292764723	0.625386170533172	0.0037
"33425"	"SLC22A18AS"	0.467003543602005	0.456123992191146	-0.0019
"33426"	"SLC22A2"	0.562782430688159	0.565116817665216	0.0041
"33427"	"SLC22A23"	0.442668747300345	0.442895892603452	0.0066
"33428"	"SLC22A24"	0.376753706503294	0.345616136495844	-0.0129
"33429"	"SLC22A25"	0.47555979785939	0.502503447749813	0.024
"33430"	"SLC22A3"	0.543290778302982	0.56043407748974	0.015
"33431"	"SLC22A4"	0.662019134688341	0.663835823226706	5e-04
"33432"	"SLC22A5"	0.712805694755548	0.718873546619573	0.0018
"33433"	"SLC22A6"	0.476676746798942	0.487211440610279	0.0126
"33434"	"SLC22A7"	0.542873590391838	0.573005729947254	0.024
"33435"	"SLC22A8"	0.51496512344987	0.518843727471012	0.0068
"33436"	"SLC22A9"	0.647662104116436	0.649607485574027	0.0011
"33437"	"SLC23A1"	0.583439112705282	0.57190886704773	-0.0061
"33438"	"SLC23A2"	0.590927265349549	0.589339843634958	5e-04
"33439"	"SLC23A3"	0.492843730330725	0.492594210257605	0.0046
"33440"	"SLC24A1"	0.548493651083763	0.578137831857719	0.0234
"33441"	"SLC24A2"	0.604948935587445	0.628442539264873	0.0173
"33442"	"SLC24A3"	0.571053486672211	0.587756046131097	0.0138
"33443"	"SLC24A4"	0.536825392478602	0.57851008651534	0.0321
"33444"	"SLC24A5"	0.575901307642573	0.610653121686598	0.0261
"33445"	"SLC25A1"	0.703676509055244	0.717680243926213	0.0076
"33446"	"SLC25A10"	0.610821591035523	0.618581136068304	0.0063
"33447"	"SLC25A11"	0.512564066575651	0.528489090795783	0.0152
"33448"	"SLC25A12"	0.582610338355988	0.586173130921608	0.0043
"33449"	"SLC25A13"	0.582302967753235	0.574748513096002	-0.0033
"33450"	"SLC25A14"	0.568036513323973	0.58646307045842	0.0151
"33451"	"SLC25A15"	0.676799549807211	0.67709585759865	-0.001
"33452"	"SLC25A16"	0.605894471062165	0.624817974970229	0.0142
"33453"	"SLC25A17"	0.60519175169388	0.616124908038976	0.0087
"33454"	"SLC25A18"	0.602047213982445	0.629359488336428	0.0201
"33455"	"SLC25A19"	0.782385124412775	0.782538106513576	-0.0046
"33456"	"SLC25A2"	0.748774195299089	0.750101063819014	-0.0027
"33457"	"SLC25A20"	0.726573617565269	0.723280499082059	-0.0051
"33458"	"SLC25A20P1"	0.217882713576469	0.217423890980385	0.0135
"33459"	"SLC25A21"	0.495258377539975	0.510201064903697	0.015
"33460"	"SLC25A22"	0.619949901458381	0.649162153993533	0.0208
"33461"	"SLC25A23"	0.654050753424567	0.667782880239608	0.009
"33462"	"SLC25A24"	0.419239734597837	0.457405470708059	0.0336
"33463"	"SLC25A25"	0.411238798481676	0.428623727460616	0.0195
"33464"	"SLC25A26"	0.514215894071256	0.525222781775163	0.0117
"33465"	"SLC25A27"	0.589111104621533	0.603693478470142	0.0117
"33466"	"SLC25A28"	0.564503125061723	0.595106055288374	0.0236
"33467"	"SLC25A29"	0.662224177880622	0.661301275934836	-0.0014
"33468"	"SLC25A3"	0.677313206334951	0.685639781024362	0.0045
"33469"	"SLC25A30"	0.495639246955443	0.510936771248149	0.0153
"33470"	"SLC25A31"	0.549334824536505	0.563815487263957	0.0129
"33471"	"SLC25A32"	0.633973520645306	0.643410367442149	0.0067
"33472"	"SLC25A33"	0.405221523975906	0.38371729249582	-0.0072
"33473"	"SLC25A34"	0.465542021941496	0.492177103240861	0.0241
"33474"	"SLC25A35"	0.427335541813207	0.434566676270854	0.0119
"33475"	"SLC25A36"	0.413463261463179	0.452517531549315	0.0344
"33476"	"SLC25A37"	0.559934857373446	0.609297501267429	0.0367
"33477"	"SLC25A38"	0.602152443586517	0.62205645440797	0.015
"33478"	"SLC25A39"	0.455864394747515	0.46242611953619	0.0105
"33479"	"SLC25A4"	0.560908260521764	0.5714533029686	0.0099
"33480"	"SLC25A40"	0.462976581989769	0.470173383937243	0.0108
"33481"	"SLC25A41"	0.56716837369428	0.571883020847284	0.0056
"33482"	"SLC25A42"	0.52517357756361	0.54480020567115	0.0173
"33483"	"SLC25A43"	0.436620113205371	0.425605993075265	-0.001
"33484"	"SLC25A44"	0.426429520073704	0.459143504270026	0.0296
"33485"	"SLC25A45"	0.415801340718914	0.443541831223077	0.0265
"33486"	"SLC25A46"	0.425722470266325	0.440954459735779	0.0175
"33487"	"SLC25A47"	0.232964040653324	0.236737064754565	0.0159
"33488"	"SLC25A5"	0.692305410146119	0.696902631915476	0.0014
"33489"	"SLC25A5-AS1"	0.369005145319976	0.370606885212004	0.01
"33490"	"SLC25A52"	0.241911914130431	0.248641866468286	0.0177
"33491"	"SLC25A53"	0.248474119330087	0.252502205377502	0.0156
"33492"	"SLC25A5P1"	0.357108732287408	0.354110463109401	0.0072
"33493"	"SLC25A6"	0.67608705946916	0.68423231980484	0.0044
"33494"	"SLC26A1"	0.587319014557761	0.594510116992743	0.0067
"33495"	"SLC26A11"	0.581013610415852	0.602866890874245	0.017
"33496"	"SLC26A2"	0.658728755880419	0.667411506205065	0.0054
"33497"	"SLC26A3"	0.557045911399093	0.563600478297453	0.0072
"33498"	"SLC26A4"	0.590048163647877	0.617271638314282	0.0204
"33499"	"SLC26A5"	0.498490739690786	0.528277218057511	0.0252
"33500"	"SLC26A6"	0.643385307270847	0.652956141109823	0.0065
"33501"	"SLC26A7"	0.593181470500134	0.605636811757621	0.0101
"33502"	"SLC26A8"	0.586564068959608	0.578858772372257	-0.0036
"33503"	"SLC26A9"	0.604691579107704	0.617440215020652	0.0099
"33504"	"SLC27A1"	0.782260736112242	0.781730398508344	-0.0051
"33505"	"SLC27A2"	0.799822935413503	0.802193431159302	-0.0036
"33506"	"SLC27A3"	0.7862654604087	0.787697852133465	-0.0038
"33507"	"SLC27A4"	0.786008684157334	0.785510928920572	-0.0052
"33508"	"SLC27A5"	0.652289958328575	0.65247688053047	-3e-04
"33509"	"SLC27A6"	0.751082038012653	0.751942127191801	-0.0031
"33510"	"SLC28A1"	0.60979961598307	0.603484589445047	-0.0034
"33511"	"SLC28A2"	0.5995260203318	0.606410727025175	0.0061
"33512"	"SLC28A3"	0.6845665296796	0.683481727762315	-0.0022
"33513"	"SLC29A1"	0.612763364438459	0.628625561345738	0.0118
"33514"	"SLC29A2"	0.633457070749396	0.621608558836326	-0.008
"33515"	"SLC29A3"	0.544621216576996	0.549350801468441	0.0064
"33516"	"SLC29A4"	0.552047337797037	0.581191539788206	0.023
"33517"	"SLC2A1"	0.618724449728526	0.626346896509842	0.0059
"33518"	"SLC2A10"	0.54276245086444	0.578004567224043	0.0275
"33519"	"SLC2A11"	0.58549878537575	0.607856667966732	0.0172
"33520"	"SLC2A12"	0.585145657241239	0.576713794549577	-0.004
"33521"	"SLC2A13"	0.530306947080665	0.539273395644583	0.0098
"33522"	"SLC2A14"	0.504836102280868	0.533487230740375	0.0242
"33523"	"SLC2A2"	0.592167928924906	0.606395735296021	0.0114
"33524"	"SLC2A3"	0.578204113304269	0.593729535514589	0.0127
"33525"	"SLC2A4"	0.687123337960175	0.692840695655655	0.0024
"33526"	"SLC2A4RG"	0.516186808674225	0.512796486147124	0.0017
"33527"	"SLC2A5"	0.583758849188697	0.590720887788087	0.0066
"33528"	"SLC2A6"	0.609916518522543	0.610862966464668	0.0016
"33529"	"SLC2A7"	0.539547057747303	0.548281298462517	0.0093
"33530"	"SLC2A8"	0.592452967015044	0.598974501311059	0.006
"33531"	"SLC2A9"	0.606650317278191	0.627367177729977	0.0154
"33532"	"SLC30A1"	0.537676181924577	0.526982617936673	-0.0041
"33533"	"SLC30A10"	0.430824090518776	0.45594293995562	0.0242
"33534"	"SLC30A2"	0.37801680781473	0.373512718699887	0.0055
"33535"	"SLC30A3"	0.488248597462046	0.48722509089935	0.0042
"33536"	"SLC30A4"	0.427911653921807	0.438948801354191	0.0146
"33537"	"SLC30A5"	0.431815283039491	0.438810077394765	0.0116
"33538"	"SLC30A6"	0.5997795048562	0.572986257823509	-0.0172
"33539"	"SLC30A7"	0.61876728974509	0.612918141224703	-0.0034
"33540"	"SLC30A8"	0.43251713055812	0.454563368897131	0.022
"33541"	"SLC30A9"	0.456169924527602	0.469781703280703	0.0154
"33542"	"SLC31A1"	0.639353622237601	0.655193091814042	0.0109
"33543"	"SLC31A2"	0.380580845047005	0.424228423209608	0.0386
"33544"	"SLC32A1"	0.645081191635075	0.642737784758204	-0.0018
"33545"	"SLC33A1"	0.582052860176985	0.586292892677423	0.0048
"33546"	"SLC34A1"	0.548501419070453	0.563455236145311	0.0133
"33547"	"SLC34A2"	0.569232977013505	0.602588503156844	0.0253
"33548"	"SLC34A3"	0.520555597431136	0.528295158606064	0.0092
"33549"	"SLC35A1"	0.573548969475376	0.594698444022097	0.0168
"33550"	"SLC35A2"	0.549238505208904	0.565606731522664	0.0143
"33551"	"SLC35A3"	0.520842043612182	0.563389471103137	0.0333
"33552"	"SLC35A4"	0.469932166166072	0.491831715686223	0.0207
"33553"	"SLC35A5"	0.413677070585405	0.453212111054576	0.0347
"33554"	"SLC35B1"	0.4619559427064	0.498024972345696	0.0307
"33555"	"SLC35B2"	0.487848594456044	0.505682033217848	0.0173
"33556"	"SLC35B3"	0.482485341848066	0.492920365490571	0.0123
"33557"	"SLC35B4"	0.502177947562383	0.562478543545131	0.0461
"33558"	"SLC35C1"	0.524399543362942	0.514598659137543	-0.003
"33559"	"SLC35C2"	0.416755961942818	0.44573392579198	0.0273
"33560"	"SLC35D1"	0.47263649281273	0.502757477991084	0.0263
"33561"	"SLC35D2"	0.601501575039486	0.617004258955198	0.0119
"33562"	"SLC35D3"	0.433909181880752	0.448739911877334	0.017
"33563"	"SLC35E1"	0.537737444516871	0.562696480763068	0.0206
"33564"	"SLC35E2"	0.255915503219617	0.260825017748999	0.016
"33565"	"SLC35E3"	0.389162307403052	0.391678610445234	0.0099
"33566"	"SLC35E4"	0.418610203771865	0.416214553785387	0.0056
"33567"	"SLC35F1"	0.381491101125373	0.413735045240615	0.0307
"33568"	"SLC35F2"	0.415759081802356	0.342925971698974	-0.043
