nodeID nodeLabel DNA_methylation_logFC DNA_methylation_P.Value GRN_size GRN_nes GRN_pval GRN_pval.fdr fPPI_IDH2_vs_IDH1_diff fPPI_IDH2_vs_IDH1_p.val Metabolism_pvalue Metabolism_mean.diff
32530 MRI1 0 1 0 0 1 NA -0.25677964285714 0.18957940713023 NA NA
32531 MRM1 0 1 0 0 1 NA NA NA NA NA
32532 MRM2 0 1 0 0 1 NA NA NA NA NA
32533 MRM3 0 1 0 0 1 NA NA NA NA NA
32534 MROH1 0 1 0 0 1 NA 0.209479523809529 0.429921506167295 NA NA
32535 MRP63 0.134496940945372 0.0089186018593728 0 0 1 NA NA NA NA NA
32536 MRPL1 0 1 0 0 1 NA -0.481930833333331 0.0339579999558884 NA NA
32537 MRPL10 0 1 0 0 1 NA NA NA NA NA
32538 MRPL11 0 1 0 0 1 NA -0.263294404761901 0.316585200657971 NA NA
32539 MRPL12 0 1 0 0 1 NA NA NA NA NA
32540 MRPL13 0 1 0 0 1 NA -0.457805119047613 0.0279856914201769 NA NA
32541 MRPL14 0 1 0 0 1 NA -0.845387316572419 0.0252711425016123 NA NA
32542 MRPL15 0 1 0 0 1 NA -0.196349761904756 0.312001511453895 NA NA
32543 MRPL16 0 1 0 0 1 NA -0.501616369047618 0.0435098900946415 NA NA
32544 MRPL17 0 1 0 0 1 NA -0.502256130952379 0.0133440215505657 NA NA
32545 MRPL18 0 1 0 0 1 NA -0.482678690476188 0.0203504874658879 NA NA
32546 MRPL19 0 1 0 0 1 NA -0.294190357142858 0.0767301997608512 NA NA
32547 MRPL2 0 1 0 0 1 NA -0.423042023809522 0.0209220574753585 NA NA
32548 MRPL20 0 1 0 0 1 NA -0.186026666666667 0.315562011405452 NA NA
32549 MRPL21 0 1 0 0 1 NA -0.456946192827555 0.265967705086643 NA NA
32550 MRPL22 0 1 0 0 1 NA -0.384836639752859 0.149908020892041 NA NA
32551 MRPL23 0 1 0 0 1 NA -0.366372976190469 0.0865208588643196 NA NA
32552 MRPL24 0 1 0 0 1 NA -0.133812499999998 0.4704886134889 NA NA
32553 MRPL27 0 1 0 0 1 NA -0.465394212178035 0.0410633354413374 NA NA
32554 MRPL28 0 1 0 0 1 NA NA NA NA NA
32555 MRPL3 0 1 0 0 1 NA -0.281693571428567 0.111412203022964 NA NA
32556 MRPL30 0 1 0 0 1 NA -0.39136880952381 0.0321017496724027 NA NA
32557 MRPL32 0 1 0 0 1 NA NA NA NA NA
32558 MRPL33 0 1 0 0 1 NA -0.492126607142851 0.035244929122982 NA NA
32559 MRPL34 0 1 0 0 1 NA -0.341258035714279 0.0659578232425777 NA NA
32560 MRPL35 0 1 0 0 1 NA NA NA NA NA
32561 MRPL36 0 1 0 0 1 NA NA NA NA NA
32562 MRPL37 0 1 0 0 1 NA -0.606451964285718 0.00226935162505014 NA NA
32563 MRPL38 0 1 0 0 1 NA -0.361568630952384 0.0727521018473247 NA NA
32564 MRPL39 0 1 0 0 1 NA -0.592742440476188 0.045387658403414 NA NA
32565 MRPL4 0 1 0 0 1 NA -0.210923630952376 0.336767473293633 NA NA
32566 MRPL40 0 1 0 0 1 NA -0.623067202380955 0.0091779871668252 NA NA
32567 MRPL41 0 1 0 0 1 NA NA NA NA NA
32568 MRPL42 0 1 0 0 1 NA -0.46362123709979 0.0737999284391522 NA NA
32569 MRPL43 0 1 0 0 1 NA -0.369625059523811 0.0332202412739494 NA NA
32570 MRPL44 0 1 0 0 1 NA -0.177719464285707 0.388968359057197 NA NA
32571 MRPL45 0 1 0 0 1 NA -0.541364821428568 0.00523058097694058 NA NA
32572 MRPL46 0 1 0 0 1 NA -0.389053511904752 0.0403827286723089 NA NA
32573 MRPL47 0 1 0 0 1 NA -0.200727619047612 0.408524526487111 NA NA
32574 MRPL48 0 1 0 0 1 NA -0.291040535714279 0.165901518150889 NA NA
32575 MRPL49 0 1 0 0 1 NA 0.012840595238103 0.945626638142789 NA NA
32576 MRPL50 0 1 0 0 1 NA -0.356224780133811 0.189935019940705 NA NA
32577 MRPL51 0 1 0 0 1 NA NA NA NA NA
32578 MRPL52 0 1 0 0 1 NA NA NA NA NA
32579 MRPL53 0 1 0 0 1 NA -0.618754761904761 0.0323551177652994 NA NA
32580 MRPL54 0 1 0 0 1 NA -0.0845624773812901 0.772315951709161 NA NA
32581 MRPL55 0 1 0 0 1 NA -0.418045787380859 0.0834812153042119 NA NA
32582 MRPL57 0 1 0 0 1 NA -0.491088749999994 0.0230939104499748 NA NA
32583 MRPL58 0 1 0 0 1 NA NA NA NA NA
32584 MRPL9 0 1 0 0 1 NA -0.378580612049195 0.203434180311289 NA NA
32585 MRPS10 0 1 0 0 1 NA -0.614808690476183 0.0449888435773359 NA NA
32586 MRPS11 0 1 0 0 1 NA NA NA NA NA
32587 MRPS12 0 1 0 0 1 NA NA NA NA NA
32588 MRPS14 0 1 0 0 1 NA -0.76791305607941 0.0321735094834034 NA NA
32589 MRPS15 0 1 0 0 1 NA -0.342612824349594 0.219263805453207 NA NA
32590 MRPS16 0 1 0 0 1 NA -0.534119940476188 0.0236656931108069 NA NA
32591 MRPS17 0 1 0 0 1 NA NA NA NA NA
32592 MRPS18A 0 1 0 0 1 NA NA NA NA NA
32593 MRPS18B 0 1 0 0 1 NA -0.624773095238092 0.00406978630221195 NA NA
32594 MRPS18C 0 1 0 0 1 NA NA NA NA NA
32595 MRPS2 0 1 0 0 1 NA -0.655311785714282 0.00362266404720788 NA NA
32596 MRPS21 -0.152968644845053 0.00871641547888628 0 0 1 NA NA NA NA NA
32597 MRPS22 0 1 0 0 1 NA -0.588075476190472 0.00251890063014073 NA NA
32598 MRPS23 0 1 0 0 1 NA -0.49588 0.00962346323842213 NA NA
32599 MRPS24 0 1 0 0 1 NA -0.429842798621356 0.0731142593093301 NA NA
32600 MRPS25 0 1 0 0 1 NA -0.509348809523811 0.139634159298114 NA NA
32601 MRPS26 0 1 0 0 1 NA -0.976364081339614 0.0105792420600869 NA NA
32602 MRPS27 0 1 0 0 1 NA -0.455342797619043 0.0132845647110024 NA NA
32603 MRPS28 0 1 0 0 1 NA -0.408560119047618 0.0386543235500748 NA NA
32604 MRPS30 0 1 0 0 1 NA NA NA NA NA
32605 MRPS31 0 1 0 0 1 NA -0.355962083333331 0.0926414059526782 NA NA
32606 MRPS33 0 1 0 0 1 NA NA NA NA NA
32607 MRPS34 0 1 0 0 1 NA -0.678954642857143 0.0013645406482112 NA NA
32608 MRPS35 0 1 0 0 1 NA -0.316759226190477 0.0772445808359318 NA NA
32609 MRPS36 0 1 0 0 1 NA -0.321418614307685 0.216534984620456 NA NA
32610 MRPS5 0 1 0 0 1 NA -0.712881190476184 0.00594842919660169 NA NA
32611 MRPS6 0 1 0 0 1 NA -0.468977499999989 0.0193142383095362 NA NA
32612 MRPS7 0 1 0 0 1 NA -0.524350833333333 0.0417975984503475 NA NA
32613 MRPS9 0 1 0 0 1 NA -0.603105896761907 0.0526218334996084 NA NA
32614 MRRF 0 1 0 0 1 NA NA NA NA NA
32615 MRTO4 0 1 0 0 1 NA -0.296226369047613 0.180145283887155 NA NA
32616 MS4A1 0 1 0 0 1 NA NA NA NA NA
32617 MS4A2 0 1 0 0 1 NA NA NA NA NA
32618 MS4A3 0 1 0 0 1 NA NA NA NA NA
32619 MS4A6A 0.110113435667698 0.0117203014487569 0 0 1 NA NA NA NA NA
32620 MS4A6E 0 1 0 0 1 NA NA NA NA NA
32621 MS4A7 0 1 0 0 1 NA NA NA NA NA
32622 MSC 0 1 29 1.2988529673191 0.19399439308876 0.834806196974015 NA NA NA NA
32623 MSH2 0 1 0 0 1 NA -0.389806249999996 0.0588734051710745 NA NA
32624 MSH3 0 1 0 0 1 NA -0.23005400541054 0.46543797419476 NA NA
32625 MSH4 0 1 0 0 1 NA NA NA NA NA
32626 MSH5 0 1 0 0 1 NA NA NA NA NA
32627 MSH5-SAPCD1 0 1 0 0 1 NA NA NA NA NA
32628 MSH6 0 1 0 0 1 NA -0.378394642857135 0.0810392759070392 NA NA
32629 MSI2 0 1 0 0 1 NA NA NA NA NA
32630 MSL1 0 1 0 0 1 NA NA NA NA NA
32631 MSL2 0 1 0 0 1 NA NA NA NA NA
32632 MSL3 0 1 0 0 1 NA NA NA NA NA
32633 MSLN 0 1 0 0 1 NA NA NA NA NA
32634 MSLNL 0 1 0 0 1 NA NA NA NA NA
32635 MSMB 0 1 0 0 1 NA NA NA NA NA
32636 MSMO1 0 1 0 0 1 NA NA NA NA NA
32637 MSMP 0 1 0 0 1 NA NA NA NA NA
32638 MSN 0 1 0 0 1 NA 0.264638988095239 0.228773336292581 NA NA
32639 MSR1 0 1 0 0 1 NA NA NA NA NA
32640 MSRA 0 1 0 0 1 NA -0.00827309523809205 0.965785435466714 NA NA
32641 MSRB2 0 1 0 0 1 NA NA NA NA NA
32642 MSRB3 0 1 0 0 1 NA -0.234794083147657 0.425628249166147 NA NA
32643 MST1 0 1 0 0 1 NA NA NA NA NA
32644 MST1P2 0 1 0 0 1 NA NA NA NA NA
32645 MST1R 0 1 0 0 1 NA NA NA NA NA
32646 MSTO2P 0 1 0 0 1 NA NA NA NA NA
32647 MSX1 0.00316466845232101 0.0122420794734218 0 0 1 NA NA NA NA NA
32648 MSX2 0 1 0 0 1 NA NA NA NA NA
32649 MSX2P1 0 1 0 0 1 NA NA NA NA NA
32650 MT-CO1 0 1 0 0 1 NA NA NA NA NA
32651 MT-CO2 0 1 0 0 1 NA -0.139964583333327 0.43679619151354 NA NA
32652 MT-CO3 0 1 0 0 1 NA -0.219821011904758 0.403554749747195 NA NA
32653 MT-CYB 0 1 0 0 1 NA -0.504426726190474 0.0305323237679503 NA NA
32654 MT-ND1 0 1 0 0 1 NA NA NA NA NA
32655 MT-ND2 0 1 0 0 1 NA NA NA NA NA
32656 MT-ND3 0 1 0 0 1 NA NA NA NA NA
32657 MT-ND4 0 1 0 0 1 NA -0.472567321428567 0.0795587902888958 NA NA
32658 MT-ND5 0 1 0 0 1 NA -0.554736606581161 0.062089832762908 NA NA
32659 MT-ND6 0 1 0 0 1 NA NA NA NA NA
32660 MT-RNR2 0 1 0 0 1 NA NA NA NA NA
32661 MT1A 0 1 0 0 1 NA NA NA NA NA
32662 MT1E 0 1 0 0 1 NA NA NA NA NA
32663 MT1F 0 1 0 0 1 NA NA NA NA NA
32664 MT1H -0.108884072444763 0.0307669392399977 0 0 1 NA NA NA NA NA
32665 MT1L 0 1 0 0 1 NA NA NA NA NA
32666 MT1X 0 1 0 0 1 NA NA NA NA NA
32667 MT2A 0 1 0 0 1 NA NA NA NA NA
32668 MT4 0 1 0 0 1 NA NA NA NA NA
32669 MTA1 0 1 0 0 1 NA 0.150410000000001 0.383249494125527 NA NA
32670 MTA2 0 1 0 0 1 NA -0.0883827976190439 0.597139159631618 NA NA
32671 MTA3 0 1 0 0 1 NA NA NA NA NA
32672 MTAP 0 1 0 0 1 NA 0.0485215476190497 0.84946151236791 NA NA
32673 MTBP 0 1 0 0 1 NA NA NA NA NA
32674 MTCH1 0 1 0 0 1 NA -0.180974166666665 0.36532914459378 NA NA
32675 MTCH2 0 1 0 0 1 NA -0.175167261904765 0.4104364279937 NA NA
32676 MTDH 0 1 0 0 1 NA 0.268084821428573 0.256828765882987 NA NA
32677 MTERFD1 0 1 0 0 1 NA NA NA NA NA
32678 MTF1 0 1 31 0.349663268830741 0.72659142277781 0.960879234346449 NA NA NA NA
32679 MTF2 0 1 15 -0.351725740135972 0.725043954694493 0.960879234346449 -1.92458940476191 0.0152447609841645 NA NA
32680 MTFMT 0 1 0 0 1 NA NA NA NA NA
32681 MTFR1 0 1 0 0 1 NA NA NA NA NA
32682 MTFR1L 0 1 0 0 1 NA -0.263270690136679 0.317854462580206 NA NA
32683 MTG1 0 1 0 0 1 NA NA NA NA NA
32684 MTHFD1 0 1 0 0 1 NA -0.168362023809522 0.453223428614714 NA NA
32685 MTHFD1L 0 1 0 0 1 NA 0.124330535714288 0.645147449883086 NA NA
32686 MTHFD2 0 1 0 0 1 NA -0.359663214285716 0.273990727252078 NA NA
32687 MTHFD2L 0 1 0 0 1 NA NA NA NA NA
32688 MTHFR 0 1 0 0 1 NA NA NA NA NA
32689 MTHFS 0 1 0 0 1 NA -0.662607029269926 0.0356032967715685 NA NA
32690 MTHFSD 0 1 0 0 1 NA NA NA NA NA
32691 MTIF2 0 1 0 0 1 NA -0.501301891328698 0.0902612066640307 NA NA
32692 MTIF3 0 1 0 0 1 NA -0.259807559523809 0.279427239554811 NA NA
32693 MTM1 0 1 0 0 1 NA NA NA NA NA
32694 MTMR1 0 1 0 0 1 NA -0.737631923435199 0.0534356813037602 NA NA
32695 MTMR10 0 1 0 0 1 NA NA NA NA NA
32696 MTMR11 0 1 0 0 1 NA NA NA NA NA
32697 MTMR12 0 1 0 0 1 NA -0.223753092196217 0.343124225141021 NA NA
32698 MTMR14 0 1 0 0 1 NA 0.112868095238097 0.563042590152465 NA NA
32699 MTMR2 0 1 0 0 1 NA NA NA NA NA
32700 MTMR3 0 1 0 0 1 NA NA NA NA NA
32701 MTMR4 0 1 0 0 1 NA NA NA NA NA
32702 MTMR6 0 1 0 0 1 NA NA NA NA NA
32703 MTMR7 0 1 0 0 1 NA NA NA NA NA
32704 MTMR8 0 1 0 0 1 NA NA NA NA NA
32705 MTNR1A 0 1 0 0 1 NA NA NA NA NA
32706 MTNR1B 0 1 0 0 1 NA NA NA NA NA
32707 MTO1 0 1 0 0 1 NA NA NA NA NA
32708 MTOR 0 1 0 0 1 NA 0.0406048809523831 0.81391649503971 NA NA
32709 MTPAP 0 1 0 0 1 NA -0.0450254761904745 0.896619696203974 NA NA
32710 MTPN 0 1 0 0 1 NA 0.132987380952386 0.557083998931655 NA NA
32711 MTR 0 1 0 0 1 NA NA NA NA NA
32712 MTREX 0 1 0 0 1 NA NA NA NA NA
32713 MTRF1L 0 1 0 0 1 NA NA NA NA NA
32714 MTRR 0 1 0 0 1 NA NA NA NA NA
32715 MTSS1 0 1 0 0 1 NA NA NA NA NA
32716 MTTP 0 1 0 0 1 NA NA NA NA NA
32717 MTUS1 0 1 0 0 1 NA NA NA NA NA
32718 MTUS2 0 1 0 0 1 NA NA NA NA NA
32719 MTX1 0 1 0 0 1 NA -0.3271100595238 0.0795875090459265 NA NA
32720 MTX2 0 1 0 0 1 NA -0.224236130952374 0.400773251492906 NA NA
32721 MUC1 0 1 0 0 1 NA NA NA NA NA
32722 MUC12 0 1 0 0 1 NA NA NA NA NA
32723 MUC13 0 1 0 0 1 NA NA NA NA NA
32724 MUC16 0 1 0 0 1 NA NA NA NA NA
32725 MUC20 0 1 0 0 1 NA NA NA NA NA
32726 MUC21 0 1 0 0 1 NA NA NA NA NA
32727 MUC4 0 1 0 0 1 NA NA NA NA NA
32728 MUC5B 0 1 0 0 1 NA NA NA NA NA
32729 MUL1 0 1 0 0 1 NA NA NA NA NA
32730 MUS81 0 1 0 0 1 NA NA NA NA NA
32731 MUSK 0 1 0 0 1 NA NA NA NA NA
32732 MUSTN1 0 1 0 0 1 NA NA NA NA NA
32733 MUT 0 1 0 0 1 NA -0.268438630952378 0.134811732039835 NA NA
32734 MUTYH 0 1 0 0 1 NA NA NA NA NA
32735 MVD 0 1 0 0 1 NA NA NA NA NA
32736 MVK 0 1 0 0 1 NA NA NA NA NA
32737 MVP 0 1 0 0 1 NA 0.235939404761904 0.644668324167279 NA NA
32738 MX1 0 1 0 0 1 NA 0.66523969335365 0.215704970564518 NA NA
32739 MX2 0 1 0 0 1 NA -0.0372229851282846 0.930547317709569 NA NA
32740 MXD1 0 1 17 0.25901618310912 0.795622754166926 0.969141973867019 NA NA NA NA
32741 MXD3 0 1 21 -0.228644090533105 0.81914555287453 0.972635719640215 NA NA NA NA
32742 MXD4 0 1 18 -0.595648558653162 0.5514100300298 0.943603653066799 NA NA NA NA
32743 MXI1 0 1 20 -0.0233646399114756 0.981359410564184 0.995098339644378 NA NA NA NA
32744 MXRA7 0 1 0 0 1 NA -0.454159524883044 0.134924707890523 NA NA
32745 MXRA8 0 1 0 0 1 NA NA NA NA NA
32746 MYADM 0 1 0 0 1 NA 0.0823355952380993 0.758305565728751 NA NA
32747 MYB 0 1 11 -0.490938577012892 0.623469891317772 0.943603653066799 NA NA NA NA
32748 MYBBP1A 0 1 0 0 1 NA -0.395057321428574 0.04356776214173 NA NA
32749 MYBL1 0 1 57 -1.85163758266472 0.0640778824790366 0.753810833326529 NA NA NA NA
32750 MYBL2 0 1 19 1.12770546933394 0.259444327065151 0.866267893169917 NA NA NA NA
32751 MYBPC2 0 1 0 0 1 NA NA NA NA NA
32752 MYBPC3 0 1 0 0 1 NA NA NA NA NA
32753 MYC 0 1 14 -0.0968742641663923 0.922826246879881 0.9894753894241 NA NA NA NA
32754 MYCBP 0 1 0 0 1 NA -0.0528647023809441 0.740425426870971 NA NA
32755 MYCBP2 0 1 0 0 1 NA -0.108253035714288 0.581947456642385 NA NA
32756 MYCN 0 1 21 -1.45551894689861 0.145525648789373 0.774056622562157 NA NA NA NA
32757 MYCT1 0 1 0 0 1 NA NA NA NA NA
32758 MYD88 0 1 0 0 1 NA 0.378867912570513 0.156953037211817 NA NA
32759 MYDGF 0 1 0 0 1 NA 0.257171547619052 0.232006405279212 NA NA
32760 MYEOV 0 1 0 0 1 NA NA NA NA NA
32761 MYF5 0 1 0 0 1 NA NA NA NA NA
32762 MYF6 0 1 0 0 1 NA NA NA NA NA
32763 MYH10 0 1 0 0 1 NA NA NA NA NA
32764 MYH11 0 1 0 0 1 NA 0.430157142857144 0.150269762942435 NA NA
32765 MYH14 -0.143948535027023 0.0336333856171153 0 0 1 NA NA NA NA NA
32766 MYH15 0 1 0 0 1 NA NA NA NA NA
32767 MYH16 0 1 0 0 1 NA NA NA NA NA
32768 MYH7B 0 1 0 0 1 NA NA NA NA NA
32769 MYH9 0 1 0 0 1 NA 0.270782976190482 0.350262048161125 NA NA
32770 MYL1 0 1 0 0 1 NA NA NA NA NA
32771 MYL12A 0 1 0 0 1 NA NA NA NA NA
32772 MYL12B 0 1 0 0 1 NA 0.263881369047628 0.257438250457485 NA NA
32773 MYL3 -0.119348845108561 0.0365678234744777 0 0 1 NA NA NA NA NA
32774 MYL4 0 1 0 0 1 NA NA NA NA NA
32775 MYL5 0 1 0 0 1 NA NA NA NA NA
32776 MYL6 0 1 0 0 1 NA 0.259706250000004 0.301174203382443 NA NA
32777 MYL6B 0 1 0 0 1 NA 0.50107672619048 0.140348292282451 NA NA
32778 MYLIP 0 1 0 0 1 NA NA NA NA NA
32779 MYLK 0 1 0 0 1 NA NA NA NA NA
32780 MYLK2 0 1 0 0 1 NA NA NA NA NA
32781 MYLK3 0 1 0 0 1 NA NA NA NA NA
32782 MYLK4 0 1 0 0 1 NA NA NA NA NA
32783 MYLPF 0 1 0 0 1 NA NA NA NA NA
32784 MYNN 0 1 22 -1.62546146779826 0.104064267732005 0.753810833326529 NA NA NA NA
32785 MYO10 0 1 0 0 1 NA NA NA NA NA
32786 MYO15B 0 1 0 0 1 NA NA NA NA NA
32787 MYO16 0 1 0 0 1 NA NA NA NA NA
32788 MYO18A 0 1 0 0 1 NA -0.143041964285718 0.46797001700093 NA NA
32789 MYO18B 0 1 0 0 1 NA NA NA NA NA
32790 MYO1A 0 1 0 0 1 NA NA NA NA NA
32791 MYO1B 0 1 0 0 1 NA NA NA NA NA
32792 MYO1C 0 1 0 0 1 NA 0.170695640155648 0.652711634897091 NA NA
32793 MYO1D 0 1 0 0 1 NA NA NA NA NA
32794 MYO1E 0 1 0 0 1 NA NA NA NA NA
32795 MYO1F 0 1 0 0 1 NA 0.415059880952384 0.148130568874824 NA NA
32796 MYO1G 0 1 0 0 1 NA -0.0951313690476141 0.688236523584623 NA NA
32797 MYO1H 0 1 0 0 1 NA NA NA NA NA
32798 MYO3B 0 1 0 0 1 NA NA NA NA NA
32799 MYO5A 0 1 0 0 1 NA NA NA NA NA
32800 MYO5B 0 1 0 0 1 NA NA NA NA NA
32801 MYO5C 0 1 0 0 1 NA NA NA NA NA
32802 MYO6 0 1 0 0 1 NA NA NA NA NA
32803 MYO7A 0 1 0 0 1 NA NA NA NA NA
32804 MYO7B 0 1 0 0 1 NA NA NA NA NA
32805 MYO9A 0 1 0 0 1 NA NA NA NA NA
32806 MYO9B 0 1 0 0 1 NA 0.188050297619055 0.356291414080656 NA NA
32807 MYOD1 0 1 0 0 1 NA NA NA NA NA
32808 MYOF 0 1 0 0 1 NA NA NA NA NA
32809 MYOG 0 1 0 0 1 NA NA NA NA NA
32810 MYOM1 0 1 0 0 1 NA NA NA NA NA
32811 MYOM2 0 1 0 0 1 NA NA NA NA NA
32812 MYOT 0 1 0 0 1 NA NA NA NA NA
32813 MYPOP 0 1 12 -0.589384903264515 0.555603101406645 0.943603653066799 NA NA NA NA
32814 MYRIP 0 1 0 0 1 NA NA NA NA NA
32815 MYSM1 0 1 24 -1.02687885084318 0.304477514125886 0.867248124600943 NA NA NA NA
32816 MYT1 0 1 11 -0.278306138931402 0.780777364019733 0.965432445221196 NA NA NA NA
32817 MZF1 0 1 12 -1.05219377463628 0.292710655107564 0.867248124600943 NA NA NA NA
32818 MZT1 0 1 0 0 1 NA NA NA NA NA
32819 MZT2A 0 1 0 0 1 NA NA NA NA NA
32820 MZT2B 0 1 0 0 1 NA -0.273080416666666 0.187123908872231 NA NA
32821 N-acetylneuraminate[c] 0 1 0 0 1 NA NA NA NA NA
32822 N-acetylneuraminate[n] 0 1 0 0 1 NA NA NA NA NA
32823 N4BP1 0 1 0 0 1 NA NA NA NA NA
32824 N4BP2 0 1 0 0 1 NA NA NA NA NA
32825 N4BP2L1 0 1 0 0 1 NA NA NA NA NA
32826 N4BP2L2 0 1 0 0 1 NA NA NA NA NA
32827 N4BP3 0 1 0 0 1 NA NA NA NA NA
32828 N6AMT1 0 1 0 0 1 NA NA NA NA NA
32829 Na+[c] 0 1 0 0 1 NA NA NA NA NA
32830 Na+[e] 0 1 0 0 1 NA NA NA NA NA
32831 NAA10 0 1 0 0 1 NA 0.0722735119047666 0.714278086310341 NA NA
32832 NAA11 0 1 0 0 1 NA NA NA NA NA
32833 NAA15 0 1 0 0 1 NA -0.131074880952376 0.412428248881947 NA NA
32834 NAA16 0 1 0 0 1 NA NA NA NA NA
32835 NAA20 0 1 0 0 1 NA NA NA NA NA
32836 NAA25 0 1 0 0 1 NA -0.12478934523809 0.470365938110715 NA NA
32837 NAA30 0 1 0 0 1 NA NA NA NA NA
32838 NAA35 0 1 0 0 1 NA 0.172649243511314 0.545050679727228 NA NA
32839 NAA38 0 1 0 0 1 NA NA NA NA NA
32840 NAA40 0 1 0 0 1 NA NA NA NA NA
32841 NAA50 0 1 0 0 1 NA -0.112835595238096 0.516668658970425 NA NA
32842 NAA60 0 1 0 0 1 NA NA NA NA NA
32843 NAA80 0 1 0 0 1 NA NA NA NA NA
32844 NAAA 0 1 0 0 1 NA 0.212704226190482 0.471982671944841 NA NA
32845 NAALAD2 0 1 0 0 1 NA NA NA NA NA
32846 NAALADL1 0 1 0 0 1 NA NA NA NA NA
32847 NAALADL2 0 1 0 0 1 NA NA NA NA NA
32848 NAB1 0 1 0 0 1 NA NA NA NA NA
32849 NAB2 0 1 0 0 1 NA NA NA NA NA
32850 NABP1 0 1 0 0 1 NA NA NA NA NA
32851 NABP2 0 1 0 0 1 NA NA NA NA NA
32852 NACA 0 1 0 0 1 NA -0.232767321428568 0.246601485488468 NA NA
32853 NACA2 0 1 0 0 1 NA NA NA NA NA
32854 NACAD 0 1 0 0 1 NA NA NA NA NA
32855 NACC1 0 1 0 0 1 NA -0.212629285714288 0.243159429779474 NA NA
32856 NACC2 0 1 17 0.536109984015008 0.591882540350086 0.943603653066799 NA NA NA NA
32857 NAD+[c] 0 1 0 0 1 NA NA NA NA NA
32858 NAD+[r] 0 1 0 0 1 NA NA NA NA NA
32859 NAD+[x] 0 1 0 0 1 NA NA NA NA NA
32860 NADH[c] 0 1 0 0 1 NA NA NA NA NA
32861 NADH[r] 0 1 0 0 1 NA NA NA NA NA
32862 NADH[x] 0 1 0 0 1 NA NA NA NA NA
32863 NADK 0 1 0 0 1 NA NA NA NA NA
32864 NADK2 0 1 0 0 1 NA -0.194040297619036 0.422188980665938 NA NA
32865 NADP+[c] 0 1 0 0 1 NA NA NA NA NA
32866 NADP+[m] 0 1 0 0 1 NA NA NA NA NA
32867 NADP+[r] 0 1 0 0 1 NA NA NA NA NA
32868 NADPH[c] 0 1 0 0 1 NA NA NA NA NA
32869 NADPH[m] 0 1 0 0 1 NA NA NA NA NA
32870 NADPH[r] 0 1 0 0 1 NA NA NA NA NA
32871 NADSYN1 0 1 0 0 1 NA 0.0791119047619055 0.672690357236075 NA NA
32872 NAE1 0 1 0 0 1 NA -0.227206666666667 0.28358188444502 NA NA
32873 NAF1 0 1 0 0 1 NA NA NA NA NA
32874 NAGA 0 1 0 0 1 NA -0.103237738095242 0.666524755930288 NA NA
32875 NAGK 0 1 0 0 1 NA 0.290948333333336 0.287055614145484 NA NA
32876 NAGLU 0 1 0 0 1 NA NA NA NA NA
32877 NAGPA 0 1 0 0 1 NA NA NA NA NA
32878 NAGS 0 1 0 0 1 NA NA NA NA NA
32879 NAIF1 0 1 13 -0.386463534003026 0.69915340443981 0.960879234346449 NA NA NA NA
32880 NAIP 0 1 0 0 1 NA NA NA NA NA
32881 NAMPT 0 1 0 0 1 NA 0.0481023214285763 0.862272152561133 NA NA
32882 NANOG 0 1 0 0 1 NA NA NA NA NA
32883 NANOGP1 0 1 0 0 1 NA NA NA NA NA
32884 NANOGP8 0 1 0 0 1 NA NA NA NA NA
32885 NANOS1 0 1 0 0 1 NA NA NA NA NA
32886 NANOS2 0 1 0 0 1 NA NA NA NA NA
32887 NANOS3 -0.124668610093847 0.0285314024929239 0 0 1 NA NA NA NA NA
32888 NANP 0 1 0 0 1 NA NA NA NA NA
32889 NANS 0 1 0 0 1 NA -0.31922458333333 0.112167842135394 NA NA
32890 NAP1L1 0 1 0 0 1 NA -0.0831080952380852 0.71711411175934 NA NA
32891 NAP1L2 0 1 0 0 1 NA NA NA NA NA
32892 NAP1L3 0 1 0 0 1 NA NA NA NA NA
32893 NAP1L4 0 1 0 0 1 NA -0.0687541071428583 0.712350352432176 NA NA
32894 NAP1L5 0 1 0 0 1 NA NA NA NA NA
32895 NAPA 0 1 0 0 1 NA 0.20154488095239 0.266776591899691 NA NA
32896 NAPB 0 1 0 0 1 NA NA NA NA NA
32897 NAPEPLD 0 1 0 0 1 NA NA NA NA NA
32898 NAPG 0 1 0 0 1 NA 0.238594940476192 0.237095649250073 NA NA
32899 NAPRT 0 1 0 0 1 NA -0.10212785714285 0.713517140444851 NA NA
32900 NAPSA 0 1 0 0 1 NA NA NA NA NA
32901 NAPSB 0 1 0 0 1 NA NA NA NA NA
32902 NARF 0 1 0 0 1 NA NA NA NA NA
32903 NARFL 0 1 0 0 1 NA 0.151085592638591 0.758704744591633 NA NA
32904 NARS 0 1 0 0 1 NA -0.0739229761904738 0.672689353498658 NA NA
32905 NARS1 0 1 0 0 1 NA NA NA NA NA
32906 NARS2 0 1 0 0 1 NA -0.154080119047617 0.527267585634965 NA NA
32907 NASP 0 1 0 0 1 NA -0.410629880952378 0.0920611755278948 NA NA
32908 NAT1 0 1 0 0 1 NA NA NA NA NA
32909 NAT10 0 1 0 0 1 NA -0.269054880952382 0.281324748745208 NA NA
32910 NAT14 0 1 0 0 1 NA NA NA NA NA
32911 NAT16 0 1 0 0 1 NA NA NA NA NA
32912 NAT2 0 1 0 0 1 NA NA NA NA NA
32913 NAT8 0 1 0 0 1 NA NA NA NA NA
32914 NAT8B 0 1 0 0 1 NA NA NA NA NA
