adj.P.Val,AveExpr,B,betweenness,closeness,degree,eigenvalue,EigenVector Dir,id,logFC,name,nes,P.Value,Page_Rank,pval,pval.fdr,selected,shared name,size,t,TF,
"0,1938086","6,7298","-3,708576","102450,1","0,004366812",13,"-34,44184","5,19E-25",RFX8,"0,3747038",RFX8,"1,750041","0,03157238","-7,09965","0,08011131","0,4625362",FAUX,RFX8,32,"2,22807",TF,
"0,2800642","-7,416477","-4,565167",0,0,1,"-40,46166","2,12E-17",RGS2,"0,4221601",RGS2,0,"0,09216231","-7,628341",1,1,FAUX,RGS2,0,"1,725528",Gene,
"0,07291956","4,403997","-1,46844",1971,0,3,"-40,46166","-4,74E-31",RHBDD1,"-2,864202",RHBDD1,0,"0,002264516","-6,661811",1,1,FAUX,RHBDD1,0,"-3,262631",Gene,
"0,7454762","1,757646","-5,758014",0,0,1,"-40,46166","-2,41E-18",RHBDF1,"0,2047616",RHBDF1,0,"0,5484585","-7,628341",1,1,FAUX,RHBDF1,0,"0,6052165",Gene,
"0,6765408","-5,227412","-5,663368",0,"0,07692308",2,"-40,46166","-9,97E-19",RHOXF2B,"0,5166195",RHOXF2B,"0,7946968","0,4558206","-7,48638","0,4267899","0,6311831",FAUX,RHOXF2B,14,"0,7530752",TF,
"0,1784421","-7,458885","-3,513313",0,0,1,"-40,46166","-1,95E-19",RHPN1,"1,861381",RHPN1,0,"0,02492002","-7,355749",1,1,FAUX,RHPN1,0,"2,330433",Gene,
"0,2004284","-0,5852466","-3,780495",0,0,1,"-40,46166","1,89E-19",RIBC2,"0,5206899",RIBC2,0,"0,03446624","-7,654802",1,1,FAUX,RIBC2,0,"2,18946",Gene,
"0,3209058","2,653412","-4,747009",0,0,1,"-40,46166","2,32E-18",RIN3,"-0,9846678",RIN3,0,"0,1169291","-7,595318",1,1,FAUX,RIN3,0,"-1,602481",Gene,
"0,0686844","4,841622","-1,313628",0,0,1,"-40,46166","3,45E-18",RINL,"0,3882261",RINL,0,"0,00189525","-7,577432",1,1,FAUX,RINL,0,"3,326427",Gene,
"0,09743942","4,086693","-2,19954",0,0,1,"-40,46166","-3,10E-19",RIOK3,"0,4681435",RIOK3,0,"0,005275184","-7,517237",1,1,FAUX,RIOK3,0,"2,951234",Gene,
"0,1345971","5,279186","-2,911218",0,0,1,"-40,46166","-2,08E-18",RIPK2,"0,3382189",RIPK2,0,"0,01214736","-7,608945",1,1,FAUX,RIPK2,0,"2,62735",Gene,
"0,2391024","-7,581263","-4,355331",0,0,1,"-40,46166","-1,18E-18",RLBP1,"0,1641706",RLBP1,0,"0,07042984","-7,449125",1,1,FAUX,RLBP1,0,"1,858833",Gene,
"0,2036789","3,116469","-3,808978",0,0,1,"-40,46166","-3,65E-18",RMND1,"0,5136801",RMND1,0,"0,0356875","-7,53876",1,1,FAUX,RMND1,0,"2,174023",Gene,
"0,05340146","3,733512","-0,5312173",0,0,1,"-40,46166","5,07E-18",RMND5A,"0,56401",RMND5A,0,"7,74E-04","-7,517237",1,1,FAUX,RMND5A,0,"3,639847",Gene,
"0,4267597","-7,414723","-5,127474",0,0,1,"-40,46166","-8,44E-20",RNASEH1,"0,3178507",RNASEH1,0,"0,1965899","-7,619269",1,1,FAUX,RNASEH1,0,"1,313259",Gene,
"0,9902094","-7,469604","-5,931503",0,0,1,"-40,46166","-4,64E-18",RNF138P1,"-0,007613511",RNF138P1,0,"0,9760648","-7,552918",1,1,FAUX,RNF138P1,0,"-0,03019136",Gene,
"0,3321204","5,339449","-4,789806",0,0,1,"-40,46166","-2,16E-18",RNF139,"0,2014566",RNF139,0,"0,1237659","-7,552918",1,1,FAUX,RNF139,0,"1,572316",Gene,
"0,2743104","-4,475074","-4,538207","24530,81",0,3,"-40,46166","-1,38E-18",RNF157,"-1,306838",RNF157,0,"0,08900428","-7,383476",1,1,FAUX,RNF157,0,"-1,743135",Gene,
"0,312321","6,188873","-4,710961",0,0,1,"-40,46166","-3,68E-11",RNF165,"0,2134134",RNF165,0,"0,1114927","-7,644828",1,1,FAUX,RNF165,0,"1,62751",Gene,
"0,3995076","5,53273","-5,039063",0,0,1,"-40,46166","5,67E-17",RNF169,"0,2573797",RNF169,0,"0,1736549","-7,517237",1,1,FAUX,RNF169,0,"1,385279",Gene,
"0,4462896","5,337053","-5,182958",0,0,1,"-40,46166","-7,36E-18",RNF38,"0,1668246",RNF38,0,"0,2127882","-7,449125",1,1,FAUX,RNF38,0,"1,266167",Gene,
"0,1122507","4,818604","-2,530198",0,0,1,"-40,46166","5,63E-20",RNF44,"0,4026436",RNF44,0,"0,007759451","-7,520583",1,1,FAUX,RNF44,0,"2,803766",Gene,
"0,07521913","3,95141","-1,518789",0,0,1,"-40,46166","-4,47E-18",RNFT2,"0,5496784",RNFT2,0,"0,002399658","-7,318024",1,1,FAUX,RNFT2,0,"3,241737",Gene,
"0,3562279","6,4698","-4,886817",0,0,1,"-40,46166","-4,52E-18",RNU11,"0,1601591",RNU11,0,"0,1409663","-7,613352",1,1,FAUX,RNU11,0,"1,501984",Gene,
"0,1468641","7,626698","-3,121894",0,0,1,"-40,46166","-4,29E-32",ROCK2,"0,3572696",ROCK2,0,"0,01559429","-7,517237",1,1,FAUX,ROCK2,0,"2,526285",Gene,
"0,6315148","-3,805082","-5,589545",0,"0,02222222",2,"-40,46166","1,22E-14",RORA,"-0,756159",RORA,"-1,579876","0,3997418","-7,561041","0,1141353","0,4625362",FAUX,RORA,16,"-0,8511831",TF,
"0,3078132","4,957453","-4,689443",0,0,1,"-40,46166","5,59E-18",RPAP1,"0,2868434",RPAP1,0,"0,1083803","-7,635489",1,1,FAUX,RPAP1,0,"1,642293",Gene,
"0,345393","-0,9549304","-4,845273",0,0,1,"-40,46166","-2,14E-17",RPGR,"-0,9666115",RPGR,0,"0,1332942","-7,355749",1,1,FAUX,RPGR,0,"-1,532451",Gene,
"0,1317802","6,282243","-2,876134",0,0,1,"-40,46166","5,41E-12",RPL10A,"-0,6547119",RPL10A,0,"0,01165412","-7,619674",1,1,FAUX,RPL10A,0,"-2,643921",Gene,
"0,3692637","9,603304","-4,937018",0,0,1,"-40,46166","-2,78E-14",RPL26,"0,3726795",RPL26,0,"0,1509058","-7,514291",1,1,FAUX,RPL26,0,"1,464421",Gene,
"0,8831194","8,573045","-5,88726",0,0,1,"-40,46166","-8,64E-17",RPL36AL,"-0,05276968",RPL36AL,0,"0,7610505","-7,449125",1,1,FAUX,RPL36AL,0,"-0,3061898",Gene,
"0,7865706","6,016728","-5,802361",0,0,1,"-40,46166","-5,13E-18",RPL37,"0,1038813",RPL37,0,"0,6045092","-7,552918",1,1,FAUX,RPL37,0,"0,5220639",Gene,
"0,1182306","3,040843","-2,658075",0,0,1,"-40,46166","4,32E-18",RPP21,"0,3292433",RPP21,0,"0,009014853","-7,552918",1,1,FAUX,RPP21,0,"2,745395",Gene,
"0,2391024","2,560764","-4,3413",0,0,1,"-40,46166","3,21E-25",RPP40,"0,2801697",RPP40,0,"0,06918747","-7,355749",1,1,FAUX,RPP40,0,"1,867461",Gene,
"0,9653211","0,03154982","-5,927082",0,0,1,"-40,46166","-8,72E-10",RPS11,"-0,04476478",RPS11,0,"0,9201444","-7,552918",1,1,FAUX,RPS11,0,"-0,1008876",Gene,
"0,8916444","9,925163","-5,892266",0,0,1,"-40,46166","-4,32E-18",RPS19,"-0,07262893",RPS19,0,"0,7744509","-7,552918",1,1,FAUX,RPS19,0,"-0,2885066",Gene,
"0,7151482","9,37453","-5,716271",0,0,1,"-40,46166","4,82E-11",RPS6KA1,"-0,1763204",RPS6KA1,0,"0,5039802","-7,506024",1,1,FAUX,RPS6KA1,0,"-0,674339",Gene,
"0,2391024","4,159326","-4,285012",0,0,1,"-40,46166","7,97E-16",RPS6KB1,"0,3202126",RPS6KB1,0,"0,0644334","-7,608945",1,1,FAUX,RPS6KB1,0,"1,90175",Gene,
"0,2391024","6,718913","-4,091923",0,0,1,"-40,46166","-5,11E-09",RSL1D1,"0,3224186",RSL1D1,0,"0,05059016","-7,646585",1,1,FAUX,RSL1D1,0,"2,015729",Gene,
"0,6075425","-2,280162","-5,548785",0,0,1,"-40,46166","-3,03E-14",RSPH9,"0,4616015",RSPH9,0,"0,3730197","-7,613352",1,1,FAUX,RSPH9,0,"0,9009416",Gene,
"0,7444081","-5,324192","-5,756959",0,0,1,"-40,46166","-1,07E-09",RSPRY1,"0,4743872",RSPRY1,0,"0,5472481","-7,620197",1,1,FAUX,RSPRY1,0,"0,6070578",Gene,
"0,1179536","2,490675","-2,653897",0,0,1,"-40,46166","1,74E-17",RTKN,"0,8805959",RTKN,0,"0,00897073","-7,517237",1,1,FAUX,RTKN,0,"2,747315",Gene,
"0,05298884","7,77787","-0,3336617",21,"0,1428571",7,"-40,46166","1,60E-16",RUNX1,"0,789117",RUNX1,"3,038158","6,18E-04","-7,709921","0,002380292","0,3212745",FAUX,RUNX1,15,"3,716953",TF,
"0,3892222","7,226142","-5,003047",2955,"0,25",4,"-40,46166","2,05E-18",RUNX3,"0,4380445",RUNX3,"2,228784","0,1652068","-7,709921","0,0258283","0,4466006",FAUX,RUNX3,10,"1,413666",TF,
"0,2391024","-7,581263","-4,355331",0,0,1,"-40,46166","-1,71E-17",S100A8,"0,1641706",S100A8,0,"0,07042984","-7,632684",1,1,FAUX,S100A8,0,"1,858833",Gene,
"0,1320842","6,097524","-2,880714",0,0,1,"-40,46166","9,24E-13",SACS,"0,3249523",SACS,0,"0,01171733","-7,535991",1,1,FAUX,SACS,0,"2,641762",Gene,
"0,2391024","-7,581263","-4,355331",8837,"0,09090909",10,"-40,46166","-6,77E-25",SALL2,"0,1641706",SALL2,"1,879551","0,07042984","-7,314783","0,06016932","0,4526919",FAUX,SALL2,19,"1,858833",TF,
"0,3662287","-2,113222","-4,926779",0,0,1,"-40,46166","1,89E-16",SARS2,"0,3277608",SARS2,0,"0,1488161","-7,355749",1,1,FAUX,SARS2,0,"1,472151",Gene,
"0,2181764","-0,5662142","-3,928224",0,0,1,"-40,46166","-4,72E-31",SASH3,"-1,830677",SASH3,0,"0,04131227","-7,094736",1,1,FAUX,SASH3,0,"-2,108451",Gene,
"0,2237578","0,4999457","-3,981337",0,0,1,"-40,46166","-8,18E-18",SATL1,"-1,60903",SATL1,0,"0,04410924","-7,619674",1,1,FAUX,SATL1,0,"-2,078727",Gene,
"0,2581167","5,360556","-4,458525",0,0,1,"-40,46166","-9,44E-18",SCARF1,"0,3095059",SCARF1,0,"0,08033428","-7,673345",1,1,FAUX,SCARF1,0,"1,794315",Gene,
"0,7642005","9,916896","-5,7781",0,0,1,"-40,46166","1,16E-18",SCARNA21,"-0,2412365",SCARNA21,0,"0,5725179","-7,547904",1,1,FAUX,SCARNA21,0,"-0,5690358",Gene,
"0,7592584","-7,005283","-5,772701",0,0,1,"-40,46166","6,89E-18",SCHIP1,"0,2252518",SCHIP1,0,"0,5658533","-7,378372",1,1,FAUX,SCHIP1,0,"0,5789804",Gene,
"0,5369358","-3,45248","-5,408097",0,0,1,"-40,46166","8,03E-18",SCNN1D,"-1,026723",SCNN1D,0,"0,297524","-7,517237",1,1,FAUX,SCNN1D,0,"-1,055534",Gene,
"0,09232805","4,585927","-2,066095",0,0,1,"-40,46166","1,47E-17",SCO2,"0,3807528",SCO2,0,"0,00451747","-7,538829",1,1,FAUX,SCO2,0,"3,009467",Gene,
"0,3836061","-6,907072","-4,984073",0,0,1,"-40,46166","-1,35E-17",SCUBE1,"0,5568258",SCUBE1,0,"0,1609455","-7,646585",1,1,FAUX,SCUBE1,0,"1,428416",Gene,
"0,1784421","5,617328","-3,520553",0,0,1,"-40,46166","-3,16E-16",SDC1,"0,3753601",SDC1,0,"0,02513872","-7,577432",1,1,FAUX,SDC1,0,"2,326698",Gene,
"0,9315688","-6,998843","-5,914482",0,0,1,"-40,46166","3,52E-17",SDR39U1,"0,08235042",SDR39U1,0,"0,849248","-7,613628",1,1,FAUX,SDR39U1,0,"0,191315",Gene,
"0,1102365","6,507185","-2,495898","3470,143",0,2,"-40,46166","-3,01E-09",SEC14L3,"-0,4434997",SEC14L3,0,"0,007454075","-7,433971",1,1,FAUX,SEC14L3,0,"-2,819289",Gene,
"0,09232805","1,927963","-2,077816",2,0,2,"-40,46166","1,65E-31",SEH1L,"-1,884392",SEH1L,0,"0,004579349","-6,887941",1,1,FAUX,SEH1L,0,"-3,00438",Gene,
"0,302451","5,090205","-4,665505",0,0,1,"-40,46166","-5,89E-18",SENP6,"0,1787674",SENP6,0,"0,1050292","-7,48638",1,1,FAUX,SENP6,0,"1,658604",Gene,
"0,3446275","4,651144","-4,842955",0,0,1,"-40,46166","-1,81E-17",SERAC1,"-0,6439747",SERAC1,0,"0,13288","-7,577432",1,1,FAUX,SERAC1,0,"-1,534135",Gene,
"0,2391024","7,207357","-4,261762",0,0,1,"-40,46166","1,50E-17",SERF1A,"0,350509",SERF1A,0,"0,0625722","-7,595318",1,1,FAUX,SERF1A,0,"1,915767",Gene,
"0,7464652","-7,445065","-5,759056",5886,0,2,"-40,46166","-9,34E-18",SERPINB6,"0,1126981",SERPINB6,0,"0,5496592","-7,247043",1,1,FAUX,SERPINB6,0,"0,603392",Gene,
"0,7749335","-7,526873","-5,790636",0,0,1,"-40,46166","-7,41E-18",SERPINB8,"0,08049387",SERPINB8,0,"0,5886049","-7,577432",1,1,FAUX,SERPINB8,0,"0,5452627",Gene,
"0,2758854","2,889912","-4,545374",0,0,1,"-40,46166","5,64E-17",SERPINE2,"1,074475",SERPINE2,0,"0,08983223","-7,577432",1,1,FAUX,SERPINE2,0,"1,738469",Gene,
"0,05298884","5,877637","-0,3134929",0,0,1,"-40,46166","-2,50E-17",SESTD1,"-0,8911875",SESTD1,0,"6,04E-04","-7,534983",1,1,FAUX,SESTD1,0,"-3,724784",Gene,
"0,2165636","6,490191","-3,912501",0,0,1,"-40,46166","2,80E-31",SETD5,"0,2663313",SETD5,0,"0,04052038","-7,355749",1,1,FAUX,SETD5,0,"2,117188",Gene,
"0,2123248","3,520176","-3,877985",0,0,1,"-40,46166","4,52E-18",SETD6,"0,3589945",SETD6,0,"0,03883727","-7,644828",1,1,FAUX,SETD6,0,"2,136268",Gene,
"0,06145174","7,853165","-0,9324657",0,0,1,"-40,46166","2,08E-17",SETD7,"0,4300869",SETD7,0,"0,001224217","-7,594428",1,1,FAUX,SETD7,0,"3,480854",Gene,
"0,7925395","3,658082","-5,808109",986,"0,5",2,"-40,46166","-8,22E-18",SETDB1,"-0,1619413",SETDB1,"2,459635","0,6126417","-7,709921","0,01390784","0,3924779",FAUX,SETDB1,23,"-0,5103119",TF,
"0,06932993","4,654781","-1,33636",0,0,1,"-40,46166","-8,85E-18",SFI1,"0,3751587",SFI1,0,"0,001945403","-7,46046",1,1,FAUX,SFI1,0,"3,317101",Gene,
"0,8541307","-7,029664","-5,866701",0,0,1,"-40,46166","4,96E-18",SFTPB,"-0,159733",SFTPB,0,"0,7132662","-7,606261",1,1,FAUX,SFTPB,0,"-0,3700961",Gene,
"0,1362342","4,621086","-2,934047",0,0,1,"-40,46166","-1,78E-18",SGK1,"-1,423676",SGK1,0,"0,01247973","-7,552918",1,1,FAUX,SGK1,0,"-2,616529",Gene,
"0,2857187","3,253574","-4,589745",0,0,1,"-40,46166","1,45E-17",SGSM1,"-1,344078",SGSM1,0,"0,09514727","-7,449125",1,1,FAUX,SGSM1,0,"-1,709342",Gene,
"0,7802709","0,08058537","-5,795852",10,"0,2",5,"-40,46166","3,77E-19",SGSM2,"-0,4079261",SGSM2,"-1,889573","0,5955712","-7,709921","0,05881508","0,4526919",FAUX,SGSM2,17,"-0,5350653",TF,
"0,2837947","5,417321","-4,579366",0,0,1,"-40,46166","8,81E-18",SGTA,"0,3396893",SGTA,0,"0,09387419","-7,517237",1,1,FAUX,SGTA,0,"1,716193",Gene,
"0,7020973","7,048456","-5,698948",0,0,1,"-40,46166","-1,20E-24",SH3BP4,"0,1553163",SH3BP4,0,"0,4873248","-7,355749",1,1,FAUX,SH3BP4,0,"0,7010683",Gene,
"0,9103307","-4,885679","-5,903268",0,0,1,"-40,46166","-6,91E-18",SHISA4,"-0,1613941",SHISA4,0,"0,8075394","-7,449125",1,1,FAUX,SHISA4,0,"-0,2452228",Gene,
"0,7482428","6,066389","-5,760835",0,0,1,"-40,46166","7,13E-18",SHOC2,"0,1074313",SHOC2,0,"0,5517209","-7,595318",1,1,FAUX,SHOC2,0,"0,6002641",Gene,
"0,1040048","4,291549","-2,322713",0,0,1,"-40,46166","1,33E-17",SHROOM1,"0,4677291",SHROOM1,0,"0,006088923","-7,517237",1,1,FAUX,SHROOM1,0,"2,896852",Gene,
"0,08162437","4,936139","-1,705648",0,0,1,"-40,46166","-2,59E-17",SIDT1,"-0,840424",SIDT1,0,"0,002976552","-7,552918",1,1,FAUX,SIDT1,0,"-3,163536",Gene,
"0,4618523","5,916233","-5,226534",0,0,1,"-40,46166","8,46E-18",SIGLEC10,"-0,2852633",SIGLEC10,0,"0,2266255","-7,517237",1,1,FAUX,SIGLEC10,0,"-1,228024",Gene,
"0,6564396","1,707789","-5,631209",0,0,1,"-40,46166","9,92E-18",SIGLEC9,"-0,5116493",SIGLEC9,0,"0,4300204","-7,660997",1,1,FAUX,SIGLEC9,0,"-0,7972489",Gene,
"0,4556404","3,457299","-5,209357",0,0,1,"-40,46166","5,31E-16",SIGMAR1,"-0,8524937",SIGMAR1,0,"0,2210466","-7,577432",1,1,FAUX,SIGMAR1,0,"-1,243188",Gene,
"0,154312","5,797599","-3,22076","3783,075",0,2,"-40,46166","2,02E-16",SIRPB1,"0,4760745",SIRPB1,0,"0,01754366","-7,453112",1,1,FAUX,SIRPB1,0,"2,477871",Gene,
"0,2391024","6,266481","-4,274248",0,0,1,"-40,46166","-4,93E-17",SIRPB2,"-1,179015",SIRPB2,0,"0,06356449","-7,422583",1,1,FAUX,SIRPB2,0,"-1,90825",Gene,
"0,1577952","5,397629","-3,271562",0,0,1,"-40,46166","-2,26E-30",SIRPD,"-1,891486",SIRPD,0,"0,0186411","-7,552918",1,1,FAUX,SIRPD,0,"-2,452731",Gene,
"0,2325379","2,557315","-4,04407",0,0,1,"-40,46166","1,79E-16",SIRPG,"-1,082906",SIRPG,0,"0,04767072","-7,619674",1,1,FAUX,SIRPG,0,"-2,043179",Gene,
"0,1105303","-6,049593","-2,501862",90,"0,3333333",5,"-40,46166","2,32E-31",SIX5,"2,296094",SIX5,"1,460523","0,007506275","-6,441136","0,1441465","0,4722748",FAUX,SIX5,11,"2,816594",TF,
"0,1434","6,526458","-3,051768",32,0,2,"-40,46166","3,51E-42",SKP1,"0,3832607",SKP1,0,"0,01434762","-7,353242",1,1,FAUX,SKP1,0,"2,560232",Gene,
"0,9694079","7,28934","-5,927994",0,0,1,"-40,46166","-4,78E-18",SKP2,"0,008904808",SKP2,0,"0,9280077","-7,608945",1,1,FAUX,SKP2,0,"0,09092364",Gene,
"0,1214958","-1,053873","-2,718206",0,0,1,"-40,46166","2,82E-31",SLA,"-1,620238",SLA,0,"0,00967498","-7,517237",1,1,FAUX,SLA,0,"-2,717666",Gene,
"0,4752708","4,183201","-5,264341",0,0,1,"-40,46166","-2,70E-30",SLC11A2,"-1,05184",SLC11A2,0,"0,2395122","-7,094736",1,1,FAUX,SLC11A2,0,"-1,194022",Gene,
"0,968811","-5,782255","-5,927867",0,0,1,"-40,46166","-2,41E-17",SLC14A1,"0,05588861",SLC14A1,0,"0,9268695","-7,673345",1,1,FAUX,SLC14A1,0,"0,09236529",Gene,
"0,1434","4,769479","-3,052067",0,0,1,"-40,46166","3,35E-31",SLC14A2,"-1,561749",SLC14A2,0,"0,0143527","-7,094736",1,1,FAUX,SLC14A2,0,"-2,560088",Gene,
"0,9715624","-7,459638","-5,92853",0,0,1,"-40,46166","-5,24E-18",SLC15A2,"-0,0229454",SLC15A2,0,"0,9330658","-7,578708",1,1,FAUX,SLC15A2,0,"-0,08451931",Gene,
"0,1722962","4,959964","-3,437562",0,0,1,"-40,46166","-1,42E-17",SLC15A3,"0,7301186",SLC15A3,0,"0,0227466","-7,552918",1,1,FAUX,SLC15A3,0,"2,36925",Gene,
"0,1834577","2,777463","-3,590438",0,0,1,"-40,46166","1,95E-19",SLC15A4,"-1,531829",SLC15A4,0,"0,02735453","-7,355749",1,1,FAUX,SLC15A4,0,"-2,290412",Gene,
"0,5704609","4,304899","-5,477394",0,0,1,"-40,46166","-1,99E-21",SLC16A10,"-0,1629765",SLC16A10,0,"0,331874","-7,46046",1,1,FAUX,SLC16A10,0,"-0,9822811",Gene,
"0,4359892","4,084416","-5,15309",0,0,1,"-40,46166","-5,41E-12",SLC16A6,"0,3396272",SLC16A6,0,"0,2038811","-7,632684",1,1,FAUX,SLC16A6,0,"1,291713",Gene,
"0,1024459","-0,8960092","-2,296511",1,0,2,"-40,46166","3,99E-31",SLC22A18,"-2,197168",SLC22A18,0,"0,005905746","-6,71667",1,1,FAUX,SLC22A18,0,"-2,908473",Gene,
"0,6432072","-7,542233","-5,610267",0,0,1,"-40,46166","-8,69E-29",SLC22A23,"0,1041246",SLC22A23,0,"0,4143933","-7,595318",1,1,FAUX,SLC22A23,0,"0,8247831",Gene,
"0,7434419","-7,238719","-5,755375",0,0,1,"-40,46166","-4,64E-17",SLC22A3,"-0,1772152",SLC22A3,0,"0,5454396","-7,660997",1,1,FAUX,SLC22A3,0,"-0,6098128",Gene,
"0,8094345","1,030361","-5,824504",0,0,1,"-40,46166","-1,84E-17",SLC24A5,"-0,4165341",SLC24A5,0,"0,6372183","-7,608945",1,1,FAUX,SLC24A5,0,"-0,4752205",Gene,
"0,8058005","0,8149217","-5,821352",0,0,1,"-40,46166","4,53E-18",SLC25A37,"0,1831503",SLC25A37,0,"0,6323208","-7,552918",1,1,FAUX,SLC25A37,0,"0,4821644",Gene,
"0,06342547","7,299513","-1,107216",0,0,1,"-40,46166","1,42E-15",SLC25A39,"-1,735269",SLC25A39,0,"0,001495514","-7,355749",1,1,FAUX,SLC25A39,0,"-3,410498",Gene,
"0,1040708","5,2787","-2,329096",0,0,1,"-40,46166","2,69E-24",SLC25A5,"0,2826936",SLC25A5,0,"0,00613441","-7,46046",1,1,FAUX,SLC25A5,0,"2,894016",Gene,
"0,3943583","0,6945493","-5,020516",0,0,1,"-40,46166","-2,62E-16",SLC29A1,"-1,445207",SLC29A1,0,"0,1692442","-7,409732",1,1,FAUX,SLC29A1,0,"-1,399962",Gene,
"0,04307376","6,793329","0,9081489",0,0,1,"-40,46166","6,54E-18",SLC2A11,"-1,785779",SLC2A11,0,"1,51E-04","-7,466096",1,1,FAUX,SLC2A11,0,"-4,187632",Gene,
"0,2391024","4,777648","-4,220713",0,0,1,"-40,46166","-1,70E-19",SLC35D2,"0,3049873",SLC35D2,0,"0,05942431","-7,355749",1,1,FAUX,SLC35D2,0,"1,940309",Gene,
"0,338844","4,247226","-4,81959",0,0,1,"-40,46166","-1,72E-20",SLC35D3,"0,3344021",SLC35D3,0,"0,1287845","-7,561041",1,1,FAUX,SLC35D3,0,"1,551022",Gene,
"0,2391024","8,902444","-4,230917",0,0,1,"-40,46166","-7,86E-16",SLC35E3,"0,6973378",SLC35E3,0,"0,06019077","-7,559381",1,1,FAUX,SLC35E3,0,"1,934232",Gene,
"0,07699918","-1,711987","-1,549349",0,0,1,"-40,46166","-3,78E-30",SLC38A5,"2,24584",SLC38A5,0,"0,002485627","-7,094736",1,1,FAUX,SLC38A5,0,"3,22902",Gene,
"0,2391024","7,458947","-4,116499",0,0,1,"-40,46166","9,68E-32",SLC44A3,"-0,7496831",SLC44A3,0,"0,05216216","-7,355749",1,1,FAUX,SLC44A3,0,"-2,001515",Gene,
"0,05340146","0,5892244","-0,4911144",986,0,2,"-40,46166","7,52E-31",SLC4A1,"1,555334",SLC4A1,0,"7,39E-04","-7,074799",1,1,FAUX,SLC4A1,0,"3,655559",Gene,
"0,1275582","-5,648703","-2,811287",0,0,1,"-40,46166","-1,23E-17",SLC6A12,"-1,580831",SLC6A12,0,"0,01079568","-7,659359",1,1,FAUX,SLC6A12,0,"-2,674367",Gene,
"0,6409677","-7,542159","-5,606363",0,0,1,"-40,46166","1,13E-17",SLC6A16,"0,1040096",SLC6A16,0,"0,411573","-7,363762",1,1,FAUX,SLC6A16,0,"0,8298195",Gene,
"0,1735446","-6,893921","-3,446933",0,0,1,"-40,46166","1,22E-17",SLC6A8,"1,019086",SLC6A8,0,"0,02300448","-7,673345",1,1,FAUX,SLC6A8,0,"2,364474",Gene,
"0,08346135","6,050477","-1,772221","2359,041",0,2,"-40,46166","-7,91E-22",SLC6A9,"-2,000561",SLC6A9,0,"0,003214434","-7,417252",1,1,FAUX,SLC6A9,0,"-3,135411",Gene,
"0,1965584","5,478138","-3,7368",0,0,1,"-40,46166","4,36E-18",SLC7A6,"0,5159782",SLC7A6,0,"0,03267669","-7,46046",1,1,FAUX,SLC7A6,0,"2,212979",Gene,
"0,9881549","-2,128709","-5,931287",0,0,1,"-40,46166","-6,80E-16",SLC8A1,"0,02771588",SLC8A1,0,"0,9707157","-7,53624",1,1,FAUX,SLC8A1,0,"0,03694144",Gene,
"0,3642911","5,228804","-4,919872",0,0,1,"-40,46166","1,33E-16",SLCO4A1,"-0,4262384",SLCO4A1,0,"0,147425","-7,610918",1,1,FAUX,SLCO4A1,0,"-1,477346",Gene,
"0,05677067","3,344207","-0,7190901",0,0,1,"-40,46166","-4,96E-19",SLFN5,"-1,968258",SLFN5,0,"9,59E-04","-7,426713",1,1,FAUX,SLFN5,0,"-3,565823",Gene,
"0,2295879","7,368746","-4,020417",4920,"0,1666667",6,"-40,46166","1,26E-18",SMAD3,"0,198359",SMAD3,"1,927727","0,04629367","-7,709921","0,05388915","0,4526919",FAUX,SMAD3,32,"2,056639",TF,
"0,4646981","-2,372489","-5,234706",0,0,1,"-40,46166","5,38E-19",SMAD7,"-0,8880125",SMAD7,0,"0,2293388","-7,517237",1,1,FAUX,SMAD7,0,"-1,220748",Gene,
"0,1961355","0,8376333","-3,734311",2955,"0,125",5,"-40,46166","7,32E-27",SMAD9,"-1,54341",SMAD9,"-0,5755818","0,0325777","-7,398363","0,5648979","0,7192131",FAUX,SMAD9,11,"-2,214313",TF,
"0,2391024","4,663494","-4,099495",0,0,1,"-40,46166","-6,75E-16",SMAP2,"0,2797182",SMAP2,0,"0,05106912","-7,449125",1,1,FAUX,SMAP2,0,"2,011358",Gene,
"0,8208385","-0,4028223","-5,837277",0,0,1,"-40,46166","-1,06E-17",SMARCA2,"-0,3913083",SMARCA2,0,"0,6580074","-7,610918",1,1,FAUX,SMARCA2,0,"-0,4459975",Gene,
"0,1242666","8,569401","-2,758225","9244,828",0,2,"-40,46166","-1,24E-17",SMARCA4,"0,4035104",SMARCA4,0,"0,01014149","-7,392978",1,1,FAUX,SMARCA4,0,"2,699106",Gene,
"0,2366083","7,689913","-4,072493",0,0,1,"-40,46166","-1,23E-17",SMARCAD1,"0,2794933",SMARCAD1,0,"0,04938269","-7,449125",1,1,FAUX,SMARCAD1,0,"2,026911",Gene,
"0,05298884","6,69816","-0,3462216",0,0,1,"-40,46166","4,07E-21",SMARCAL1,"0,6493374",SMARCAL1,0,"6,27E-04","-7,578708",1,1,FAUX,SMARCAL1,0,"3,712072",Gene,
"0,04307376","8,116915","0,8366289",27782,0,2,"-40,46166","6,81E-18",SMARCD1,"0,4857282",SMARCD1,0,"1,63E-04","-7,514788",1,1,FAUX,SMARCD1,0,"4,16107",Gene,
"0,6497461","7,007069","-5,620893",0,0,1,"-40,46166","-2,81E-17",SMG6,"0,1178671",SMG6,0,"0,4222146","-7,654802",1,1,FAUX,SMG6,0,"0,8109248",Gene,
