"data.key.column","interaction","likelihood","mor","name","selected","shared interaction","shared name","source","state","target"
"352896","interacts with","1","0.1273712","TIGD1 (interacts with) ZSCAN20","false","interacts with","TIGD1 (interacts with) ZSCAN20","TIGD1","activation","ZSCAN20"
"352899","interacts with","1","-0.002854339","TIGD1 (interacts with) ARHGAP30","false","interacts with","TIGD1 (interacts with) ARHGAP30","TIGD1","inhibition","ARHGAP30"
"352902","interacts with","1","0.52659","TMF1 (interacts with) PRIM2","false","interacts with","TMF1 (interacts with) PRIM2","TMF1","activation","PRIM2"
"352905","interacts with","1","-0.7969513","TMF1 (interacts with) SH3BP4","false","interacts with","TMF1 (interacts with) SH3BP4","TMF1","inhibition","SH3BP4"
"352908","interacts with","1","-0.04749315","TMF1 (interacts with) TMBIM6","false","interacts with","TMF1 (interacts with) TMBIM6","TMF1","inhibition","TMBIM6"
"352911","interacts with","1","0.09111003","TMF1 (interacts with) RBM22","false","interacts with","TMF1 (interacts with) RBM22","TMF1","activation","RBM22"
"352914","interacts with","1","0.1344025","TMF1 (interacts with) CYB5R1","false","interacts with","TMF1 (interacts with) CYB5R1","TMF1","activation","CYB5R1"
"352917","interacts with","1","-0.6053004","TMF1 (interacts with) FNDC3A","false","interacts with","TMF1 (interacts with) FNDC3A","TMF1","inhibition","FNDC3A"
"352920","interacts with","1","0.189056","TMF1 (interacts with) CYP4F3","false","interacts with","TMF1 (interacts with) CYP4F3","TMF1","activation","CYP4F3"
"352923","interacts with","1","-0.002744822","TMF1 (interacts with) C1QA","false","interacts with","TMF1 (interacts with) C1QA","TMF1","inhibition","C1QA"
"352926","interacts with","1","-0.542927","TMF1 (interacts with) SMARCD1","false","interacts with","TMF1 (interacts with) SMARCD1","TMF1","inhibition","SMARCD1"
"352929","interacts with","1","-0.3205096","TMF1 (interacts with) NUB1","false","interacts with","TMF1 (interacts with) NUB1","TMF1","inhibition","NUB1"
"352932","interacts with","1","0.8699969","TMF1 (interacts with) KRT18","false","interacts with","TMF1 (interacts with) KRT18","TMF1","activation","KRT18"
"352935","interacts with","1","0.2617284","TMF1 (interacts with) KRT86","false","interacts with","TMF1 (interacts with) KRT86","TMF1","activation","KRT86"
"352938","interacts with","1","-0.004869493","TMF1 (interacts with) RBKS","false","interacts with","TMF1 (interacts with) RBKS","TMF1","inhibition","RBKS"
"352941","interacts with","1","-0.5231428","TMF1 (interacts with) RSU1","false","interacts with","TMF1 (interacts with) RSU1","TMF1","inhibition","RSU1"
"352944","interacts with","1","-0.004296023","TMF1 (interacts with) HCK","false","interacts with","TMF1 (interacts with) HCK","TMF1","inhibition","HCK"
"352947","interacts with","1","-0.008670558","TMF1 (interacts with) MERTK","false","interacts with","TMF1 (interacts with) MERTK","TMF1","inhibition","MERTK"
"352950","interacts with","1","0.08822522","TMF1 (interacts with) ZNF174","false","interacts with","TMF1 (interacts with) ZNF174","TMF1","activation","ZNF174"
"352953","interacts with","1","0.6179971","TMF1 (interacts with) SNRNP48","false","interacts with","TMF1 (interacts with) SNRNP48","TMF1","activation","SNRNP48"
"352956","interacts with","1","0.1931709","TOPORS (interacts with) DPF1","false","interacts with","TOPORS (interacts with) DPF1","TOPORS","activation","DPF1"
"352959","interacts with","1","-0.8278844","TP53 (interacts with) DEFA1B","false","interacts with","TP53 (interacts with) DEFA1B","TP53","inhibition","DEFA1B"
"352962","interacts with","1","0.3267279","TP63 (interacts with) COL24A1","false","interacts with","TP63 (interacts with) COL24A1","TP63","activation","COL24A1"
"352965","interacts with","1","0.1599064","TP63 (interacts with) CLEC17A","false","interacts with","TP63 (interacts with) CLEC17A","TP63","activation","CLEC17A"
"352968","interacts with","1","0.8729749","TP63 (interacts with) RASGRP3","false","interacts with","TP63 (interacts with) RASGRP3","TP63","activation","RASGRP3"
"352971","interacts with","1","0.7352505","TP63 (interacts with) FBXL8","false","interacts with","TP63 (interacts with) FBXL8","TP63","activation","FBXL8"
"352974","interacts with","1","0.3587216","TP63 (interacts with) C21orf62","false","interacts with","TP63 (interacts with) C21orf62","TP63","activation","C21orf62"
"352977","interacts with","1","-0.00720693","TP63 (interacts with) IL1RL1","false","interacts with","TP63 (interacts with) IL1RL1","TP63","inhibition","IL1RL1"
"352980","interacts with","1","0.6148998","TP63 (interacts with) RNF121","false","interacts with","TP63 (interacts with) RNF121","TP63","activation","RNF121"
"352983","interacts with","1","0.9657373","TP63 (interacts with) PSMB4","false","interacts with","TP63 (interacts with) PSMB4","TP63","activation","PSMB4"
"352986","interacts with","1","0.2481638","TP63 (interacts with) S100A12","false","interacts with","TP63 (interacts with) S100A12","TP63","activation","S100A12"
"352989","interacts with","1","0.9818134","TP63 (interacts with) ABHD8","false","interacts with","TP63 (interacts with) ABHD8","TP63","activation","ABHD8"
"352992","interacts with","1","0.9718279","TP63 (interacts with) SLC35E3","false","interacts with","TP63 (interacts with) SLC35E3","TP63","activation","SLC35E3"
"352995","interacts with","1","0.1009953","TP63 (interacts with) PPP4R1","false","interacts with","TP63 (interacts with) PPP4R1","TP63","activation","PPP4R1"
"352998","interacts with","1","0.887022","TP63 (interacts with) THBS3","false","interacts with","TP63 (interacts with) THBS3","TP63","activation","THBS3"
"353001","interacts with","1","-0.6591653","TP63 (interacts with) KLF11","false","interacts with","TP63 (interacts with) KLF11","TP63","inhibition","KLF11"
"353004","interacts with","1","-0.6327524","TP63 (interacts with) OTUD7B","false","interacts with","TP63 (interacts with) OTUD7B","TP63","inhibition","OTUD7B"
"353007","interacts with","1","0.9873979","TP63 (interacts with) TSN","false","interacts with","TP63 (interacts with) TSN","TP63","activation","TSN"
"353010","interacts with","1","0.3180966","TP63 (interacts with) MPO","false","interacts with","TP63 (interacts with) MPO","TP63","activation","MPO"
"353013","interacts with","1","0.5298542","TP63 (interacts with) DCP1B","false","interacts with","TP63 (interacts with) DCP1B","TP63","activation","DCP1B"
"353016","interacts with","1","-0.001858791","TP63 (interacts with) ST6GALNAC3","false","interacts with","TP63 (interacts with) ST6GALNAC3","TP63","inhibition","ST6GALNAC3"
"353019","interacts with","1","-0.387142","TP63 (interacts with) CD8A","false","interacts with","TP63 (interacts with) CD8A","TP63","inhibition","CD8A"
"353022","interacts with","1","0.4899342","TP63 (interacts with) GBP3","false","interacts with","TP63 (interacts with) GBP3","TP63","activation","GBP3"
"353025","interacts with","1","0.6531813","TP63 (interacts with) GBP7","false","interacts with","TP63 (interacts with) GBP7","TP63","activation","GBP7"
"353028","interacts with","1","-0.01079533","TP63 (interacts with) G0S2","false","interacts with","TP63 (interacts with) G0S2","TP63","inhibition","G0S2"
"353031","interacts with","1","0.1300856","TP63 (interacts with) OLR1","false","interacts with","TP63 (interacts with) OLR1","TP63","activation","OLR1"
"353034","interacts with","1","-0.04749315","TP63 (interacts with) NCEH1","false","interacts with","TP63 (interacts with) NCEH1","TP63","inhibition","NCEH1"
"353037","interacts with","1","0.8303432","TP73 (interacts with) PPM1B","false","interacts with","TP73 (interacts with) PPM1B","TP73","activation","PPM1B"
"353040","interacts with","1","0.7099952","TP73 (interacts with) GPR87","false","interacts with","TP73 (interacts with) GPR87","TP73","activation","GPR87"
"353043","interacts with","1","-0.01788161","TP73 (interacts with) ZNF687","false","interacts with","TP73 (interacts with) ZNF687","TP73","inhibition","ZNF687"
"353046","interacts with","1","0.9826996","TP73 (interacts with) TARBP2","false","interacts with","TP73 (interacts with) TARBP2","TP73","activation","TARBP2"
"353049","interacts with","1","0.9805651","TP73 (interacts with) GOLGB1","false","interacts with","TP73 (interacts with) GOLGB1","TP73","activation","GOLGB1"
"353052","interacts with","1","-0.03067565","TP73 (interacts with) CCRL2","false","interacts with","TP73 (interacts with) CCRL2","TP73","inhibition","CCRL2"
"353055","interacts with","1","-0.003643655","TP73 (interacts with) MAGI2","false","interacts with","TP73 (interacts with) MAGI2","TP73","inhibition","MAGI2"
"353058","interacts with","1","0.9840422","TP73 (interacts with) RMND5A","false","interacts with","TP73 (interacts with) RMND5A","TP73","activation","RMND5A"
"353061","interacts with","1","0.9981746","TP73 (interacts with) PIGY","false","interacts with","TP73 (interacts with) PIGY","TP73","activation","PIGY"
"353064","interacts with","1","0.9317112","TP73 (interacts with) GALNT7","false","interacts with","TP73 (interacts with) GALNT7","TP73","activation","GALNT7"
"353067","interacts with","1","-0.003524982","TP73 (interacts with) FBXL5","false","interacts with","TP73 (interacts with) FBXL5","TP73","inhibition","FBXL5"
"353070","interacts with","1","0.8607141","TP73 (interacts with) PNPLA4","false","interacts with","TP73 (interacts with) PNPLA4","TP73","activation","PNPLA4"
"353073","interacts with","1","0.1798398","TRPS1 (interacts with) SLC2A4","false","interacts with","TRPS1 (interacts with) SLC2A4","TRPS1","activation","SLC2A4"
"353076","interacts with","1","-0.7146659","TRPS1 (interacts with) RFX8","false","interacts with","TRPS1 (interacts with) RFX8","TRPS1","inhibition","RFX8"
"353079","interacts with","1","-0.1326934","TSHZ1 (interacts with) HLF","false","interacts with","TSHZ1 (interacts with) HLF","TSHZ1","inhibition","HLF"
"353082","interacts with","1","-0.2156167","TSHZ1 (interacts with) ANK1","false","interacts with","TSHZ1 (interacts with) ANK1","TSHZ1","inhibition","ANK1"
"353085","interacts with","1","0.9951347","TSHZ1 (interacts with) RFX7","false","interacts with","TSHZ1 (interacts with) RFX7","TSHZ1","activation","RFX7"
"353088","interacts with","1","0.1388357","TSHZ2 (interacts with) TMTC4","false","interacts with","TSHZ2 (interacts with) TMTC4","TSHZ2","activation","TMTC4"
"353091","interacts with","1","-0.006240388","TSHZ2 (interacts with) ST6GALNAC1","false","interacts with","TSHZ2 (interacts with) ST6GALNAC1","TSHZ2","inhibition","ST6GALNAC1"
"353094","interacts with","1","-0.009428895","TSHZ2 (interacts with) MOCS1","false","interacts with","TSHZ2 (interacts with) MOCS1","TSHZ2","inhibition","MOCS1"
"353097","interacts with","1","-0.10512","TSHZ2 (interacts with) CHD5","false","interacts with","TSHZ2 (interacts with) CHD5","TSHZ2","inhibition","CHD5"
"353100","interacts with","1","0.206345","TSHZ3 (interacts with) SUSD4","false","interacts with","TSHZ3 (interacts with) SUSD4","TSHZ3","activation","SUSD4"
"353103","interacts with","1","0.2511382","TSHZ3 (interacts with) IRF4","false","interacts with","TSHZ3 (interacts with) IRF4","TSHZ3","activation","IRF4"
"353106","interacts with","1","0.1158684","TSHZ3 (interacts with) FCRL1","false","interacts with","TSHZ3 (interacts with) FCRL1","TSHZ3","activation","FCRL1"
"353109","interacts with","1","0.9647197","TSHZ3 (interacts with) ZNF621","false","interacts with","TSHZ3 (interacts with) ZNF621","TSHZ3","activation","ZNF621"
"353112","interacts with","1","0.9966787","TSHZ3 (interacts with) ZNF831","false","interacts with","TSHZ3 (interacts with) ZNF831","TSHZ3","activation","ZNF831"
"353115","interacts with","1","-0.02491001","TTF1 (interacts with) PCDH12","false","interacts with","TTF1 (interacts with) PCDH12","TTF1","inhibition","PCDH12"
"353118","interacts with","1","0.116145","UBP1 (interacts with) PKLR","false","interacts with","UBP1 (interacts with) PKLR","UBP1","activation","PKLR"
"353121","interacts with","1","-0.9954683","USF1 (interacts with) SLC16A10","false","interacts with","USF1 (interacts with) SLC16A10","USF1","inhibition","SLC16A10"
"353124","interacts with","1","0.714836","USF1 (interacts with) RPP21","false","interacts with","USF1 (interacts with) RPP21","USF1","activation","RPP21"
"353127","interacts with","1","-0.6736295","USF1 (interacts with) IFNAR2","false","interacts with","USF1 (interacts with) IFNAR2","USF1","inhibition","IFNAR2"
"353130","interacts with","1","0.7984731","USF1 (interacts with) SNX33","false","interacts with","USF1 (interacts with) SNX33","USF1","activation","SNX33"
"353133","interacts with","1","-0.004662273","USF1 (interacts with) APOL1","false","interacts with","USF1 (interacts with) APOL1","USF1","inhibition","APOL1"
"353136","interacts with","1","0.1931709","USF1 (interacts with) FAM153A","false","interacts with","USF1 (interacts with) FAM153A","USF1","activation","FAM153A"
"353139","interacts with","1","0.4014064","USF1 (interacts with) PKDREJ","false","interacts with","USF1 (interacts with) PKDREJ","USF1","activation","PKDREJ"
"353142","interacts with","1","-0.4508895","USF1 (interacts with) ADAM32","false","interacts with","USF1 (interacts with) ADAM32","USF1","inhibition","ADAM32"
"353145","interacts with","1","-0.005339107","USF1 (interacts with) EVC2","false","interacts with","USF1 (interacts with) EVC2","USF1","inhibition","EVC2"
"353148","interacts with","1","-0.01717811","USF1 (interacts with) GLI1","false","interacts with","USF1 (interacts with) GLI1","USF1","inhibition","GLI1"
"353151","interacts with","1","0.3221099","USF1 (interacts with) ARHGEF16","false","interacts with","USF1 (interacts with) ARHGEF16","USF1","activation","ARHGEF16"
"353154","interacts with","1","0.8837764","USF1 (interacts with) PDZK1IP1","false","interacts with","USF1 (interacts with) PDZK1IP1","USF1","activation","PDZK1IP1"
"353157","interacts with","1","-0.01178684","USF1 (interacts with) PXDN","false","interacts with","USF1 (interacts with) PXDN","USF1","inhibition","PXDN"
"353160","interacts with","1","-0.832957","USF1 (interacts with) PLD3","false","interacts with","USF1 (interacts with) PLD3","USF1","inhibition","PLD3"
"353163","interacts with","1","0.718568","USF1 (interacts with) TYMP","false","interacts with","USF1 (interacts with) TYMP","USF1","activation","TYMP"
"353166","interacts with","1","0.3039782","USF1 (interacts with) GTF3C1","false","interacts with","USF1 (interacts with) GTF3C1","USF1","activation","GTF3C1"
"353169","interacts with","1","0.5898069","USF1 (interacts with) PEX16","false","interacts with","USF1 (interacts with) PEX16","USF1","activation","PEX16"
"353172","interacts with","1","0.9568849","USF1 (interacts with) PGBD1","false","interacts with","USF1 (interacts with) PGBD1","USF1","activation","PGBD1"
"353175","interacts with","1","0.6217014","USF1 (interacts with) YIF1B","false","interacts with","USF1 (interacts with) YIF1B","USF1","activation","YIF1B"
"353178","interacts with","1","0.3129748","USF1 (interacts with) DNAJC5","false","interacts with","USF1 (interacts with) DNAJC5","USF1","activation","DNAJC5"
"353181","interacts with","1","0.6555528","USF1 (interacts with) GTF3A","false","interacts with","USF1 (interacts with) GTF3A","USF1","activation","GTF3A"
