"tf"	"target"	"weight_corr"	"weight_corr_scaled"
"POU4F1"	"RAB25"	0.154616119745452	0.154616119745452
"ZNF521"	"ZNF619"	0.401955140914499	0.401955140914499
"TBX6"	"RFX7"	-0.214195277473275	0.214195277473275
"ZNF586"	"ZNF773"	0.578491093024039	0.578491093024039
"CEBPB"	"VASN"	0.611717761998771	0.611717761998771
"ZNF485"	"RPS6KL1"	-0.19561851511138	0.19561851511138
"EGR1"	"ANTXR2"	0.276990688931368	0.276990688931368
"ZNF146"	"SERPINB9"	-0.117150148211127	0.117150148211127
"HOXB3"	"DEK"	-0.00198930976932177	0.00198930976932177
"MYBL1"	"KLRK1"	0.142770486602954	0.142770486602954
"ZNF540"	"IL20RB"	-0.0647510611540551	0.0647510611540551
"ZNF24"	"KIT"	-0.211204656708417	0.211204656708417
"PLAG1"	"ARFGAP3"	-0.455954153239363	0.455954153239363
"TET1"	"MLKL"	-0.174168533207981	0.174168533207981
"TIGD2"	"TKT"	-0.0627950638947449	0.0627950638947449
"HOXA6"	"MYRIP"	0.14368824167355	0.14368824167355
"CEBPB"	"TNS1"	-0.696695334155404	0.696695334155404
"ZNF586"	"NPHP3"	0.721332575798703	0.721332575798703
"PHF21A"	"NPR2"	0.149708264492251	0.149708264492251
"ZNF300"	"C11orf71"	-0.0118455068590184	0.0118455068590184
"ANKZF1"	"APBB1IP"	-0.253621794050707	0.253621794050707
"ZNF124"	"GPATCH8"	0.179218577248566	0.179218577248566
"HES4"	"LRRC47"	-0.0222993295631665	0.0222993295631665
"ZNF800"	"MRPL23"	-0.328441608689867	0.328441608689867
"LIN54"	"ITPRIPL2"	0.614032349852581	0.614032349852581
"TSHZ1"	"CCDC34"	-0.204470300484957	0.204470300484957
"SPIB"	"MPPE1"	0.663670524651923	0.663670524651923
"PBX4"	"GAR1"	-0.248805102738769	0.248805102738769
"GATA3"	"MUSTN1"	0.0920676288837039	0.0920676288837039
"BNC2"	"ABI2"	-0.111766477707549	0.111766477707549
"ZNF880"	"GFOD1"	0.12562162249508	0.12562162249508
"PBX4"	"GYPB"	-0.081394395753551	0.081394395753551
"POU2AF1"	"KIR3DL1"	0.613626071046644	0.613626071046644
"ZNF48"	"PTAR1"	0.138893870478264	0.138893870478264
"ZNF492"	"HPGD"	0.197526932552076	0.197526932552076
"ETV2"	"TAS2R19"	-0.191199133951693	0.191199133951693
"ZNF362"	"USP22"	0.0780989578627097	0.0780989578627097
"CEBPG"	"CBX1"	-0.278948982290623	0.278948982290623
"TCF7"	"ADIPOR1"	-0.394412691867332	0.394412691867332
"HES1"	"TP53I13"	-0.0444222905346584	0.0444222905346584
"ZNF653"	"FXYD2"	-0.0938692519052096	0.0938692519052096
"ZNF420"	"SDCCAG8"	0.200615108767221	0.200615108767221
"ZNF3"	"PLIN1"	-0.0506292059851559	0.0506292059851559
"AEBP2"	"CDK20"	-0.047781680650943	0.047781680650943
"FOXE1"	"FOXO3B"	0.0907668165140684	0.0907668165140684
"CXXC1"	"NKIRAS2"	0.456140375047567	0.456140375047567
"ATF1"	"ATG3"	0.210210214046355	0.210210214046355
"ATF1"	"ATF3"	0.117662951674264	0.117662951674264
"ATF1"	"ATE1"	0.370103891399514	0.370103891399514
"ZSCAN23"	"RARA"	-0.419205768787625	0.419205768787625
"ZSCAN23"	"RAI1"	0.239763716857954	0.239763716857954
"ZSCAN23"	"RAC2"	0.250789380253234	0.250789380253234
"SATB1"	"SLC25A38"	0.0645892776161207	0.0645892776161207
"FBXL19"	"MARCKSL1"	-0.533956319727285	0.533956319727285
"LTF"	"FOLR3"	0.737840616941801	0.737840616941801
"ZHX3"	"CDYL2"	0.121227284377351	0.121227284377351
"ZHX2"	"PACSIN3"	-0.201523042866032	0.201523042866032
"ZNF517"	"ACSM1"	0.257734667553593	0.257734667553593
"ZBTB43"	"MRPL1"	0.418475543873646	0.418475543873646
"BARHL1"	"ATP2A1"	0.390156762740372	0.390156762740372
"NFE2L1"	"ZNF493"	0.531130689377174	0.531130689377174
"ZNF532"	"UBN1"	-0.0877838160964375	0.0877838160964375
"KLF1"	"HEATR3"	0.150723464305028	0.150723464305028
"ZHX1"	"EFCAB2"	-0.348308209257139	0.348308209257139
"ZNF800"	"COPA"	0.172402745878448	0.172402745878448
"ZNF627"	"MRRF"	0.58982554291677	0.58982554291677
"GATA1"	"TRIM11"	-0.351894452968283	0.351894452968283
"IRF5"	"PREPL"	0.299430981864713	0.299430981864713
"HMG20A"	"SLC25A26"	0.290838919234097	0.290838919234097
"ZBTB47"	"TNRC6A"	0.00910046529598758	0.00910046529598758
"KDM2A"	"NSL1"	-0.302350042849887	0.302350042849887
"ZNF573"	"CLEC17A"	-0.152636833589876	0.152636833589876
"LBX2"	"CPEB2"	-0.0249422668137329	0.0249422668137329
"ARID2"	"KLHL6"	0.0677633510077396	0.0677633510077396
"NR4A2"	"FBXO28"	-0.12951140015904	0.12951140015904
"IKZF3"	"WIPF1"	-0.389924389519037	0.389924389519037
"ZNF665"	"HSD17B3"	-0.117623845006961	0.117623845006961
"ELK3"	"MAP3K12"	0.402798878979232	0.402798878979232
"PRDM16"	"PHLPP2"	-0.606488250444564	0.606488250444564
"ZNF506"	"CLEC7A"	0.224893760403173	0.224893760403173
"MXD3"	"VDAC3"	-0.0135072265362932	0.0135072265362932
"ZNF772"	"DDN"	0.117084974572897	0.117084974572897
"ZNF737"	"PCDHGA1"	-0.152962408947508	0.152962408947508
"KDM2A"	"NBR1"	-0.11298362167245	0.11298362167245
"ZNF281"	"TACR2"	0.0476308408548988	0.0476308408548988
"ZC3H8"	"ACSL4"	0.647070300261921	0.647070300261921
"ZNF136"	"WDR54"	0.540920978515564	0.540920978515564
"AIRE"	"SRGAP2"	0.239003582188118	0.239003582188118
"ZNF157"	"BCAS3"	0.334718528467015	0.334718528467015
"ZNF398"	"LAMP2"	0.144314965310913	0.144314965310913
"ZFPM1"	"EPB41L2"	0.401689340906924	0.401689340906924
"USF2"	"UNC13D"	-0.00675418708325395	0.00675418708325395
"NR1H2"	"LYPLA1"	0.121968603164658	0.121968603164658
"ZNF821"	"AIDA"	0.0524202712752635	0.0524202712752635
"EGR3"	"PPIP5K1"	0.0926170946218677	0.0926170946218677
"CCDC17"	"CCDC150"	-0.0955011679235311	0.0955011679235311
"BPTF"	"RPL23AP82"	0.200842114999894	0.200842114999894
"FOXH1"	"RASSF4"	-0.319640705183994	0.319640705183994
"ZNF658"	"PACSIN1"	-0.254236293623065	0.254236293623065
"LCORL"	"NRCAM"	-0.380111992685826	0.380111992685826
"ZNF101"	"SLC25A42"	0.108629619831033	0.108629619831033
"PRDM5"	"S100A8"	-0.668974003769837	0.668974003769837
"ZNF682"	"EXOSC8"	0.682606092351658	0.682606092351658
"POU5F1"	"DDX58"	0.0494622973034293	0.0494622973034293
"USF1"	"STX3"	0.29217147249527	0.29217147249527
"ZBTB20"	"LYNX1"	0.226253070099777	0.226253070099777
"MEF2A"	"ADAMDEC1"	0.444293350515995	0.444293350515995
"POU5F1"	"DHX37"	-0.125936670433307	0.125936670433307
"ZNF740"	"USP51"	0.453597430533127	0.453597430533127
"HES6"	"SNORA56"	0.0651439025526537	0.0651439025526537
"REST"	"RBM41"	0.438451261493986	0.438451261493986
"ZNF157"	"TIAM1"	0.705043114436093	0.705043114436093
"AHCTF1"	"NUDT12"	0.0729048331741122	0.0729048331741122
"ZNF346"	"IFI27L2"	0.13105080763995	0.13105080763995
"OLIG1"	"FAM50B"	-0.170336872271419	0.170336872271419
"HIC1"	"EGR2"	0.0168672544393068	0.0168672544393068
"TERF1"	"ANKRD34A"	-0.176290568531816	0.176290568531816
"ZNF248"	"PLEKHA5"	-0.504466052649329	0.504466052649329
"MYCN"	"JAZF1"	-0.533687887398953	0.533687887398953
"LHX3"	"LEO1"	-0.349474630822468	0.349474630822468
"ZNF140"	"ZNF441"	0.785653503339696	0.785653503339696
"ZNF140"	"ZNF341"	0.64635696943422	0.64635696943422
"IRF4"	"DGKK"	0.484740961073045	0.484740961073045
"ZBTB9"	"SUV39H1"	0.5736424706011	0.5736424706011
"THRB"	"LYPLA2"	-0.656108398801902	0.656108398801902
"CEBPB"	"ZAR1"	0.374320031732028	0.374320031732028
"CENPA"	"LPAR3"	-0.31729247203889	0.31729247203889
"MYPOP"	"MUC1"	-0.222512191966544	0.222512191966544
"ZBTB34"	"SH3TC2"	-0.0571464624991667	0.0571464624991667
"GATA1"	"CA2"	0.738845073054141	0.738845073054141
"ZNF80"	"GOLGA7B"	0.202823145327459	0.202823145327459
"MECOM"	"TECPR1"	-0.00996120832016004	0.00996120832016004
"TP63"	"RSC1A1"	-0.0520294176360406	0.0520294176360406
"ZSCAN5A"	"SPIN2B"	0.305059633392337	0.305059633392337
"NFIX"	"PAGE2B"	0.674735223528544	0.674735223528544
"SPIB"	"MTIF3"	-0.355022200332921	0.355022200332921
"GATA1"	"KEL"	0.93334161878448	0.93334161878448
"ZNF442"	"LDB1"	0.209348645922511	0.209348645922511
"LBX2"	"ATL3"	-0.13519143688354	0.13519143688354
"ZKSCAN3"	"RPS6KB1"	0.338434204929808	0.338434204929808
"E2F5"	"BCS1L"	0.568472617764515	0.568472617764515
"ZNF530"	"MAPK13"	0.404631331610181	0.404631331610181
"BNC2"	"DSC1"	0.606169694411018	0.606169694411018
"MAFG"	"UBE2V2"	0.172179196315489	0.172179196315489
"ELK3"	"SEC23IP"	0.22754136207541	0.22754136207541
"ZNF672"	"INO80C"	0.0529814515135942	0.0529814515135942
"ZNF691"	"CYB5RL"	-0.0743190129437493	0.0743190129437493
"FOXJ1"	"LYZ"	-0.249529063446021	0.249529063446021
"EOMES"	"CD3E"	-0.481413726454317	0.481413726454317
"HIC2"	"ACOT13"	0.30598760998188	0.30598760998188
"CREB1"	"SNX22"	0.0910170317528495	0.0910170317528495
"REST"	"RCOR3"	0.397150364660036	0.397150364660036
"ZFPM1"	"ADARB1"	0.347533383370722	0.347533383370722
"USF1"	"UPF2"	-0.362014065910614	0.362014065910614
"ZNF800"	"GNAQ"	0.386877626618584	0.386877626618584
"USF1"	"USF2"	-0.0515375884669427	0.0515375884669427
"USF1"	"USE1"	0.827629580274456	0.827629580274456
"HOXA3"	"HOXA5"	0.915783200640528	0.915783200640528
"HOXA3"	"HOXA7"	0.943329162211423	0.943329162211423
"HOXA3"	"HOXA6"	0.954520729341521	0.954520729341521
"USF1"	"URM1"	0.785323378881617	0.785323378881617
"USF1"	"UROD"	0.104366965736931	0.104366965736931
"USF1"	"UROS"	0.382945947773616	0.382945947773616
"ZNF595"	"MAP4K4"	0.460964452355883	0.460964452355883
"CEBPB"	"REV3L"	-0.456817955106068	0.456817955106068
"SNAPC2"	"EPS15"	0.0139912399498185	0.0139912399498185
"SOHLH2"	"SPAG8"	0.288842684919889	0.288842684919889
"ZNF195"	"YDJC"	-0.0663457201427657	0.0663457201427657
"SP3"	"METRNL"	-0.148192761104498	0.148192761104498
"ZBED2"	"ZNF16"	-0.064003540377442	0.064003540377442
"ZNF606"	"AMY1A"	0.525833283642016	0.525833283642016
"ZNF236"	"RIOK3"	0.617691567596203	0.617691567596203
"ZNF2"	"ERP44"	0.426874925203982	0.426874925203982
"OSR2"	"LCK"	0.330153409594536	0.330153409594536
"ZNF503"	"REST"	0.639193564008453	0.639193564008453
"RORC"	"SORCS2"	0.200782249729156	0.200782249729156
"ZFP14"	"RAD23B"	-0.517411992099043	0.517411992099043
"ZNF714"	"PPP1CC"	0.321822964851121	0.321822964851121
"NR5A2"	"SP3"	-0.0690558515800299	0.0690558515800299
"CSRNP2"	"LAIR2"	0.361949007347778	0.361949007347778
"HES1"	"ZNF564"	-0.199563848511411	0.199563848511411
"USF1"	"VASN"	-0.704534076938485	0.704534076938485
"THRB"	"LPAR3"	-0.482152188606346	0.482152188606346
"NR4A1"	"NPC1L1"	0.0457445801821653	0.0457445801821653
"ZNF827"	"PCGF5"	0.117824282445326	0.117824282445326
"SPIB"	"DET1"	-0.433446877385025	0.433446877385025
"ZNF275"	"PGAM5"	0.428039994992027	0.428039994992027
"DZIP1"	"NKX2-3"	0.423572542779079	0.423572542779079
"TGIF1"	"ZNF18"	0.265201317533289	0.265201317533289
"ZNF304"	"TREML1"	-0.0674833115831023	0.0674833115831023
"RELA"	"TMEM87A"	0.466805149722728	0.466805149722728
"NFIB"	"CBFA2T3"	-0.475003675208754	0.475003675208754
"DZIP1"	"RHOBTB1"	0.17217330801671	0.17217330801671
"JAZF1"	"BPGM"	0.625666716691376	0.625666716691376
"E2F4"	"SMPDL3A"	0.337380346087749	0.337380346087749
"ZNF780A"	"ST6GALNAC3"	-0.0714520665566284	0.0714520665566284
"REST"	"RDH11"	-0.560402558081262	0.560402558081262
"ZNF641"	"ACOX3"	0.258883265752944	0.258883265752944
"FOSB"	"ZNF780B"	-0.242394968027459	0.242394968027459
"IKZF3"	"PLXNA4"	-0.436553374180491	0.436553374180491
"ZNF280D"	"TCF12"	0.541642808239971	0.541642808239971
"ZNF584"	"FUNDC1"	0.572541364779795	0.572541364779795
"ZNF397"	"C5orf51"	0.167038198754058	0.167038198754058
"HLF"	"PCYOX1"	-0.248671415340356	0.248671415340356
"PIN1"	"DUT"	-0.102931679819378	0.102931679819378
"LCORL"	"NUBP2"	0.0862162007714511	0.0862162007714511
"ZNF367"	"CXCL2"	0.272743982818515	0.272743982818515
"ZNF577"	"LSM14A"	0.501790033145185	0.501790033145185
"ZNF627"	"RAE1"	0.571292731033451	0.571292731033451
"SIX5"	"ABCC10"	0.115414563642386	0.115414563642386
"MAFB"	"CD14"	0.535813305355611	0.535813305355611
"CREBZF"	"CRISPLD1"	0.0906624115033641	0.0906624115033641
"HLF"	"HOXA9"	-0.0181898875711344	0.0181898875711344
"THAP5"	"GPR34"	-0.00161940605746239	0.00161940605746239
"SOX12"	"THOC7"	-0.142717658601455	0.142717658601455
"ZEB1"	"TRUB1"	0.044281862982279	0.044281862982279
"TERF1"	"CLDND2"	0.629209550011834	0.629209550011834
"IRF4"	"SHANK3"	0.120881314572557	0.120881314572557
"BACH2"	"MT1E"	0.627737640903624	0.627737640903624
"MYBL1"	"CCNB1IP1"	-0.0750670413628307	0.0750670413628307
"ZNF92"	"GPX3"	-0.109264680755183	0.109264680755183
"NFATC3"	"RMI1"	-0.0325479352164901	0.0325479352164901
"ZNF577"	"MFSD11"	0.660522967427641	0.660522967427641
"IRF4"	"ARHGAP42"	0.45119451340384	0.45119451340384
"ZNF835"	"NUP85"	0.413527340032281	0.413527340032281
"ZNF385D"	"PSD3"	0.129465185975331	0.129465185975331
"PAX6"	"MEF2D"	-0.326618816125737	0.326618816125737
"ZNF492"	"SNAP47"	-0.0183134616180028	0.0183134616180028
"ZNF410"	"TRPC5"	0.0281871090949959	0.0281871090949959
"ZNF600"	"CLEC7A"	-0.181306192975277	0.181306192975277
"ZFP90"	"RHBDF1"	0.609610654535287	0.609610654535287
"NRL"	"COX7B"	0.402161848847468	0.402161848847468
"IRX5"	"DOLPP1"	-0.0372699583044634	0.0372699583044634
"PURA"	"PWWP2B"	0.916445413107095	0.916445413107095
"ZKSCAN2"	"FAM166A"	0.122883958580687	0.122883958580687
"YBX2"	"RHAG"	0.26428834966792	0.26428834966792
"ZNF107"	"INO80"	-0.235028856784964	0.235028856784964
"NKX6-2"	"LAGE3"	-0.265813539001138	0.265813539001138
"SOHLH2"	"CASKIN2"	0.346059375404464	0.346059375404464
"VENTX"	"IKZF2"	0.572861086889648	0.572861086889648
"ZNF709"	"TSHB"	0.0424000216234934	0.0424000216234934
"SAFB2"	"SEC61A2"	0.457613525433819	0.457613525433819
"HNF1A"	"GTF2E2"	0.350929597647423	0.350929597647423
"ZNF770"	"SF3B3"	0.272566454386969	0.272566454386969
"ZFP62"	"MRPS31"	0.788693173978013	0.788693173978013
"ZNF524"	"PUS7"	0.712917703552947	0.712917703552947
"ZBTB1"	"LMLN"	0.445641555884663	0.445641555884663
"ZNF300"	"ZNF667"	0.309032901137079	0.309032901137079
"ZNF513"	"CBLL1"	0.25637807120136	0.25637807120136
"KLF1"	"ARHGAP39"	0.514084781681442	0.514084781681442
"RORC"	"RBM45"	0.270563689340404	0.270563689340404
"FLI1"	"FLNB"	0.0210626356597857	0.0210626356597857
"CREB1"	"TPM1"	0.0295030319232269	0.0295030319232269
"REXO4"	"ZDHHC11"	0.207954262891015	0.207954262891015
"ZNF766"	"PLEKHA7"	0.0434607066777203	0.0434607066777203
"ZNF326"	"KLHL5"	-0.177578382570683	0.177578382570683
"GLYR1"	"GNAQ"	-0.086178722669673	0.086178722669673
"GLYR1"	"GNB2"	0.545446149812643	0.545446149812643
"GLYR1"	"GNB1"	0.626267454830087	0.626267454830087
"FAM200B"	"SCML2"	0.159758673264139	0.159758673264139
"ZNF17"	"SLC45A4"	0.61243995970152	0.61243995970152
"ZBTB26"	"GPR155"	0.373762095135204	0.373762095135204
"CEBPG"	"SERINC2"	-0.0016001136601838	0.0016001136601838
"ZNF41"	"DDIT4"	-0.23004908500067	0.23004908500067
"GATA1"	"TIMM44"	-0.0390613793837919	0.0390613793837919
"TSHZ2"	"ADAM23"	0.0662414952644938	0.0662414952644938
"ZNF384"	"RNF216"	-0.100786412230871	0.100786412230871
"VENTX"	"RRAGA"	0.538861365718456	0.538861365718456
"BAZ2A"	"ATP8B1"	0.115176285991287	0.115176285991287
"BAZ2A"	"ATP8B4"	0.0291979713800971	0.0291979713800971
"ZNF503"	"UROS"	0.591898908094204	0.591898908094204
"ZNF367"	"FBXO30"	0.47649431151967	0.47649431151967
"PURA"	"PURB"	0.697015581542862	0.697015581542862
"RXRB"	"SLC9A1"	-0.296278557520108	0.296278557520108
"ZNF260"	"WDR35"	0.337351061072164	0.337351061072164
"NKX3-1"	"TATDN1"	-0.29302035597733	0.29302035597733
"ZNF180"	"NFASC"	0.044355092912614	0.044355092912614
"TERF2"	"NIPAL1"	-0.0115562782910671	0.0115562782910671
"SRF"	"SLC39A11"	0.219658121463462	0.219658121463462
"ZNF492"	"RNLS"	-0.196031847592024	0.196031847592024
"DPF3"	"LRRN2"	0.635549348550536	0.635549348550536
"ZNF513"	"CDKL5"	-0.0749868736736794	0.0749868736736794
"ZBED3"	"CAMP"	-0.350245143233497	0.350245143233497
"MAFB"	"CDK5R1"	-0.489731704487597	0.489731704487597
"GATA2"	"NSUN5P1"	-0.327859977722711	0.327859977722711
"TBX21"	"BCL11B"	-0.946365156716114	0.946365156716114
"MAX"	"NAALADL1"	0.183036936794669	0.183036936794669
"ZNF329"	"TSPAN4"	0.52923400456515	0.52923400456515
"SCML4"	"GIMAP7"	-0.305957103429929	0.305957103429929
"ZNF571"	"CPSF2"	0.297854186558576	0.297854186558576
"KDM2A"	"TSPO"	-0.177476733353435	0.177476733353435
"UBP1"	"COPA"	0.0482862501443049	0.0482862501443049
"ARID3A"	"MFSD5"	0.136909762625524	0.136909762625524
"BNC2"	"IL32"	0.179213467922115	0.179213467922115
"GLYR1"	"HPGD"	-0.333344129691769	0.333344129691769
"YBX2"	"TNXB"	-0.250785270919839	0.250785270919839
"NFE2L1"	"NHEJ1"	0.3668322093185	0.3668322093185
"GLI1"	"ACAP1"	0.479782357961547	0.479782357961547
"IRF5"	"CFB"	-0.202970093785059	0.202970093785059
"NFIA"	"PRKAR2A"	-0.248627531228571	0.248627531228571
"SCMH1"	"CDH23"	-0.137982038472458	0.137982038472458
"L3MBTL4"	"OR52W1"	0.0168383771688901	0.0168383771688901
"LIN28A"	"BACH2"	-0.259360087332719	0.259360087332719
"EEA1"	"ZNF747"	0.528279565307411	0.528279565307411
"ZNF787"	"SNHG10"	-0.144468821205668	0.144468821205668
"ADNP2"	"MYEF2"	0.314831100717185	0.314831100717185
"ZNF841"	"MARCKS"	0.459159790453789	0.459159790453789
"SMAD1"	"NOTCH2"	-0.000194048942345506	0.000194048942345506
"MBD3"	"MICA"	0.197774418806547	0.197774418806547
"RREB1"	"CHMP7"	0.324403589211716	0.324403589211716
"RELA"	"DOC2A"	-0.215922201610876	0.215922201610876
"ZNF727"	"UBFD1"	-0.179206922220659	0.179206922220659
"NR4A2"	"PLB1"	0.306653404795035	0.306653404795035
"TP73"	"PTK6"	-0.225003141021969	0.225003141021969
"MXD1"	"CCDC124"	-0.245470287586524	0.245470287586524
"ZNF219"	"AP3S1"	-0.083744583041161	0.083744583041161
"ZNF296"	"MOCS1"	0.300560196826742	0.300560196826742
"TP73"	"TFR2"	0.337679552549294	0.337679552549294
"MXI1"	"KBTBD3"	-0.483757431555659	0.483757431555659
"SOX15"	"CD58"	0.287010956940702	0.287010956940702
"IRF5"	"WAS"	0.346728434325583	0.346728434325583
"ZNF676"	"XG"	-0.339912742646074	0.339912742646074
"MBD6"	"GRHPR"	-0.139166235199922	0.139166235199922
"BARHL1"	"ATXN1L"	0.137984706689171	0.137984706689171
"TEAD4"	"CXCR2P1"	0.214102588640111	0.214102588640111
"PCGF6"	"C12orf73"	-0.225109118829232	0.225109118829232
"ZNF425"	"AMIGO2"	-0.461936571599695	0.461936571599695
"ESRRB"	"BTN3A2"	-0.0887520278183141	0.0887520278183141
"TCF3"	"ANKS6"	0.349082885659916	0.349082885659916
"ZNF626"	"SLC38A4"	0.13318148517391	0.13318148517391
"ZNF69"	"WDR44"	0.508179442476151	0.508179442476151
"GATAD2B"	"LRRC69"	0.153243744696202	0.153243744696202
"ZNF697"	"SETMAR"	0.800342423181825	0.800342423181825
"ZNF285"	"L3MBTL3"	-0.159203977767201	0.159203977767201
"EGR1"	"SGSM3"	0.0249157787714674	0.0249157787714674
"ZNF177"	"MRPL28"	0.533256761823928	0.533256761823928
"ETV6"	"SH2D4A"	0.187641855886141	0.187641855886141
"ZNF717"	"SNORA31"	0.120416612220935	0.120416612220935
"ZXDA"	"GPR21"	0.400133694234012	0.400133694234012
"HOXA9"	"MAP4K2"	0.251234795353123	0.251234795353123
"AKAP8L"	"NDST2"	0.849428657293591	0.849428657293591
"IRF4"	"RUNDC3A"	0.300563882943474	0.300563882943474
"ZNF74"	"PFDN2"	0.242796220197618	0.242796220197618
"NR3C1"	"CLDN5"	0.248014459012946	0.248014459012946
"SAFB"	"PRDX6"	-0.603858546532079	0.603858546532079
"ZNF516"	"NPAT"	-0.19794809897236	0.19794809897236
"ZNF727"	"LAMA2"	-0.0728543960296794	0.0728543960296794
"ZNF80"	"KCNQ3"	-0.650114697785748	0.650114697785748
"HMGA1"	"TNFRSF8"	0.114382676606986	0.114382676606986
"ZNF286B"	"TRAF3"	-0.113833645335658	0.113833645335658
"ZNF621"	"RYK"	0.298226453520663	0.298226453520663
"ARNTL"	"TGFBR3"	-0.458967874426452	0.458967874426452
"ZNF222"	"ZNF346"	0.567108004299071	0.567108004299071
"ZNF121"	"FAM20B"	0.188539113857343	0.188539113857343
"ZNF354A"	"MSN"	-0.615917131130216	0.615917131130216
"ZBTB10"	"PCP2"	-0.153006830539296	0.153006830539296
"YBX2"	"VRK1"	0.752289900722629	0.752289900722629
"SMAD5"	"HTT"	0.502823930486812	0.502823930486812
"ETS2"	"INPPL1"	0.319188508646665	0.319188508646665
"SRCAP"	"ZMPSTE24"	0.415425493123342	0.415425493123342
"SETBP1"	"KCNE3"	0.203227629992643	0.203227629992643
"IKZF4"	"CUTC"	-0.528647587090588	0.528647587090588
"ZNF428"	"RASL11A"	0.188351212547378	0.188351212547378
"EGR3"	"RAB11B"	-0.0267531577240211	0.0267531577240211
"PLAG1"	"OSCAR"	0.444134768630435	0.444134768630435
"ZNF506"	"PAK1IP1"	0.27046781151159	0.27046781151159
"MESP1"	"SLC41A3"	0.320677380020303	0.320677380020303
"BNC2"	"LCP1"	0.250011829518407	0.250011829518407
"MAFB"	"FPR2"	0.56166269790958	0.56166269790958
"MITF"	"FAHD2B"	0.264591454415477	0.264591454415477
"E2F6"	"DERL3"	0.19531910151369	0.19531910151369
"ZNF831"	"CD2"	-0.305550035115127	0.305550035115127
"LEF1"	"CAMK2N1"	0.73561050008097	0.73561050008097
"ZNF771"	"OR7E37P"	0.395482049230346	0.395482049230346
"ZNF561"	"TSPAN18"	-0.347381971261632	0.347381971261632
"BACH2"	"SMOX"	0.328897175456764	0.328897175456764
"ZNF90"	"FAM172A"	0.280920669877378	0.280920669877378
"ZFP37"	"RPL39L"	-0.400679721029066	0.400679721029066
"ZNF764"	"SLC30A9"	0.242296280567275	0.242296280567275
"ZNF654"	"RBM19"	0.270847465603189	0.270847465603189
"ZNF792"	"IFT88"	0.157758438618036	0.157758438618036
"FOXM1"	"ADIPOR1"	0.0734593798915223	0.0734593798915223
"ZNF90"	"FAM168B"	0.383931323743846	0.383931323743846
"TFAP2A"	"RLF"	-0.372958006719719	0.372958006719719
"JUNB"	"SBF1"	0.0379271424342739	0.0379271424342739
"RXRA"	"KCTD17"	-0.619808028058072	0.619808028058072
"GATA1"	"TMEM220"	-0.133051104635449	0.133051104635449
"BNC2"	"MECR"	-0.625280892651718	0.625280892651718
"ZNF90"	"C18orf21"	0.292053126363013	0.292053126363013
"ZNF438"	"ERGIC2"	0.0925862081490433	0.0925862081490433
"ZNF710"	"DIO1"	0.166181471047541	0.166181471047541
"ZNF529"	"FHL3"	-0.261207957017016	0.261207957017016
"FAM200B"	"ABCA5"	0.483343939180318	0.483343939180318
"PRDM16"	"IFI16"	0.0675288694359494	0.0675288694359494
"ZNF197"	"THBS4"	-0.554306205146575	0.554306205146575
"ZBTB46"	"SNX14"	0.708950055374414	0.708950055374414
"ZNF785"	"SNORD45B"	0.152687857727462	0.152687857727462
"RORC"	"FAM153B"	-0.338443747305643	0.338443747305643
"MZF1"	"ZNF579"	0.495256724989307	0.495256724989307
"KIN"	"KIF27"	0.732977990244886	0.732977990244886
"KIN"	"KIF4A"	-0.257053217206594	0.257053217206594
"THAP1"	"ABCB10"	0.174951417072199	0.174951417072199
"ZNF441"	"TBL1X"	0.344888236313681	0.344888236313681
"BACH1"	"BATF2"	-0.495349076626381	0.495349076626381
"ZNF878"	"FAM98A"	0.19458604174486	0.19458604174486
"SREBF1"	"TAF5L"	-0.0227168419018956	0.0227168419018956
"FOXJ2"	"SLC9A3R1"	-0.385814487068165	0.385814487068165
"ZNF823"	"REEP4"	0.109660163821487	0.109660163821487
"TRERF1"	"TRAK2"	0.0782541973454496	0.0782541973454496
"ZNF592"	"FUNDC2"	-0.365334240362753	0.365334240362753
"ZNF367"	"SPARCL1"	0.681181258347192	0.681181258347192
"SOX5"	"ITLN1"	-0.346829436376864	0.346829436376864
"ZSCAN23"	"CCNG2"	0.436826632051864	0.436826632051864
"ZBTB5"	"CCDC97"	-0.0826181734435173	0.0826181734435173
"GLYR1"	"MCL1"	-0.263320714327852	0.263320714327852
"ZNF710"	"SLC43A2"	-0.451371807385767	0.451371807385767
"FOS"	"LPL"	0.0500807930805898	0.0500807930805898
"RLF"	"SDHAP2"	0.234857926538048	0.234857926538048
"RORA"	"EPHA1"	-0.261451586927081	0.261451586927081
"TCF7L1"	"RSU1"	-0.0976553684819814	0.0976553684819814
"ZNF599"	"DOC2A"	-0.03460097396381	0.03460097396381
"CENPB"	"CCL3"	0.0906895578264778	0.0906895578264778
"ELF2"	"TNRC18"	0.59349698835559	0.59349698835559
"ZNF516"	"PEMT"	0.370453963023545	0.370453963023545
"ETV4"	"SLC27A5"	0.130249386200989	0.130249386200989
"LTF"	"DYSF"	-0.0283056358921661	0.0283056358921661
"CEBPG"	"PLS1"	-0.346410959569098	0.346410959569098
"BNC2"	"NEK5"	-0.575679201544035	0.575679201544035
"MSC"	"C3orf38"	-0.536971561262497	0.536971561262497
"ZNF529"	"EGR1"	0.296046627745505	0.296046627745505
"ZNF121"	"KDR"	-0.284019207628439	0.284019207628439
"NKX3-1"	"ARPC1A"	-0.444080029098755	0.444080029098755
