	2260553_BL	2283265_BL	2480485_BL	2151503_BL	2010157_BL	2150901_BL	2210551_BL	2292915_BL	2382431_BL	2498789_BL	2512641_BL	2583919_BL	2616045_BL	4235533_BL
ACADVL	10.6078825671307	26.2474911472814	0.678370965723218	0.60409006196174	0.309029052077172	0.970300492510654	5.68067675565328	4.37680084762106	2.20430961955334	3.87730983051782	0.335618955183611	0.742322975751486	15.6726187506654	0.837593724682197
ACAN	0.00521286938894672	0	0	0	0.000173417291780606	0.00372024093483772	0	0.00760288180161869	0.000695807241844772	0.0215038571843842	0.00153401347997018	0.00169233720914173	0.0118885986048582	0.00858213369918796
ACAP1	1.36807696998164	4.26473516519629	0.0820189782664597	0.82478236908758	0.227177597742993	0.343342238425662	0.67837793183895	14.2681989723012	0.694088188659035	0.321234487483594	1.54393841339433	0.61655128138701	2.74797833294689	8.48846786357931
ACAP2	2.14909226100339	0.263156076765263	0.40696342347814	0.482720425976922	0.138565008072602	0.501336459409615	0.409601239072652	0.234427890415565	1.24406319864419	2.29361945395902	0.376076464326536	0.40583574214574	5.34139693339386	0.320401293729795
ACAP3	0.0152730599233395	0.11883782936184	0.304279466384561	0.0100619118318125	0.0388306688864732	0.0726680190077599	0.0498977291456757	0.0425937727461459	0.137335795065593	0.0590107251606067	0.211789703404576	0.167691826647279	0.189819169138813	0.022157267938483
ACAT1	0.0183940101990086	0.0271457068479488	0.114336505208769	0.256820389091535	0.0220430218781871	0.0554737922854588	0.0723372224696936	0.368642307561669	0.270948377137029	0.0408111407744437	0.104000208647486	0.077158899165122	0.0961537498278816	0.0066865713664358
ACAT2	0.0530582979511021	0.0471193240850499	0.156806277710484	0.0644593463515356	0.0738037567468823	0.0338940206948152	0.174960308025542	0.0297359783550139	0.155176855915147	0.108102938224828	0.0176637999364033	0.0189557036351766	0.0203966024810835	0.00979010852250884
ACBD3	0.164364336765433	0.0606696997446702	0.228587508430134	0.187784624869289	0.0169140304157692	0.0759723689932694	0.203803834347542	0.064565447386924	0.113362150267321	0.242048235646597	0.243453495832662	0.364939669975572	0.0222873908196233	0.0291128989730015
ACBD4	0.0526553219992413	0.0490162919185753	0.0475691375392161	0.00694414821185981	0.031613692725038	0.0240915034095589	0.110056868073386	0.0924743417803697	0.0750549692293102	0.0392153826085333	0.0506973418919602	0.106216140553566	0.0044264499681883	0.0077478933764075
ACBD5	0.00381884533542392	0.116258235064044	0.397713477291697	0.894544018283223	0.177335056090529	0.544343496269539	0.384330259053959	0.0306798131107399	0.276408943745351	1.50203704225632	0.182542999307107	0.0180645641970005	0.110548885811669	0.0289370706282756
ACBD6	0.0284949611410271	0.504238757317921	0.111123423094685	0.0485177394293328	0.0982667693386012	1.09504959936347	0.234808965977347	0.162063149997771	0.171905318573414	0.866957570737418	0.176324581919807	0.0445713314385401	0.0132727192629981	0.0314878926679722
ACBD7	1.34014019064102e-05	0.00421521884584187	0.0108111123572587	0.00079235985659716	0.000363923279033466	0.0325107292006172	0.00109634592846858	0.000696317010481114	0.00283022574134333	0.000368820246914027	0.00464625495200147	0.000566362941013337	0.000312567993139018	0.000614294565239241
ACCSL	0	0	0	0	0	0	0.000522030529337263	0.000364054226893964	4.09835258327644e-05	0.00031556771466822	0	0	6.78796475055286e-06	0.000182809350241922
ACCS	0.0151873611629608	0.0834531659825854	0.0648892154644925	0.00994391241401005	0.0336728278886403	0.125023360575615	0.233941573563301	0.0336944132423722	0.128672726820203	0.175631205958316	0.0549038765012626	1.88937638150941	0.0179213656034738	0.123988547178811
ACD	0.0350217140941612	0.314921483156897	0.0222694584016315	0.0024570634611945	0.0859064729416444	0.0128174846457665	0.118175051820137	0.0737416658452832	0.0865265410082826	0.162198018089599	0.17431422294459	0.0285076019212076	0.0120210075683463	0.0503344522572489
ACE2	3.10543029676993e-06	0	0	0	3.40484704749782e-06	0	0	1.29006673667397e-05	0	1.39005607371066e-05	0	0	1.70753196519632e-05	3.82620820827024e-05
ACER1	1.24163529206395e-05	0.000432399823743967	0	0	0	0.000194258054846816	4.83723703236437e-05	0.000129189793040729	0.000328142114938357	0.000763333738899037	1.48615516618453e-06	3.97955378124507e-05	7.13812198624656e-06	0.000263313893209891
ACER2	0.000334853617858319	0.0151242425463539	0.0328592493593966	0.00151628650897513	0.0103583884655927	0.00288706950483654	0.000553297904998261	0.00229542919310731	0.00794038852458148	0.039015736104993	0.00405683155995808	0.00276578987796533	0.00612151435829371	0.00224593147300426
ACER3	0.0176136977461951	0.929630129386527	0.0125843458431422	0.077099429261296	0.0713310837446369	0.00830979760943017	0.0144483427713934	0.387902863960833	0.0527867127996176	0.203254866819635	0.00180344454248826	0.257151519335726	0.00577893970912983	0.00556269657775846
ACE	0.0132775634679189	5.59932555824424	0.183349482272116	0.0209932083438687	0.0191470892207156	0.0531840786125638	0.00500634886611163	0.0276732391266081	0.0271975799573747	0.0116564477364056	0.0374359013782416	0.01638479871358	0.0170695562841143	0.0141231485493216
ACHE	6.77382025438598e-06	0	0	0.00451493974305018	0.000371754341436903	0.0013232996506439	0.000467043258907502	0.000216098906076271	0.00324602067822959	1.00904613033102e-05	0.00480251434680107	0.0214161997810013	0.000151223200753821	0.000823907291747032
ACIN1	0.453156559371021	24.5618773838058	0.627885153067335	4.37028223717134	0.239487636604572	0.513462890571105	1.14098159312225	0.715693666473979	1.1626120414471	0.42596312192926	0.224365458799535	1.68086979797954	0.614518887863572	2.35273547096849
ACLY	0.0647802380346421	16.216148084384	0.59360089970474	0.0866435398847292	0.831488424677926	0.371975739071314	1.16297928045406	0.0809884504967037	0.899965272569575	0.295696135913606	0.134932517043088	4.64664944529219	0.356028049930469	1.14446713641728
ACMSD	0.00299572256806329	0.0158367545302038	0.000277574687338143	9.73223062164343e-06	0.00167507655075514	0.000404376811843157	9.56143432233987e-05	0.00530020124448567	0.00188277253675644	0.0128776411106339	0.00147679187161412	0.00804445096024072	0.00124432394167117	0.00272401246273276
ACO1	0.0381800872373203	1.97428685220655	0.0495973584001092	0.00503429397521102	0.0763229387421929	0.0369484775002853	0.0306132444403537	0.300284871782461	0.123224268718833	0.012109467154154	0.010150472406044	0.717971793230379	0.0218927642568434	0.044760513908501
ACO2	0.0984316426892893	6.74284545366898	2.08550934641401	0.611425099120514	0.121142870575874	0.173783480889419	0.451360186998682	1.30126547451182	0.696918198608945	0.187723002961156	0.231182371348633	3.43598971825509	0.0337095155321196	0.315297408596211
ACOT11	0.0732747405850029	0.800468891429064	0.117678116981111	0.00445144626709961	0.0240677564488592	0.0142417669920122	0.199954330052045	0.108404442214089	0.0429763296433534	0.00379377640798612	0.0544707119542361	0.0550552886474667	0.00591422370835656	0.352842159756096
ACOT12	0.000409783920222738	0.00243947424053431	0	0.00162680301837566	0.000136831296232561	0.00262407127424462	1.80913699196175e-05	0	0.000368368539800173	0.000113591874408569	0.00141699718311148	0.000337315657803562	3.03188325793362e-05	0.00578968452920549
ACOT13	0.0629654014476242	0.116900795834751	0.110713266307513	0.0140192746445382	0.361813487043247	0.00465397443889206	0.0102637250679453	0.0286965920618162	0.211217156896856	0.00023639088708121	0.00431003309863075	0.00195673532672852	0.0253068230104432	0.0561230352850372
ACOT1	0.0582499117137925	0.194028985025934	0.0034938064177987	0.000115418660994582	0.00318154853869833	0.00736915530461659	0.0124435739172917	0.00044146703163281	0.0213715305385314	0.124167933780373	0.0235373449828393	0.00140472248693591	0.00531201865617931	0.147464048765903
ACOT2	0.00727127558304699	0.363888240879702	0.0755582968844251	0.0182454456187905	0.0149084661746669	0.0103165222600254	0.0323710274440137	0.0762064123782723	0.0368851732494879	0.00147106191538005	0.13518606223342	0.156385268642071	0.00525081309750997	0.0857576697949222
ACOT4	0.00178969994861282	0.00101583175799287	0.000437872268179509	5.82943413396206e-05	2.86308967414185e-05	0.000414327561386735	0.000119719477890113	0.0308143428906767	0.0029483527975237	0.00100512214629726	0.0223982811370545	0.0395160888657673	0.000574214800423342	0.0015560419228373
ACOT6	0.00303807164875318	0	0	0	4.54931233985692e-05	0	0	0	0.000368456298832884	0	0.000162616039238765	0.00154965054375558	0.000137646276834326	2.23811481183623e-05
ACOT7	0.0560791983798717	0.0311158601612671	0.0192281841959023	0.000208835924482496	0.0162819132091278	0.0741320954540417	0.381857918083971	0.148505756710902	0.0692704189028887	0.0226465872155007	0.0438097614901679	0.235984821432467	0.0478345001025577	0.0462971939486677
ACOT8	0.0178193079676183	0.0198960736563654	0.024053977476842	0.000611578604969432	0.00121455387859989	0.0595548349362545	0.0271230274697562	0.785078332015484	0.0261225693102469	0.00230149486187636	0.0116144165834231	0.0701654649378172	0.125067605285139	0.00567229668268093
ACOT9	0.0103092699222292	0.0012773602955344	0.00988390096519861	0.166771375136175	0.0288196196521393	0.489609717711145	0.490215440383951	0.570997385798666	0.112305830822953	0.00679307810471181	0.0267116523646976	0.233063836672066	0.00925584353590152	0.0160840392821669
ACOX1	0.0561101662505193	0.299947061545864	0.0599964506046414	0.0725713815492093	0.0321935179448549	1.10749459010966	0.410102286423437	0.135757723948797	0.501352417793722	0.18610485710472	0.55564737604234	1.2625167539798	0.0549280532856234	1.22653585285274
ACOX2	0.00159957457508634	0.000437441256666543	0.000232988591466553	0.00587037316527548	0	0.00275386424393202	0.000113933125829542	0.000793285364643199	0.00028664541087036	3.11696305272049e-05	0.00178814442527311	0.000709020905429643	0.000834052296148559	0.0015046001101345
ACOX3	0.0349679576841069	0.138354152889117	0.0269034510067829	0.197517584508541	0.0262194706122712	0.395965452223047	1.22061454304645	0.369147900194618	0.0857784511154153	0.00959324142464835	0.105033161154652	0.0299137542184057	0.0987847658470581	0.00880223813368301
ACOXL	0.000145495595800945	0	0	0	0.000836516956861668	0.000221057314508093	6.15542452515272e-05	0.00588844893190182	0.00040988413552005	4.06641796825835e-05	0.00042209160763542	0.000283269935222361	0.000160096780958958	1.23436494853411e-05
ACP1	0.053607017621829	0.627622434371788	0.492075920145334	0.0549124056620554	0.00685514787826559	0.312403005171656	0.695855466047473	0.0793098698646923	0.117606517145668	0.099391890783437	0.12923732732804	0.0172053318102679	0.073028472264827	0.0415699703293832
ACP2	0.0266883632877674	0.613809431000278	0.0677672793252258	0.127524676257523	0.00213020762836821	0.0898316070382543	0.00665223968893228	0.190249766805596	0.0340199672463549	0.0734269666037743	0.0371830318325478	0.00301888390977716	0.00638825846615241	0.000789746513714703
ACP5	0.0189833497173012	0.0458304414551408	0.0016916509200403	0.0671439824318613	0.00157777962433261	0.101780922685647	0.0126677022708873	0.0538946131190151	0.0104557863453302	0.0278701907454383	0.0364798555953666	0.00815884433789517	0.213480618612645	0.0033625786086569
ACP6	0.0093508430909582	0.0351788220677687	0.00807610221993346	0.00460660097388989	0.00495951579448463	0.0983396436212132	0.000197274393778923	0.117838605020941	0.0676039487270961	0.0126170058004126	0.00837741983570789	0.00397860358076368	0.00686090603967138	0.00298695902954357
ACRBP	0.11323075706432	0.304973273099729	0.000660011414821566	0.00164581616883374	0.00675720522163998	0.0697326408410896	0.00111389771348263	0.0720163623974499	0.0255045989681366	0.0064212511176689	0.0852990535092364	0.00354715918680546	0.20330166659354	0.0129888410590679
ACRV1	0.0018627837426794	0.00999286137975615	0.000811192321499503	0.00192907166488918	0	4.29668862193509e-05	0.0068697313470858	0.0013197822726382	0.00313557794141924	7.24976921176581e-05	0.00169172246964317	0.000289811145547082	0.00498916723181055	0.000311898526385577
ACR	1.17734893175351e-05	0.000449241023302924	0.000829960453343839	0.000132804674312382	0.00159056468468025	0.000395798578889103	0.0010694551775443	0	0.00159470216293283	6.21313173517519e-05	0.00036416552967932	0.00081270027119256	0.030798483323962	0.00123728854471748
ACSBG1	4.41628785073523e-05	0.0402826764370049	0	0	0.000120581280376406	0.00403474443539879	0.000116426193192861	0.00125980227946005	0.000383571268488245	3.07600393980113e-05	0.00201610609765101	0.0249540790923768	0.0399663804733132	0.000136262645653787
ACSBG2	0.00817121798786845	0.000839283562394071	0	1.40282289265726e-05	0.000854054684629082	0.00185570676861027	0.00160256794802275	0.000497514453239041	0.00219915111693337	0.00198284112261189	0.00144553235350291	0.000979939164156095	0.000403228522270374	0.00113851845927772
ACSF2	0.010545955795485	0.443652226486063	0.0949090512917797	0.403864234256458	0.0307859729367833	0.00208782357362666	0.00855020542512407	0.254128114475276	0.116268806762465	0.0572309066422595	0.0471704669390623	0.0215230668935841	0.0076149331634278	0.00481738468181097
ACSF3	0.67959198574721	0.341856758179475	0.0942830689889856	0.00455005545805471	0.00713994749303217	0.167418329063418	0.156310580929312	0.296156569771617	0.463583531960179	0.14771903887114	0.271877551296705	0.0114427044568496	0.0412381317330423	0.0198016670309921
ACSL1	0.0149724367988394	0.0123455507724751	0.0464131821839196	0.0197137796375324	0.0179424574607261	0.0428181280575676	0.270437679776256	0.51951232061038	0.432389075467107	0.339755666988236	0.0837876933047382	0.201700212637316	0.205373941743693	0.0765352388080824
ACSL3	0.0169000338704753	0.11265007548613	0.053061384957399	0.00458980165616896	0.334973962852739	0.419647341699293	0.18291009757314	0.440290850698694	0.131554610118466	0.0575898505732881	0.0251698639282182	0.0050023038246629	0.143563312531841	0.0837138763335034
ACSL4	0.0741314770243847	0.00522123833044932	0.223864895061231	0.177904392435806	0.0199408554113061	0.519100260684857	0.0138569783211839	0.578997584318557	0.301095154739148	0.225555997582436	0.0890007555540945	0.0167454183946538	0.0558583394251759	0.0307614767519203
ACSL5	0.0179124040429837	0.0887518595037801	0.240528179723678	0.184883172005557	0.247538803769777	0.0631234823513068	0.0538466080504443	1.04724294900025	0.417100207296458	1.46734611973002	0.0912634239679301	0.289676614605185	0.129520962879908	0.0178164481634446
ACSL6	0.000455877386566552	0.00116486918837969	0.00175492000136195	0.00902831405086509	0.00891720406806207	0.00982159406326965	0.000526871587172026	0.0244028474707176	0.0734141949245504	0.0340099919526729	0.106721695812449	0.780452267443782	0.00374261342297275	0.00064344170436714
ACSM1	0.033893752463266	0.000372510603958599	0.0129636123210495	4.3604779574687e-06	0.00138057002191883	0.000876976632653326	0.000167001968676238	0.00270471084113378	0.0658375156239045	0.00714367443886507	0.000182344871470273	0.122437156030122	0.0448865052577605	0.00462100387666158
ACSM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	0.0338636447849694	0.00201044854347308	0.163605233818813	0.00845850196690408	0.0124203028837917	0.0206386795318177	0.00962368499481822	0.00139335748468714	0.102489090449859	0.00895857156745093	0.0494333598584503	0.512416223708101	0.0391309913838978	0.0101012651445398
ACSM4	0.000157650840561253	8.1671309687137e-06	0	0.000285405645633617	0.000345546799277802	0.00724111044445499	0	5.64380965588829e-05	0.000236069612867562	8.04548565491077e-05	2.65845144517831e-05	0.000140647902463724	0.00261053811031679	1.00806589037938e-05
ACSM5	0	0.00769684919617703	0	0	9.09601133393037e-05	7.50350603647404e-06	0	0.000376277545962818	0.000400468569860163	0	0.00019265616004226	0.000446036283149827	0.00162204806587246	0
ACSS1	0.2868837517085	0.239279252464318	2.06844364143638	0.0387588371537194	0.0770479111804724	0.239327641384861	1.01040634949958	0.0498597494873397	0.409956581959882	0.0629527887557159	0.603907632363689	0.422289486082785	0.217395513773339	0.0240252340660058
ACSS2	0.494738141941497	2.45426742529889	0.0487891782873548	0.0155750503418975	0.160659912372125	0.414036131422619	0.00614677564603363	0.271812281668079	0.254089850397977	0.0395639335016038	0.0610699821021607	0.145856468742361	0.0130005407645132	0.021892572899296
ACSS3	0	0	0	0	0	1.85353559634776e-05	0	0.00943693361276785	0	3.57337549972598e-05	0.0001519855421039	4.08771663384809e-05	0	5.07768468146338e-05
ACTA1	0.000224261625030831	0.122774274933379	0	0	0.000494922000966004	0.00097313201180421	0.000276986361500543	0.000357471132774189	0.00141253674855818	0.00961221343858474	0.00261202886073249	0.00147913141727089	0.00271557818309338	5.10562059404151e-05
