	2410163_BL	2450523_BL	2463247_BL	2247707_BL	2620771_BL	2430935_BL	2264225_BL	2297941_BL	2263055_BL	2150901_BL	2370233_BL	2502699_BL	2512641_BL	4128869_BL	4235533_BL	4259035_BL
HSF4	0.0832338179880908	0.0257351939359338	0.00852396908429173	0.00853857436968794	0.0123857619155855	0.109590206223609	0.125462841169008	0.111395546102124	0.00399091795559174	0.0182217803805963	0.0229961963127418	0.045155128609565	0.0506669583234322	0.0165294534353023	0.0117095684500684	0.00546711107427656
HSF5	0.0597078549400926	0.0287188017102226	0.0162384002459562	0.00213695359592437	0.00297480023128158	0.01422878373335	0.00794707994353909	0.00812139715117406	0.0268386910638887	0.00321607838878237	0.00349258011675734	0.000678108533672535	0.0139761832016932	0.00863461362948084	0.00842390375215581	0.0439349356884653
HSFX1	2.16144563039175e-05	0	0.000156399345401422	0.000159465674257448	0	0	0.000287350356142472	7.72232103669982e-06	0	0	0	5.13639893890117e-06	0	0	0	0
HSFX2	0.000724520452339837	0	0.00109479541780995	1.65070500278006e-05	0	0	2.00755624896149e-05	0.000108163312405199	0	0	0	5.81016655550893e-05	0	0	0	0
HSFY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSH2D	0.120792607563795	0.666659835455045	0.143750748151196	1.60011760164199	0.155161825285778	0.768883937306482	0.0664256503748632	0.0871683883079754	0.293741028894354	0.00724385181668236	0.247987831183339	0.0493173884141591	0.165057108163192	0.0445514967476429	0.641973843385433	2.4930951715485
HSP90AA1	0.125053082497381	4.90761431648051	14.4598450937873	3.84646998180503	3.17676722810943	10.2890525369079	5.99784169676275	5.05129038707078	16.2785331822066	1.9290964670551	3.80711829146664	0.272426255423248	4.27715240996148	5.48784229560512	1.5305107851023	7.38856192495798
HSP90AB1	0.194600386073187	8.37866804867031	23.1427501084096	21.5368584794305	10.0701856954586	3.52597117896455	3.28993344448898	1.01749483013198	7.88727277427592	2.25123070121339	25.7463504929142	1.89190637086485	2.74100878124792	11.8824485258383	0.201792074252757	7.493708693283
HSP90AB2P	0.00357309112271953	0.000829711717468281	0.0144977623183122	0.0369928230136369	0.00275043052595888	0.00352405569294224	0.00103930967290035	0.0103515189330448	0.000639807509530685	0.0365763288280418	0.000547868187924024	0.000930822373552119	0.000636975191918345	0.00908152754761918	0.000198223438414048	0.0107161326391874
HSP90AB4P	0.00408730408268867	0.00431923965603523	0.0260680918608112	0.000316444749084363	0.00392981090622208	0.19615530140063	0.000271318229455117	0.00347487773891757	0.0612188042957975	0.00287217966758662	0.0628644850042243	0.00414345311853381	0.00145648598863131	0.00690233138769548	0.00584348961475327	0.210614253941776
HSP90B1	17.4987345968337	7.61283689271209	6.8359737362057	3.81046898521099	0.585334041545169	8.24261304597915	1.16596474966753	6.06315371524853	3.95216085852849	1.07762959427906	26.4692547529213	1.1962944082852	0.689642510505221	0.761084868086699	0.929335464422227	0.693121757749006
HSP90B3P	0.000695397923023893	0.000514736152601215	0.0288561230758714	0.00824629970087571	2.26667826241593e-05	0.00121921863183712	0.000819815824313535	0.00792022393069757	0.000320323375717217	0.000448233619268241	0	0.000709871969690832	6.20959668796269e-06	0	2.4599352632133e-05	0.000218952037978761
HSPA12A	0	0	0.000139401560753002	0	0	0	1.29822098631929e-05	2.08508611793968e-05	0	0	0	0	0.0022646476418884	0	0	0
HSPA12B	0.00047625164370257	0.0174511312960973	0.0173636407272609	0.000156794680328479	0.00174326059325802	0.00428307244284606	0.00756691775317713	0.000561934012724141	0.00274268543735004	9.53985620694146e-06	0.000265258997643359	0.000759800771453316	0.00434172269013422	0.000492130409522439	0.0112114947689701	0.011685024780096
HSPA13	2.33608007423191	0.161190710748195	0.0315548935647501	0.0168187342218367	0.514892492762554	0.10267153974774	0.0132144239558664	0.0389233839630249	0.165535403776157	0.0512024291667734	1.57914122873129	0.20780256853107	0.794087027482507	0.0289874534686644	0.0810518969760569	0.0117431654843609
HSPA14	0.0531205029339531	0.0406666582391555	1.91841005049227	0.0569058779540995	0.172370765465539	0.232497503583667	0.106792333655488	0.124112865210923	0.224195528919662	0.0556183224249519	2.80232713322757	0.034231335038293	0.582484590113196	0.0199552795929256	0.0261108794176918	0.0272955048676826
HSPA1A	0.974521907301591	0.857881125258224	2.604190965671	1.52921153298467	0.567495350405916	1.23875132041411	0.200003841287945	0.137935480635945	0.162322952812678	0.0615453178995348	3.69876155425607	0.0322224446097447	0.025159844919058	0.0718247214799797	0.0502574191448419	0.0285285756988877
HSPA1B	0.88439087868424	3.51800361055669	0.587319493940882	0.049845207921247	0.0464807652753875	0.107818195394751	0.0910748342564444	0.0261185679109299	0.232661602562971	0.205435783207371	0.959686355857787	0.0799214121440611	0.426451614579376	0.0545062933849498	0.0908671621758988	0.126181942511224
HSPA1L	0.0434462390062733	0.244835468457516	0.121151618777453	0.00400003700066423	0.0113398113674538	0.0395439076507809	0.00569672703809194	0.018877418445616	0.00717840372276286	0.00667566793141953	0.176022874315624	0.0237451454877515	0.0202203179386887	0.00357337077609019	0.00915071434398705	0.00782383087244014
HSPA2	0.00203019894740655	0.489403288275254	0.0488178305011412	0.000663617989166935	0.0300959146678155	0.021815145564533	0.00519507146763013	0.0110849416468706	0.0130937434472964	0.0299812719221378	0.178946657697956	0.0131551623534962	0.027952600298744	0.00267902682137521	0.00300232968062643	0.00622716943415091
HSPA4L	0.0227662199552541	0.509493122941789	0.0636282170145011	0.0190721493922073	0.018783505188542	0.0349172490676845	0.000353520053998329	0.00142344313677467	0.0171164614355219	0.00149305499021319	0.186544789592273	0.0124421492358395	0.00357624492728197	0.00120270934754948	0.000358185379085464	0.00308432059884095
HSPA4	1.1340985268567	6.98975978846346	1.06677090276928	0.171084278705017	1.95789095815692	3.69741283870329	0.125026930067107	0.279310011292379	0.354896622268059	0.459719926551417	4.09135408009292	0.155864564570827	1.32786429294951	0.207335248699444	0.412019655991594	0.210402308484205
HSPA5	3.6843440395855	21.553479854108	2.25121173900022	0.328855922379549	0.239378184462744	14.5263193624718	1.11576009671832	1.30163228456658	1.53169053427621	0.594055409186376	20.5031560669191	0.354090479936396	1.86915046303346	0.356234351398867	0.0458602908717523	0.479629437132415
HSPA6	0.00228997380439327	0.382426065375914	0.0168676548410589	0.01222213149304	0.00113638726638633	2.03056131005362	1.28498232787972	0.005527183397715	0.00874442307144625	0.0121751473627382	0.202626958782541	0.000951444977925958	0.0064796488956706	0.03460769943725	0.000759808202839211	0.0582330544567964
HSPA7	0.000379578258553295	0.0846546598414505	0.000192036976644013	0.0126019273231381	0.000323650589098429	1.07056073587981	0.357150989767333	0.559233067494009	0.0114708895919954	0.00315423317720258	0.139191872679344	0.000121559307745192	0.0219235127953636	8.30189190558499e-05	0.0109869832430566	0.0435396607760618
HSPA8	35.7967068794178	70.5972094084574	0.902161454400817	3.24142155764232	0.277217362918992	21.4174617750348	4.89351132547429	8.16972141512508	8.43421167121779	12.5898267656048	82.2254239123119	1.39418802220559	0.915498682591637	1.00818360791874	9.24318751313643	4.05640898151743
HSPA9	3.3615314365186	34.6665495747371	0.303853524750144	0.315241273918511	4.09098272740458	3.37986711453592	1.69989052134838	8.99990904513793	1.88051187064688	0.95801520322809	29.8460184755009	0.405397605332253	4.82885494941626	0.755392143765817	1.20934100030667	1.52045039827039
HSPB11	0.497818194983193	0.90337270884968	0.041139169875197	0.00297098077265531	0.110377786624366	0.378577863265339	0.0228826478761785	0.169634387565319	0.156427022262774	0.109510531446111	1.12774443718717	0.344932857890074	0.0655590053199413	0.00834407274600638	0.059128318855764	0.0129748852190001
HSPB1	1.54557097767478	4.14943102302045	0.027990782470686	0.0218994951786427	0.0173960699953873	1.02751609096903	0.117397248577986	0.81706947116913	0.196455401048081	0.0524311718204084	0.5496181971772	0.208322271421932	0.995451950753523	0.0571149732074749	0.256817175267631	0.0488145569382071
HSPB2	0.00156114201118425	0	2.09507527013152e-05	0.000321410610345916	0.00122695579951228	0	3.36498416715467e-05	0	0	0	0	0.000134095959109715	0	6.75604764064001e-05	0	0.000452719117055183
HSPB3	0	0	0	3.21568252881821e-05	0	0	0.000168249208357733	0.00218418024430626	0	0	0	0	0	0	0	0
HSPB6	0.00290189369127476	0.0331811324239457	0.000143863404378079	7.96280682087732e-06	0	0.00707446368782932	0.000237436293269333	0.00058461042342835	0.000146426558851178	0	0.00822489051683755	0.000179149647662204	0.000116457928453026	2.5350086014007e-05	1.33722712574609e-05	0
HSPB7	0.00109078273501818	0.00289192283579375	4.54029800076701e-05	0.000333727610902366	0.000141627355819432	0	9.17219716179009e-05	0.000129444714505276	0.000131352868084623	2.60387081428375e-05	0	7.69175564365157e-06	3.50206988799837e-05	2.58867972212913e-06	0	0.000975389347241197
HSPB8	0	0	0	0.000945622686496429	0	0	0	0	0	0	0.00756754059248988	0	0	0	1.98926374353077e-05	0
HSPB9	1.82669987068899e-05	0.0184551937919402	9.50598276287287e-05	0.00143300024098543	0.000115267209817814	0.00321187325449798	0.0015284380793598	0.00101311455807019	0.00191634159355418	0.00109702820177321	0.0668615427159925	0.000495453092613609	0.00272049886785421	0.000211741160628548	0.00133338440221307	0.00065566072495657
HSPBAP1	0.0556387994734935	1.17327286831289	0.00485179550264449	0.0639048606033657	0.00779111965331711	0.0635415231317156	0.0228060003533155	0.101199640643667	0.050042992612461	0.0186827656479464	0.679997576096592	0.0224485950518909	0.0044775914870021	0.0095123309275565	0.00481176529124527	0.188077015248519
HSPBP1	0.0198639012463927	1.20889862990541	0.0347634243073482	0.0652812071530443	0.000372935765721101	0.00108094256896292	0.0649614076471482	0.0211002486689689	0.0497213153462875	0.018215460214532	0.967104457142031	0.00763267445024561	0.0135653466470602	0.0292027520538584	0.0411112595361609	0.0238120323510353
HSPD1	0.102378811421421	33.0943569186114	1.12704754582733	0.231732126491297	0.0192709477163421	0.0312250428681809	0.0449269268118443	0.483600498045084	2.17992284214964	0.12478166867002	24.0606037287978	0.202673002973186	0.619020345225381	1.28912570162623	0.0674028858481501	0.286998193066259
HSPE1	0.00909051223134415	3.5770865273951	0.0491318542838192	0.0211050143862587	0.0172863768739254	0.0499423722770042	0.135251437982833	0.0918706760189824	0.274807948365658	0.10542287274622	1.53742718717317	0.00439348710285708	0.0142418802348738	0.282698046342816	0.0114644194536944	0.00909940949171405
HSPG2	0.354991447734911	10.9167182160115	0.15250516986129	0.184960680320798	1.15562573892313	0.0373393925006887	3.93883340927089	0.384456066600938	0.902499303523309	0.416549053808788	6.1732431520512	0.0807392748614229	0.145131128414828	11.9326743282327	0.149004917093546	19.0412817639192
HSPH1	0.0552386617301451	3.86638822561131	0.083914197573096	0.101925673865926	0.0362272648174624	0.0303167691202806	2.14734205152273	0.0265615817160901	0.554229561610817	0.113486526931784	3.32089393305489	0.110312165575206	0.0475678851745314	0.0548076508669702	0.218604331096347	0.0220311722512258
HTATIP2	0.0615896243109121	2.09030086447727	0.0100767732930698	0.00849670472393693	0.00522225447217673	0.13957643266465	0.118191415218732	0.0111035599488509	0.152747743234341	0.0519464338469351	1.24377256523357	0.00654947694127139	0.0179005468778829	0.0471417657697269	0.102220348395846	0.043826504426379
HTATSF1	0.127295737755175	4.77334530469986	0.0222714397572017	0.620459640323614	3.55214797591713	0.0329068863115945	0.281772669521407	0.457868651996936	0.660754581457482	0.108257279541898	4.10955662107091	0.232081830280738	0.0100171780646033	0.0388662693476906	0.363980332246819	0.183793649016044
HTN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1B	0.00566670549017428	0.0971548362215475	0.000263729710294128	0	0	0.000226478103492892	0	0	0	0.0754620742213367	0	0	0	0	3.80851159027877e-06	0
HTR1D	0.000103700204391108	0	0	0	0	0	0	1.83437534272446e-05	0	0	0	0	0	0	0	0
HTR1E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR1F	0.0157347713646102	0.188712923257107	7.13240102811191e-05	0.00625445397587653	0.00994276366193107	0.00161216546645106	0.10463027949599	0.00139325438395121	0.0705037667060382	0.0479185475066325	0.000282883253102147	0.0156803389567859	0.00066834808529525	0.0425626151775455	0.00780293041741327	0.0565829282726094
HTR2A	0	0.0347726158689781	0.00036380587632465	0.000301951556998351	1.4485332715417e-05	0.000197477577735542	0.00018475660879703	0.000966232944824157	0.0116860529670774	0.0012416600284826	3.34142261007236e-05	0	2.48974012192982e-05	9.87311214145221e-05	0	6.40668064645492e-06
HTR2B	0.0031253990627206	0.60870315156657	0.000375079075133869	0.0246184165752151	0.00595381265128663	0.00338666287552851	0.00230794653552981	0.00359266652202858	0.079061289114199	0.0471356810694742	0.0379754644234049	0.00936632389746781	0.00197233197884506	0.00859786721131663	0.00504234820554269	0.00640071777967134
HTR2C	0	0	0	0	0	0	0	0	0.000510939374698146	0	0	0	0	0	0	0
HTR3A	0	0.0124662295545697	2.7747553203593e-06	5.85983414853081e-05	0	0.000677573214575695	0.000517087900357854	0.000386011448313163	6.59246528275597e-05	0.000818519662555578	0.000191767848446321	0.000833309280619666	0.000223293188419712	0	0	0
HTR3B	0	0	0	0.000727358149246178	0	0	0	0	0.000574902478066255	0	0	0	4.43974507298925e-07	0	0	0
HTR3C	0	0	0	0	0	0	0	0	0	0	0	7.06668905225177e-05	0	0	0	0
HTR3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20567513990817e-06
HTR3E	6.86302390172079e-05	0	1.69826726085674e-05	0.000161009756705351	3.52809831661746e-05	0	3.22728394817812e-06	8.58936479727623e-05	0	0.000458306284869774	0	6.93514778757694e-05	0.00316853458168422	4.99616945628404e-05	0.0230331778949995	0.000118685207722457
HTR4	2.28767463390693e-05	0.00239085835493931	4.87544185936867e-06	0	0	0.000861242737780132	3.22676282272522e-06	6.43480470374247e-06	0.000254495501357357	0.000110784192737058	0	0	0	0	0.00083840049840874	0.000184312017819387
HTR5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR6	0.000217329090221158	0.0565909192005802	0.000426884817676823	0.000429238880015837	0.00219146317420944	0.000618544445466162	0.00155459121800384	0.00102336381747005	0	0.000222385649734817	0.000205941912997763	0.000623862229829958	0.00264242117017878	0.00314833767442479	9.99796461112587e-05	0.000498367680585348
HTR7P1	0.000820063600833461	0.0640466377962981	0.000242855724735673	0.00161651410594484	0.0014300833284035	0.000374745778012032	0.00207889343733614	0.000230729633662447	0.00426598242497398	0.00141934194840538	0.000266079779117029	0.00409867965030604	0.000575527668036756	0.00421888135061466	0.000392028127552767	0.000302767681367291
HTR7	0.000161803411288202	0.0570070289005843	0.00961269035839942	0.0196846571581522	0.000147303538832475	0.00149101234573078	0.00017769354277345	0.0274593862936607	0.00127724215047171	7.93197604504297e-05	0.000814246036293476	0.00302042853315312	0.00468523540450591	0.00835321940783933	0.014114274485014	0.00453270637695092
HTRA1	0	0.21678009196276	0.0300078148628485	0	0	0.00593723666699587	0	0.000408977675148528	0	0.000336746637316496	0.00300212532140071	0.000693706079986235	4.06969550757551e-05	0.000288867237507202	4.64421395612742e-05	2.57842318086998e-05
HTRA2	0.0392931973804191	6.94795594852256	0.00374414829049295	1.31875777409822	0.0379847863903949	0.0630645573710716	0.0392797516920511	0.307356787117368	0.453445250926111	0.288859415600725	0.0263621667478112	0.296657175000831	0.0353158370886605	0.168284999414412	0.326135819962331	0.255140904054629
HTRA3	0.455548120194303	2.93641366930494	0.0555812744763153	0.0231077735399498	0.0328926579044881	0.00556897907651507	0.0192519749186188	0.331986826021513	0.27260283367529	0.00326100439341056	0.0417917527520826	0.115337246777544	0.294936051397641	0.0181090914032469	0.00845061122351975	0.028903846112943
HTRA4	0.000752038238378927	1.50885044629072	0.00341509893504058	0.00641565911078792	0.000234635038219145	0.0216847922951238	0.00419172503309404	0.00117062091372245	0.0195601755311793	0.00144508803873275	0.0039562932440975	0.005551485277014	0.00156410340337437	0.00364566215200934	0.000145400006551928	0.000697951911913008
HTT	0.805039842406496	105.280691132109	2.58366426895974	0.265683592821768	0.279284868370293	0.274255090090777	0.417624450725852	0.312729274731563	1.47934770368475	1.36626383143597	1.51586286357983	1.26111940519067	3.69248455270964	0.719656188646292	0.686391557809461	0.503519371560521
HULC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUNK	6.83671125799026e-05	0	0	0	0	0	6.77189228735371e-05	0.00141749488238771	0	0	0	0	5.91311031088956e-05	0	0	1.30262176868686e-05
HUS1B	0.000431185755122479	0.0122533999987822	0.000120274458057863	0.000551022604264205	0.00582334984967295	0.00390183354002511	0.000534723857810541	0.00755733971600912	0.000385999065323614	0.00327050025061022	0.000517834965723175	0.00166984620819705	7.7326497008073e-05	0.000494016369953206	0.00188667489799424	0.00340262101758697
HUS1	0.0468656556735232	1.4451825946251	0.00347904722935824	0.206413194496847	1.02254346803904	0.0381390235591749	0.0165563674475264	0.0405869073737534	0.370316244965404	0.0211697433708933	0.0368024890477406	0.0819730255392951	0.091645484147025	0.0236080799116009	0.010258799033495	0.336217044431872
